OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR017,15/02732/MAJ,"Bishop Dunstan School, 16 South Road, Newton Abbot TQ12 1HH",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=15%2f02732%2fMAJ,OSGB36,285867,70615,2.73,not owned by a public authority,yes,permissioned,full planning permission,2016-07-18,,,27,"Outline for 1 custom build, conversion school to 4 & coach house to 1 dwellings & 21 new dwellings",,,27,27,,,,2017-11-01,2017-12-13
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR018,15/02943/NPA,"Conitor House, Denbury Road, Ogwell, Newton Abbot  TQ12 6AD",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=15%2f02943%2fNPA,OSGB36,284988,69690,0.25,not owned by a public authority,yes,permissioned,full planning permission,2015-12-15,,,11,change of use from offices to 11 dwellings,,,11,11,,,,2017-11-01,2017-12-13
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR019,16/00037/MAJ & 16/00041/FUL,"Peppermint Club, Warren Road, Dawlish Warren, Dawlish EX7 0PQ",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f00037%2fMAJ/https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f00041%2fFUL,OSGB36,297753,78620,0.47,not owned by a public authority,yes,permissioned,full planning permission,2017-01-08,,,21,Demolition of existing disused clubhouse and three flats and erection of 16 dwellings  & erection of five dwellings,,,21,21,,,pending S106,2017-11-01,2017-12-13
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR020,16/00464/FUL,"2 Old Town Street, Dawlish EX7 9AL",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f00464%2fFUL,OSGB36,295691,76836,0.15,not owned by a public authority,yes,permissioned,full planning permission,2016-07-13,,,9,Conversion of existing church buildings to 9 residential units,,,9,9,,,started,2017-11-01,2017-12-13
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR023,16/02013/FUL,"Blenheim, Brimley Road, Bovey Tracey TQ13 9DH",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f02013%2fFUL,OSGB36,280716,77303,0.32,not owned by a public authority,yes,permissioned,full planning permission,2016-12-08,,,5,Conversion to 5 flats,,,5,5,,,,2017-11-01,2017-12-13
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR024,16/02132/FUL,"Prospect Chapel, 5 Torquay Road, Newton Abbot TQ12 2LJ",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f02132%2fFUL,OSGB36,286306,71127,0.06,not owned by a public authority,yes,permissioned,full planning permission,2017-01-19,,,9,demolition of existing building and construction of 3 houses and 6 apartments,,,9,9,,,started,2017-11-01,2017-12-13
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR027,16/02929/MAJ,"former Queens Hotel, 142-148 Queen Street, Newton Abbot TQ12 2EZ",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f02929%2fMAJ,OSGB36,286638,71298,0.1,not owned by a public authority,yes,permissioned,full planning permission,2017-03-30,,,21,"Alteration, extension and conversion of existing building into 21 apartments",,,21,21,,,,2017-11-01,2017-12-13
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR028,17/00452/MAJ,"Tracey Vale Retirement Home, Brimley Vale, Bovey Tracey TQ13 9EA",https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=17%2f00452%2fMAJ,OSGB36,281100,77724,0.42,not owned by a public authority,yes,permissioned,full planning permission,2017-06-15,,,10,Demolition of existing building and erection of ten dwellings,,,10,10,,,,2017-11-01,2017-12-13
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR029,2013/KS3,"KS3 Land at Abbrook, Kingsteignton",https://www.teignbridge.gov.uk/planning/forms/teignbridge-local-plan-interactive-map/?uprn=010032958126&x=286574&y=74478,OSGB36,286490,74450,1.56,not owned by a public authority,yes,not permissioned,other,,,,34,Allocation for 140,,,34,44,,,only approx 1.38ha brownfield,2017-11-01,2017-12-13
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR030,2013/NA10,"Bradley Lane, Newton Abbot",https://www.teignbridge.gov.uk/media/1814/local-plan-heart-of-teignbridge.pdf,OSGB36,285456,71232,5.6,owned by a public authority,yes,not permissioned,other,,,,170,Allocation for 170,,,170,170,,,,2017-11-01,2017-12-13
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR031,2013/NA3A,"NA3A Beverley Way, Newton Abbot",https://www.teignbridge.gov.uk/planning/forms/teignbridge-local-plan-interactive-map/?uprn=100040315214&x=285188&y=70592,OSGB36,285165,70620,0.19,not owned by a public authority,yes,pending decision,other,,,,5,Allocation for 20,,,5,5,,,application for 5 dwellings only,2017-11-01,2017-12-13
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR032,2013/NA9,"Town Centre, Newton Abbot",https://www.teignbridge.gov.uk/media/1814/local-plan-heart-of-teignbridge.pdf,OSGB36,285809,71393,4.5,owned by a public authority,yes,not permissioned,other,,,,120,Allocation for 120,,,120,120,,,,2017-11-01,2017-12-13
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR033,2013/TE4,"TE4 Brunswick Street, Teignmouth",https://www.teignbridge.gov.uk/planning/forms/teignbridge-local-plan-interactive-map/?uprn=100040339923&x=294025&y=72686,OSGB36,294002,72794,0.32,owned by a public authority,yes,permissioned,planning permission granted under an order,2016-04-12,,,40,Allocation for 40,,,40,40,,,,2017-11-01,2017-12-13
