OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,01/01606/P,,Plot ND6 Temple Quay North Temple Gate Bristol,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=0101606P,ETRS89,51.452634,-2.579729,7.36,mixed ownership,yes,permissioned,reserved matters approval,2009-07-07,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=0101606P,,78,78 dwellings,"Business: Offices (B1A), Leisure, Retail, Food and Drink, Community Facilities",,,,,,,2017-12-19,2018-12-19
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,01/02588/F,,Adjacent 1 South Liberty Lane Ashton Bristol  BS3 2SJ,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=0102588F,ETRS89,51.432542,-2.611550,0.06,unknown ownership,yes,permissioned,full planning permission,2004-01-29,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=0102588F,,4,4 dwellings,,,,,,,,2018-12-19,2018-12-19
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,04/02177/F,,Former Courage Brewery Counterslip Redcliff Bristol,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=HYMYT5DNDD000,ETRS89,51.453980,-2.588635,2.28,mixed ownership,yes,permissioned,full planning permission,2006-11-21,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=HYMYT5DNDD000,,201,201 dwellings,"Retail (A1, A2 and A3)",,,,,,,2017-12-19,2018-12-19
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,04/03995/P,06/01379/M,Redfield Post Office Chalks Road Bristol BS5 9EW,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=I4G002DN2D000,ETRS89,51.459864,-2.551278,0.04,unknown ownership,yes,permissioned,reserved matters approval,2007-10-15,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=I4G002DN2D000,,8,8 dwellings,Shops (A1),,,,,,,2018-12-19,2018-12-19
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,04/04126/P,14/04746/M,Land At Wapping Wharf Wapping Road Bristol,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=I520C3DNGC000,ETRS89,51.447254,-2.598709,4.19,mixed ownership,yes,permissioned,reserved matters approval,2016-12-23,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=I520C3DNGC000,,468,468 dwellings,"Retail, Office, Community Workspace, Hotel, Leisure (C1, C2, C3, A1, A2, A3, B1, D1, D2) ",,,,,,,2017-12-19,2018-12-19
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,04/05284/F,11/00385/R,3-5 Bushy Park Bristol BS4 2EG,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=I9H9KLDN98000,ETRS89,51.441142,-2.577935,0.10,unknown ownership,yes,permissioned,full planning permission,2011-07-22,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=I9H9KLDN98000,,8,8 dwellings,,,,,,,,2018-12-19,2018-12-19
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,05/04521/F,,81-93 Fishponds Road Eastville Bristol BS5 6PN,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=IPZY0IDN3J000,ETRS89,51.471848,-2.560573,0.10,unknown ownership,yes,permissioned,full planning permission,2006-02-13,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=IPZY0IDN3J000,,21,21 Dwellings,,,,,,,,2017-12-19,2017-12-19
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,06/05456/F,,100 - 110 North Street Bedminster Bristol BS3 1HF,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JAXIXDDNIM000,ETRS89,51.440657,-2.606018,0.07,unknown ownership,yes,permissioned,full planning permission,2007-03-21,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JAXIXDDNIM000,,22,22 dwellings,,,,,,,,2018-12-19,2018-12-19
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,07/00557/P,09/04258/M,The Harbour Centre 100 Gloucester Road Avonmouth Bristol BS11 9AQ,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JD6Z9ADNIM000,ETRS89,51.499502,-2.700803,0.31,unknown ownership,yes,permissioned,reserved matters approval,2010-02-04,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JD6Z9ADNIM000,,23,23 dwellings,Business: Offices (B1A),,,,,,,2018-12-19,2018-12-19
http://opendatacommunities.org/id/unitary-authority/bristol,Bristol City Council,07/02235/F,10/05512/R,Former Avonmouth Bus Depot Avonmouth Road Bristol BS11 9LP,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JIFTQCDN0DD00,ETRS89,51.499439,-2.694501,0.20,unknown ownership,yes,permissioned,full planning permission,2012-11-21,http://planningonline.bristol.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JIFTQCDN0DD00,,23,23 dwellings,"Commercial (A1, A2, B1 or D2)",,,,,,,2018-12-19,2018-12-19
