OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR2,Jubilee Business Park Snarestone Road Appleby Magna,431978,309631,https://www.nwleics.gov.uk/pages/brownfield_land_register,2.02,Not Owned by a Public Authority,,Not Permissioned,,,,38,38,,,43100,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR4,Breedon Priory Nursery Ashby Road Breedon on the Hill,440263,322966,https://www.nwleics.gov.uk/pages/brownfield_land_register,2.55,Not Owned by a Public Authority,,Pending Decision,Full Planning Permission,,,,,,18/02198/FULM application site 5.8ha B/F element 1.95ha| Previous outstanding application is 16/01120/FULM application site 3.93ha - B/F element 2.55ha,43100,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR5,Stevenson House Ashby Road Coalville,441939,314565,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.28,Not Owned by a Public Authority,,Not Permissioned,,,,14,14,,13/00107/OUTM expired 2019/12/20,43100,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR6,Former Needle Factory Wolsey Road Coalville,442280,314593,https://www.nwleics.gov.uk/pages/brownfield_land_register,2.06,Not Owned by a Public Authority,,Not Permissioned,,,,38,38,,,43100,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR7,The Piggeries North of Standard Hill Coalville,441711,313451,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.65,Not Owned by a Public Authority,,Pending Decision,Full Planning Permission,,,,,,19/02159/FULM application site 2.53ha B/F element 0.65ha,43100,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR8,Workspace 17 Highfield Street Coalville,442247,313486,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.56,Owned by a Public Authority,,Permissioned,Outline Planning Permission,42823,,,,,two applications approved on the same date 16/00414/OUTM is all residential 16/00415/OUTM has a retail element and some Discharge of Conditions,43100,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR11,Car Park Moira Road Doninsthorpe,431973,314351,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.25,Owned by a Public Authority,,Not Permissioned,,,,18,18,,,43100,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR12,MTS Logistics Mill Lane Heather,439634,310651,https://www.nwleics.gov.uk/pages/brownfield_land_register,1.05,Not Owned by a Public Authority,,Pending Decision,Full Planning Permission,,,,,,19/00824/FULM pending decision | 14/00396/FULM permission lapsed 2019-03-04,43100,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR13,Former Garage 112-128 Melbourne Road Ibstock,440558,310192,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.21,Not Owned by a Public Authority,,Not Permissioned,,,,12,12,,07/01200/OUT for 12 dwellings approved but has since lapsed,43100,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR14,Brooks Machine Tools Derby Road Kegworth,448693,326772,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.11,Not Owned by a Public Authority,,Permissioned,Full Planning Permission,39405,,,,,05/00405/FUL The site was granted planning permission in 2007 at appeal for the development of 16 flats. Whilst this development has been started none of the dwellings have been completed.,43100,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR17,The Holly Bush Inn Main Street Oakthorpe,432319,313076,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.18,Not Owned by a Public Authority,,Permissioned,Full Planning Permission,43769,,,,,19/00763/FUL,43100,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR18,Beasleys Nurseries Heather Lane Ravenstone,440137,313410,https://www.nwleics.gov.uk/pages/brownfield_land_register,1.59,Not Owned by a Public Authority,,Permissioned,Outline Planning Permission,42965,,,,,19/01581/REMM under consideration for 34 dwellings |19/01236/DEM prior notification of demolition | 16/01151/OUTM | Whole site 2.2ha - B/F element Circa 1.59ha,43100,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR21,Garage 45 Tamworth Road Ashby De La Zouch,435224,315983,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.18,Not Owned by a Public Authority,,Permissioned,Full Planning Permission,43335,,,,,18/01007/FUL with discharge of conditions in 2019,43465,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR22,The Oak Of Whitwick 27 Talbot Street Whitwick,443036,316539,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.16,Not Owned by a Public Authority,,Permissioned,Outline Planning Permission,43054,,,,,16/01428/OUTM,43465,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR24,118 Station Road Kegworth,449172,327188,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.35,Not Owned by a Public Authority,,Permissioned,Outline Planning Permission,43308,,,,,17/01576/OUTM,43465,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR25,The Plough Leicester Road Ravenstone,440389,313653,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.3,Not Owned by a Public Authority,,Permissioned,Full Planning Permission,43581,,,,,18/00959/FULM with discharge of conditions in 2019,43465,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR26,Canalside Patios 7 Shortheath Road Moira,431402,315445,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.13,Not Owned by a Public Authority,,Permissioned,Outline Planning Permission,42766,,,,,19/02060/REM under consideration| 14/01099/OUT,43465,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR27,Saltersford Farm Measham Road Acresford,430978,312481,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.63,Not Owned by a Public Authority,,Permissioned,Full Planning Permission,43336,,,,,17/01805/FUL,43465,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR28,117 London Road Coalville,443248,313941,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.05,Not Owned by a Public Authority,,Permissioned,Other,43396,,,,,18/01631/PDNOTR,43465,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR29,Crusher Yard Site Pipeyard Lane Works Pipeyard Lane Newbold,439882,319323,https://www.nwleics.gov.uk/pages/brownfield_land_register,0.38,Not Owned by a Public Authority,,Permissioned,Outline Planning Permission,43594,,,,,18/01534/OUT,43830,43830,
http://opendatacommunities.org/id/district-council/north-west-leicestershire,North West Leicestershire District Council,BLR30,Snibston Discovery Park Ashby Road Coalville,441578,314422,https://www.nwleics.gov.uk/pages/brownfield_land_register,2.98,Owned by a Public Authority,,Permissioned,Outline Planning Permission,43633,,,,,17/01424/FULM (Hybrid application) | this is a hybrid application with the housing as the outline element,43830,43830,
