OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/london-borough-council/city-of-london,City of London,15/00329/FULL,6 New Street London EC2M 4TP,532173.00,180818.00,http://www.mapping.cityoflondon.gov.uk/geocortex/mapping/?viewer=compass,0.01,unknown ownership,permissioned,full planning permission,2015-06-04,http://www.planning2.cityoflondon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NMKVFWFHLB000,yes,5,5,,,2017-11-16,2017-11-16,
http://opendatacommunities.org/id/london-borough-council/city-of-london,City of London,16/00590/FULL,Bernard Morgan House 43 Golden Lane London EC1Y 0RS,532283.00,182016.00,http://www.mapping.cityoflondon.gov.uk/geocortex/mapping/?viewer=compass,0.21,unknown ownership,permissioned,full planning permission,2017-08-30,http://www.planning2.cityoflondon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O8K80VFH0OW00,yes,99,99,,,2017-11-16,2017-11-16,
