OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR001,"Glendaragh, Barn Park Road, Teignmouth TQ14 8PN",294282,73277,https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=01%2f03478%2fCOU,0.26,not owned by a public authority,,permissioned,full planning permission,2001-10-26,,17,15,15,yes,Part of this site was started in 2002. Change of use and conversion of Nursing Home to form 15 new and two existing sheltered apartments with nursing care facilities,2017-11-01,2017-12-13,
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR002,"Rosemary Avenue, Newton Abbot TQ12 1SB",284837,71739,https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=05%2f04278%2fFUL,0.12,not owned by a public authority,,permissioned,full planning permission,2006-03-22,,6,6,6,yes,Groundworks commenced keeping this live. six dwellings (three pairs of semi-detached),2017-11-01,2017-12-13,
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR003,"Platway House, Torquay Road, Shaldon TQ14 0AU",292935,72171,https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=16%2f03261%2fMAJ,0.47,not owned by a public authority,,permissioned,full planning permission,2008-07-01,,10,9,9,yes,Original dwelling demolished. Approval of details for demolition of existing house and outbuildings and the erection of 10 dwellings,2017-11-01,2017-12-13,
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR005,"Former Wolborough Hospital, Old Totnes Road, Newton Abbot TQ12 6AA",285183,70226,https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=13%2f01497%2fMAJ,1.14,not owned by a public authority,,permissioned,full planning permission,2013-01-21,,13,13,79,yes,started. Demolition of existing buildings and construction of 13 dwellings,2017-11-01,2017-12-13,
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR007,"14 Barton Villas, Dawlish EX7 9QJ",295546,76614,https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=13%2f03658%2fFUL,0.04,not owned by a public authority,,permissioned,full planning permission,2014-10-10,,8,5,5,yes,started. Conversion and extension of three flats to form eight flats,2017-11-01,2017-12-13,
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR008,"22 - 26 Wolborough Street, Newton Abbot TQ12 1JJ",285743,71200,https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=14%2f01015%2fMAJ,0.18,not owned by a public authority,,permissioned,full planning permission,2014-10-10,,27,27,27,yes,started. 27 flats above retail area,2017-11-01,2017-12-13,
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR009,"Clay Lane, Teignmouth TQ14 8FW",293729,73004,https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=14%2f01918%2fMAJ,0.08,not owned by a public authority,,permissioned,full planning permission,2014-10-09,,21,21,21,yes,2 phase scheme part 1 completed in 2009. Erection of 20 apartments,2017-11-01,2017-12-13,
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR010,"land at Ilford Park, Stover, Newton Abbot TQ12 6PW",282740,74738,https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=14%2f02580%2fMAJ,26.45,not owned by a public authority,,permissioned,full planning permission,2016-06-01,,23,23,23,yes,. Outline application for mixed use development including residential (and demolition of existing res),2017-11-01,2017-12-13,
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR011,"5 George Street, Teignmouth TQ14 8AH",294040,72875,https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=14%2f03008%2fCOU,0.03,not owned by a public authority,,permissioned,full planning permission,2015-01-26,,8,8,8,yes,started. Change of use and conversion of commercial building into 8 flats,2017-11-01,2017-12-13,
http://opendatacommunities.org/id/district-council/teignbridge,Teignbridge District Council,BFR012,"17 Bank Street, Newton Abbot TQ12 2JL",285777,71281,https://www.teignbridge.gov.uk/planning/forms/planning-application-details/?Type=Application&Refval=14%2f03632%2fFUL,0.04,not owned by a public authority,,permissioned,full planning permission,2015-05-07,,13,7,7,yes,started. redevelopment of existing residential accommodation to create 13 flats,2017-11-01,2017-12-13,
