OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR1 - Blakelock Road,"Blakelock Road, Blakelock Rd, Foggy Furze Ward",449672,531412,BR1,0.6,owned by a public authority,,not permissioned,,,,,10.0,15.0,yes,Former colleague buildings.,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR2 - Brenda Road East,"Brenda Road East, Brenda Rd, Seaton Ward",451279,529405,BR2,4.72,not owned by a public authority,,not permissioned,,,,,100.0,140.0,yes,A mix of industrial buildings a hardstanding. Land is included in a minded to grant permission which is still awaiting the s106 to be signed.. http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR3 - Britmag Central,"Britmag Central, Old Cemetery Rd, Headland&Harbour",451395,534803,BR3,3.6,not owned by a public authority,,permissioned,reserved matters approval,2016-12-22,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=114627,69.0,69.0,69.0,yes,Former industrial site which was remediated. No building work on site yet.. 6 2 bed. 27 3 bed. 21 4 bed. 15 bungalows.,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR4 - Britmag North,"Britmag North, Old Cemetery Rd, De Bruce Ward",450313,535386,BR4,21.0,not owned by a public authority,,permissioned,reserved matters approval,2014-12-18,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=102944,373.0,373.0,373.0,yes,Former industrial site which was remediated. Persimmon developing site. Circa 80 dwellings completed.. 20 2 bed. 224 3 bed. 129 4 bed.,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR5 - Britmag South,"Britmag South, Old Cemetery Rd, Headland&Harbour",451626,534652,BR5,1.2,not owned by a public authority,,permissioned,reserved matters approval,2016-12-22,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=114627,41.0,41.0,41.0,yes,Former industrial site which was remediated.. 5 2 bed. 19 3 bed. 10 4 bed. 7 bungalows.,2017-12-17,2019-12-11,
,Hartlepool Borough Council,BR6 - The Former Ambulance Station,"Former Ambulance Station, Elwick Road",449352,532215,BR6,0.28,owned by a public authority,,not permissioned,,,,,,,yes,"Former ambulance station and paddock, paddock not included on spreadsheet. Heritage asset, ideally for conversion.",2019-12-11,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR7 - Close Farm Cottage,"Close Farm Cottage, Wolviston, Rural West Ward",442884,528946,BR7,3.01,not owned by a public authority,,permissioned,full planning permission,2012-10-26,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=95894,3.0,3.0,3.0,yes,Conversion of old farm buildings. Work ongoing.. Conversion of existing outbuildings into 3 dwellings,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR8 - Former Brierton Road Site,"FormerBriertonRoadSite, Brierton Lane, Manor House",449185,530464,BR8,1.39,owned by a public authority,,not permissioned,,,,,100.0,110.0,yes,Previously had permission for 109 houses but application has expired. Recent interest in site.,2017-12-17,2019-12-11,
,Hartlepool Borough Council,"BR9 - 9,11 Hutton Avenue","9, 11 Hutton Avenue, Hartlepool",450321,532451,BR9,0.049,not owned by a public authority,,permissioned,full planning permission,2017-09-14,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=114093,13.0,13.0,13.0,yes,Currently has permission for 13.. Change of use of former care home to 13no. residential flats.,2019-12-11,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR10 - Former King Oswy Public House,"Former King Oswy Public House, KingOswy Dr,DeBruce",449431,535357,BR10,0.25,not owned by a public authority,,permissioned,full planning permission,2017-05-15,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=117039,8.0,8.0,8.0,yes,Former pub site. Development started but has stalled.. 8 semi detached bungalows,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR11 - Former Mas Agraa Palace,"Former Mas Agraa Palace, Lynn St, Headland&Harbour",451351,532489,BR11,0.45,owned by a public authority,,not permissioned,,,,,6.0,9.0,yes,Previously had permission which has expired.,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR12 - Garden Centre & Amenity Block,"GardenCentre&AmenityBlock,TanfieldRd, Foggy Furze",450340,530642,BR12,0.47,owned by a public authority,,not permissioned,,,,,8.0,12.0,yes,Former garden centre.,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR13 - Hartlepool Hospital,"Hartlepool Hospital, Holdforth Rd, De Bruce Ward",449994,534507,BR13,3.38,not owned by a public authority,,not permissioned,,,,,80.0,100.0,yes,Vacant land at hospital site. Previously had permission but expired.,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR14 - Inspirations Coffee House,"InspirationsCoffeeHouse, Tanfield RD, Foggy Furze",450280,530634,BR14,0.41,owned by a public authority,,not permissioned,,,,,6.0,10.0,yes,Former coffee shop and council offices,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR16 - Marina Slake Terrace_Blocks 28 32 31,"MarinaBlocks28 32 31, SlakeTerraceHeadland&Harbour",451743,532995,BR16,0.4,not owned by a public authority,,permissioned,full planning permission,2003-11-11,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=18762,76.0,76.0,76.0,yes,3 apartment blocks on brownfield site at south east corner of Marina. 3 apartment blocks. Block 28 for 20 apartments. Block 31 approx 20 apartments. Block 32 for 36 apartments.,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR17 - North Farm,"North Farm, Elwick, Rural West Ward",445703,532462,BR17,0.73,not owned by a public authority,,permissioned,full planning permission,2016-04-06,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=103970,14.0,14.0,14.0,yes,Conversion of old farm buildings - land owner looking to incorporate into wider development with allocation in the Local Plan. Change of Use and new build for 14 dwellings,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR18 - Oxford Road,"Oxford Road, Oxford Rd, Foggy Furze Ward",450616,531382,BR18,0.74,not owned by a public authority,,not permissioned,,,,,15.0,25.0,yes,Site with commercial buildings which owner put forward in SHLAA,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR20 - Seaton Coach Park,Seaton Coach Park,452744,529351,BR20,1.25,owned by a public authority,,not permissioned,,,,,30.0,50.0,yes,Car Park at Seaton Carew. Improvements to car park currently being considered.,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR21 - South of Maritime Avenue,"SouthofMaritimeAv, MaritimeAv, Headland&HabourWard",451665,532266,BR21,5.11,not owned by a public authority,,permissioned,full planning permission,2003-11-11,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=18762,400.0,400.0,400.0,yes,Brownfield vacant site to south of Marina.. apartment blocks,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR22 - Surtees Street,"Surtees Street, Headland&Harbour Ward",451418,532487,BR22,0.6,owned by a public authority,,not permissioned,,,,,15.0,20.0,yes,Former Focus Building,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR23 - The Woodcutter Pub,"The Woodcutter Pub, Kingsley Av, Rift House Ward",449732,531052,BR23,0.29,not owned by a public authority,,permissioned,full planning permission,2015-02-03,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=99687,14.0,14.0,14.0,yes,14 new dwellings on former pub site. Development has commenced on part of site.. 14 new dwellings on former pub site,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR24 - Trincomalee Wharf,"Trincomalee Wharf, Maritime Av, Headland&Harbour",451384,532973,BR24,0.64,not owned by a public authority,,not permissioned,,,,,20.0,50.0,yes,Waterfront site. If apartments were built could accomodate a greater number than town houses.,2017-12-17,2019-12-11,
http://opendatacommunities.org/id/unitary-authority/hartlepool,Hartlepool Borough Council,BR25 - Four Winds,"Four Winds Residential Home, Elwick Road",448812,532588,BR25,0.21,not owned by a public authority,,permissioned,full planning permission,2018-09-10,http://eforms.hartlepool.gov.uk:7777/portal/servlets/ApplicationSearchServlet?PKID=122480,11.0,11.0,11.0,yes,Brownfield conversion.. 11 new dwellings as a result of a conversion.,2019-12-11,2019-12-11,
