OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR139,"JD Hotchkiss Ltd, London Road, West Kingsdown",557249.11357739,163304.19177445,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,0.55,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,31,,,"Potential contamination issues to be resolved.
As the site is in existing employment use it would need to be
demonstrated that the use is no longer suitable, feasible or viable and
that there is no reasonable prospect of the continued business use in
the longer term.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR127,"Middle Farm Nursery, Cray Road, Crockenhill",550108.28848832,167012.55708549,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,0.74,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,30,,,"Additional information on site layout and massing is required alongside
an assessment of the impact on the listed buildings.
Site reduced to previously developed land and locally defined
brownfield land only.
As the site is in existing employment use it would need to be
demonstrated that the use is no longer suitable, feasible or viable and
that there is no reasonable prospect of the continued business use in
the longer term.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR133,"College Road Nurseries, College Road, Hextable",551138.43755794,169927.79165353,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,0.27,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,9,,Yes,"It is important to retain the gap between Hextable and Swanley and to
avoid encroachment here. Overall the southern portion of the site
containing permanent buildings and glasshouses is considered able to
accommodate development. Site reduced to previously developed land
only.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR126,"Highways Depot, Tonbridge Road, Chiddingstone Causeway",551858.6037839,146515.56272952,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,0.21,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,8,,Yes,"Consideration should be given to any potential noise impact from the
railway line.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR128,"Wested Farm, Eynsford Road, Crockenhill",551734.04889995,166798.94205064,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,0.66,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,10,,Yes,"Additional information on site layout and massing is required alongside
an assessment of the impact on the listed buildings.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR135,"Gills Farm, Gills Road, South Darenth",557558.35344529,169806.63303529,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,0.92,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,16,,Yes,"Support retention of the existing tourist accommodation and
commercial workshops as part of the wider scheme.
If a wholly residential scheme is proposed, as part of the site is in
existing employment and tourist accommodation use, it would need to
be demonstrated that the use is no longer suitable, feasible or viable
and that there is no reasonable prospect of the continued business use
in the longer term.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR140,"Terrys Lodge Farm, Terrys Lodge Road, Wrotham",559012.60970459,160682.43103479,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,0.45,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,5,,Yes,"Part of the site has been granted permission for conversion of existing
grain store to 3 residential dwellings.
Additional information on site layout and massing of the proposal is
required alongside an assessment of the impact on the listed building.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR120,"Kent & Surrey Driving Range, Crouch House Road, Edenbridge",543365.27318143,146987.00994103,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,0.14,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,5,,Yes,"The loss of sports facility buildings need to be addressed. Site has been
reduced to previously developed land.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR130,"Grange Park Farm, Manor Lane, Fawkham",558986.95300634,166481.95838095,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,0.83,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,32,,Yes,"Site reduced to previously developed land and locally defined
brownfield land only. Ancient woodland adjacent to the site, a buffer
zone would be required.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR132,"Fort Halstead, Crow Drive, Halstead",549717.19859777,159252.94588925,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,62.66,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,300,,,"Scheduled Ancient Monument on site. Site has outline planning
permission for 450 residential units, 27,000m2 of employment
floorspace, an 80 bed hotel and a village centre.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR131,"Oak Tree Farm, London Road, Halstead",549951.43635591,160746.50731098,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,1.29,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,37,,,"Site reduced to previously developed land and locally defined
brownfield land only. As the site is in existing employment use it would
need to be demonstrated that the use is no longer suitable, feasible or
viable and that there is no reasonable prospect of the continued
business use in the longer term. Potential contamination issues",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR129,"Gorse Hill Nursery, Gorse Hill, Farningham",556356.08397405,165402.186035,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,1.38,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,55,,,Loss of existing use will need to be addressed.,2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR138,"Meadow Cottage, Goathurst Common, Ide Hill",549491.48714964,151898.3181984,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,0.38,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,14,,Yes,,2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR119,"Swanley Village Nursery, Swanley Village Road, Swanley Village",552967.12109684,169490.11884601,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,0.28,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,6,,Yes,"Site reduced to previously developed land only.
Additional information on site layout and massing is required alongside
an assessment of the impact on the conservation area.
As the site is in existing employment use it would need to be demonstrated that the use is no longer suitable, feasible or viable and that there is no reasonable prospect of the continued business use in the longer term",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR121,"Edenbridge & District War Memorial Hospital, Mill Hill, Edenbridge",544514.17107062,145390.94746019,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,0.76,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,30,,,"Site reduced to previously developed land only.
Additional information on site layout and massing is required alongside
an assessment of the impact on the conservation area and listed building.
The loss of health facilities will need to be addressed.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR134,"Sevenoaks Hospital, Hospital Road, Sevenoaks",553202.22436798,156576.35165334,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,1.46,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,73,,,"The western parcel lies within an air quality management area and any
development proposal would be subject to an air quality assessment.
There are some concerns over amenity impact for neighbouring
properties which could be addressed through high quality design.
The loss of health facilities will need to be addressed.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR125,"Calcutta Club and Polhill Business Centre, London Road, Badgers Mount",550316.0725063,160604.14464631,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,2,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,66,,,"As the site is in existing employment use it would need to be
demonstrated that the use is no longer suitable, feasible or viable and
that there is no reasonable prospect of the continued business use in
the longer term.
Any new development would need to assess the potential impact on
the adjoining local wildlife site and ancient woodland and a 10m buffer
is likely to be required.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR122,"The Manor House, North Ash Road, New Ash Green",560586.54126307,165268.97742475,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,1.03,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,35,,Yes,"The site features Tree Protection Orders (TPOs) on mature trees surrounding the boundary of the sites curtilage.
Additional information on site layout and massing is required alongside an assessment of the impact on the listed building.
B1(a) office floorspace should be included as part of the scheme to reflect existing use.",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR118,"White Oak Leisure Centre, Hilda May Avenue, Swanley",551055.83398052,169186.33388728,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,2.01,Owned by a public authority,,Not Permissioned,N/A,N/A,N/A,80,,Yes,Site contains allocated open space which should be retained,2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
http://opendatacommunities.org/id/district-council/sevenoaks,Sevenoaks District Council,BFR123,"The Forge, Ash Road, New Ash Green",560084.69215654,165195.53925715,https://www.sevenoaks.gov.uk/downloads/file/1926/sup017a_site_appraisals_-_sites_included_in_the_local_plan,0.29,Not owned by a public authority,,Not Permissioned,N/A,N/A,N/A,14,,Yes,"As the site is in existing employment use it would need to be demonstrated that the use is no longer suitable, feasible or viable and that there is no reasonable prospect of the continued business use in the longer term",2018-12-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,
