OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,,BR01,"High Road Broxbourne, Broxbourne, EN10 7DD, Broxbourne School",206552,536407,,6.093,owned by a public authority,,permissioned,,,,,,,,,,,
,,BR02,"Park Lane Paradise, Cheshunt, EN7 6TD, Cheshunt Park Farm",204508,534405,,2.238,not owned by a public authority,,permissioned,,,,,,,,,,,
,,BR03,"Rosedale Way, Cheshunt, Waltham Cross, Hertfordshire, EN7 6HR, Fourfields",203476,534121,,0.5224,owned by a public authority,,permissioned,,,,,,,,,,,
,,BR04,"6 Windmill Lane, Cheshunt, EN8 9AA, Wolsey Hall",202240,535975,,0.158,owned by a public authority,,permissioned,,,,,,,,,,,
,,BR05,"Delamare Road, Cheshunt, Cheshunt Lakeside",202608,536438,,12.46,not owned by a public authority,,not permissioned,,,,,,,,,,,
,,BR06,"Bishops College, Churchgate, Cheshunt, EN8 9XG, Broxbourne Borough Council Offices and Car Park",202298,535071,,1.911,owned by a public authority,,not permissioned,,,,,,,,,,,
,,BR07,"Theobalds Lane, Cheshunt, Hertfordshire, EN8 8RU, Cheshunt Football Club",201320,535468,,5.304,owned by a public authority,,not permissioned,,,,,,,,,,,
,,BR08,"577-579 Goffs Lane, Goffs Oak, EN7 5HJ, South of Goffs Lane",202822,532558,,1.883,not owned by a public authority,,not permissioned,,,,,,,,,,,
,,BR09,"104 Cuffley Hill, Goffs Oak, EN7 5EY, CG Edwards",203039,531644,,1.208,not owned by a public authority,,not permissioned,,,,,,,,,,,
,,BR10,"Rye Road, Hoddesdon, EN11, Turnford Surfacing Site",209883,538466,,0.5787,not owned by a public authority,,not permissioned,,,,,,,,,,,
,,BR11,"Lord Street, Hoddesdon, EN11 8NL, Rosehill Bowls Club",208799,536569,,0.3019,not owned by a public authority,,not permissioned,,,,,,,,,,,
,,BR12,"Essex Road, Hoddesdon, EN11 0BX, Oaklands Yard",537900,209072,,0.908,not owned by a public authority,,permissioned,,,,,,,,,,,
,,BR13,"Amwell Street, Hoddesdon, EN11 8TS, 19 Amwell Street and Scania House",209055,537282,,0.3858,not owned by a public authority,,not permissioned,,,,,,,,,,,
,,BR14,"Police Station, High Street, Hoddesdon, EN11 8BJ, Former Hoddesdon Police Station",208119,537178,,0.321,owned by a public authority,,not permissioned,,,,,,,,,,,
,,BR15,"16 Westfield Road, Hoddesdon, EN11 8QX, Westfield Primary School",209251,536765,,1.272,,,not permissioned,,,,,,,,,,,
,,BR16,"Waltham Cross, Northern High Street/Land Off Sturlas Way",200627,536013,,2.641,not owned by a public authority,,not permissioned,,,,,,,,,,,
,,BR17,"High Street, Waltham Cross, EN8 7BG, Theobalds Grove Station Cark Park",201043,535894,,0.3539,owned by a public authority,,not permissioned,,,,,,,,,,,
,,BR18,"High Road, Turnford, EN10  6DB, New River Arms",536408,204797,,0.504,not owned by a public authority,,permissioned,,,,,,,,,,,
,,BR19,"74 High Road, Wormley, EN10 6DU, 74 High Road",536481,205313,,0.076,not owned by a public authority,,permissioned,,,,,,,,,,,
,,BR20,"56-58 Turners Hill, Cheshunt, EN8 9BD, 56-58 Turners Hill",535937,202117,,0.061,not owned by a public authority,,permissioned,,,,,,,,,,,
,,BR21,"110 Turners Hill, Cheshunt, EN8 9BN, 110 Turners Hill",535975,202139,,0.077,not owned by a public authority,,permissioned,,,,,,,,,,,
,,BR22,"210A Windmill Lane, Cheshunt, EN8 9AF, The Windmill",536616,202323,,0.022,not owned by a public authority,,permissioned,,,,,,,,,,,
,,BR23,"134 Crossbrook Street, Cheshunt, EN8 8JH, 134 Crossbrook Street",535953,201662,,0.042,not owned by a public authority,,permissioned,,,,,,,,,,,
,,BR24,"90 Ware Road, Hoddesdon, EN11 9ET, The Coach House",209693,537160,,0.148,not owned by a public authority,,permissioned,,,,,,,,,,,
,,BR25,"Rear of 40 Park Lane, Waltham Cross, EN8 8BE, Rear of 40 Park Lane",200522,535837,,0.26,not owned by a public authority,,permissioned,,,,,,,,,,,
,,BR26,"75-81 High Street, Waltham Cross, EN8 7AF, 75-81 High Street",200249,536058,,0.076,not owned by a public authority,,permissioned,,,,,,,,,,,
,,BR27,"Fitzpatrick Contractors Ltd, Woollens Brook, Hertford Road, Hoddesdon, EN11 9BX, Volker Fitzpatrick",209837,535809,,1.532,not owned by a public authority,,permissioned,,,,,,,,,,,
,,BR28,"St Laurence Drive, Wormley, EN10 6LH, Former Wormley Primary",536509,205817,,0.384,,,permissioned,,,,,,,,,,,
,,BR29,"Trust Road, Waltham Cross, EN8 7HF, Wellington House",200393,536486,,0.095,not owned by a public authority,,permissioned,,,,,,,,,,,
,,BR30,"Cameron Drive, EN8 8BN, Former Rivers Education Centre",535591,200076,,0.06,not owned by a public authority,,permissioned,,,,,,,,,,,
,,BR31,"Cameron Drive, EN8 8BN, Former Rivers Education Centre Car Park",535591,200108,,0.03,not owned by a public authority,,permissioned,,,,,,,,,,,
