OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,,,,,,,,,,,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 0613,,,,,0.78,Unknown,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 0677,,,,,1.18,Unknown,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 0732,,,,,0.31,Unknown,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 0911,,,,,1.06,"Local Authority, Unknown",,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1236,,,,,0.06,Unknown,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1397,,,,,0.37,Local Authority,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1755,,,,,0.33,Local Authority,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1756,,,,,0.84,Local Authority,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1955,,,,,0.05,Unknown,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2011,,,,,0.03,Unknown,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2100,,,,,0.1,Unknown,,Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2174,,,,,0.14,Unknown,,Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2200,,,,,0.05,Unknown,,Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2205,,,,,0.52,Unknown,,Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2222,,,,,0.3,Unknown,,Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2249,,,,,0.96,Unknown,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2250,,,,,0.24,Unknown,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2254,,,,,0.48,Unknown,,Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2261,,,,,0.16,"Local Authority, Unknown",,Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 0666,,,,,1.05,Unknown,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1052,,,,,1.33,Unknown,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1103,,,,,0.01,Unknown,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1226,,,,,0.09,Unknown,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1244,,,,,0.02,Local Authority,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1469,,,,,1.68,Unknown,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1528,,,,,0.8,Unknown,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1778,,,,,0.92,Unknown,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1793,,,,,0.08,"Local Authority, Unknown",,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 1849,,,,,0.04,Unknown,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2066,,,,,0.25,Unknown,,Not Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2110,,,,,1.28,Unknown,,Permissioned,,,,,,,,,,
http://opendatacommunities.org/id/metropolitan-district-council/rochdale,,SH 2112,,,,,0.16,Local Authority,,Permissioned,,,,,,,,,,
