OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/doc/district-council/havant,Havant Borough Council,EM36,FORMER VICTORIA COTTAGE HOSPITAL EMSWORTH,474919,105944,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,0.16,unknown ownership,,not permissioned,,,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_49953_1,15.0,15.0,,,2017-12-08,2017-12-08,
http://opendatacommunities.org/doc/district-council/havant,Havant Borough Council,EM42,NORTH STREET GAS SITE EMSWORTH,475008,106111,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,0.46,not owned by a public authority,,not permissioned,,,,15.0,15.0,,,2017-12-08,2017-12-08,
http://opendatacommunities.org/doc/district-council/havant,Havant Borough Council,EM43,LAND AT FOWLEY COTTAGE WARBLINGTON CLOSE EMSWORTH,474437,105424,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,1.15,not owned by a public authority,,not permissioned,,,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_49262_1,7.0,7.0,,,2017-12-08,2017-12-08,
http://opendatacommunities.org/doc/district-council/havant,Havant Borough Council,H14,PORTSMOUTH WATER HQ HAVANT,471204,106381,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,3.17,not owned by a public authority,,not permissioned,,,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_2468_1,120.0,120.0,yes,,2017-12-08,2017-12-08,
http://opendatacommunities.org/doc/district-council/havant,Havant Borough Council,H19,LAND AT PALK ROAD HAVANT,470705,106450,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,0.53,not owned by a public authority,,not permissioned,,,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_2499_1,21.0,21.0,,,2017-12-08,2017-12-08,
http://opendatacommunities.org/doc/district-council/havant,Havant Borough Council,H22,CAR PARK BEHIND THE BEAR HOTEL AND EAST STREET HAVANT,471927,106310,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,0.93,mixed ownership,,not permissioned,,,,40.0,40.0,,,2017-12-08,2017-12-08,
http://opendatacommunities.org/doc/district-council/havant,Havant Borough Council,H69,LAND AT FORMER OAK PARK SCHOOL HAVANT,472099,107106,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2.26,unknown ownership,,permissioned,full planning permission,2015-12-18,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_2054_4,99.0,99.0,yes,,2017-12-08,2017-12-08,
http://opendatacommunities.org/doc/district-council/havant,Havant Borough Council,H82,KINGSCROFT FARM HAVANT,470637,106140,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2.94,not owned by a public authority,,not permissioned,,,,90.0,90.0,,,2017-12-08,2017-12-08,
http://opendatacommunities.org/doc/district-council/havant,Havant Borough Council,HY13,LAND REAR OF 108/110 ELM GROVE HAYLING ISLAND,472267,99701,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,0.16,not owned by a public authority,,not permissioned,,,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_58296_1,14.0,14.0,yes,,2017-12-08,2017-12-08,
http://opendatacommunities.org/doc/district-council/havant,Havant Borough Council,HY32,PLAYGROUND AREAS ADJ CREEK ROAD LOCAL CENTRE HAYLING ISLAND,473882,94242,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,0.3,unknown ownership,,not permissioned,,,,10.0,10.0,,,2017-12-08,2017-12-08,
