OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,SHELAA28,"""Andover Station freight yard, Andover, Hampshire""",12.736151,29.53191,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,1.5,not owned by a public authority,,not permissioned,,,,84,,,yes,. 84 residential units and 86 parking spaces,06/10/2017,06/10/2017,
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,SHELAA118,"""Land at Hyde Farm, Horsebridge Road, Broughton, Hampshire""",5.363146,33.310132,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,0.97,not owned by a public authority,,not permissioned,,,,15,,,,. A mix of dwellings (both open market and affordable) ranging from smaller units (for downsizers and first time buyers) to larger family homes,26/10/2017,26/10/2017,
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,SHELAA131,"""Abbots Manor Farmyard, Leckford, Hampshire""",8.284361,27.930774,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,1.1,not owned by a public authority,,not permissioned,,,,13,,,,. 13 dwellings ranging from 1 bed bungalows to 4-5 bed detached,26/10/2017,26/10/2017,
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,SHELAA195,"""Land north of Walworth Road, west of the Commercial Centre, Andover, Hampshire""",13.334752,26.506141,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,1.489,not owned by a public authority,,not permissioned,,,,45,,,yes,. Mixture of 1-2 bedroom apartments & 2-5 bedroom houses,26/10/2017,26/10/2017,
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,SHLAA138,"""Land at River Way, Andover, Hampshire""",13.058763,28.305856,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,3.6,not owned by a public authority,,not permissioned,,,,123,,,,". Mixture of 1, 2, 3 and 4 bedroom houses and apartments",14/12/2017,14/12/2017,
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,Policy LE14,"""George Yard and Black Swan Yard, Eastern Avenue, Andover, Hampshire""",12.466864,28.658776,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,1.67,owned by a public authority,,not permissioned,,,,100,,,,. The site can accommodate approximately 100 dwellings,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,TVS.00515,"""Former Brewery Site, The Horsefair, Romsey, Hampshire""",59.547767,29.916344,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,2.68,not owned by a public authority,,permissioned,full planning permission,03/08/2006,https://view-applications.testvalley.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYQDQCXD918&activeTab=summary,211,,,yes,. Proposed residential development of houses and flats,06/12/2017,06/12/2017,
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,14/00245/FULLN,"""Anton Laundry, Marlborough Street, Andover, Hampshire""",12.680719,28.825573,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,0.3,not owned by a public authority,,permissioned,full planning permission,18/11/2014,https://view-applications.testvalley.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,28,,,yes,. 28 apartments (comprising 14 no. 1 bed and 14 no. 2-bed units),14/12/2017,14/12/2017,
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,15/01261/FULLS,"""Nightingale Lodge, Greatwell Drive, Romsey, Hampshire""",59.52794,29.080468,http://www.testvalley.gov.uk/assets/attach/5650/Brownfield%20Site%20Locations.pdf,0.66,not owned by a public authority,,permissioned,full planning permission,22/05/2017,https://view-applications.testvalley.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,54,,,yes,. Erection of a two storey building plus roof accommodation comprising 54 Extra Care Units,14/12/2017,14/12/2017,
