OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,96P0219,153-161  The Broadway SW19,525351,170411,https://maps.london.gov.uk/brownfield-site-register/,0,,,permissioned,Full,05/08/1998,,,,,,. Extensions involving two additional floors and rear to provide additional offices.,10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,99P1419,Land At  Batsworth Road CR4 3BX,526716,168978,https://maps.london.gov.uk/brownfield-site-register/,0,,,permissioned,Full,12/14/2000,,,,,,. Redevelopment of site by the erection of 4 light industrial units.,10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,01/P0805,122-136  London Road CR4 3LB,527873,169807,https://maps.london.gov.uk/brownfield-site-register/,0.61,,,permissioned,Outline,10/06/2004,,25,,,,. REDEVELOPMENT TO PROVIDE 25 RESIDENTIAL UNITS (COMPRISING 21 HOUSES AND A BLOCK OF 4 FLATS) WITH NEW ACCESS ROAD AND ASSOCIATED PARKING PROVISION (OUTLINE APPLICATION),31/12/2017,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,01/P1596,32 - 34  South Lodge Avenue CR4 1LU,530019,168393,https://maps.london.gov.uk/brownfield-site-register/,0.03,,,permissioned,Full,11/15/2001,,5,,,,. ERECTION OF 2 STOREY EXTENSION ABOVE THE EXISTING SHOP T0 PROVIDE 5 RESIDENTIAL UNITS WITH OFF STREET PARKING PROVISION,10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,03/P0216,Land Adjacent To 4  Caesars Walk CR4 4LE,527930,168032,https://maps.london.gov.uk/brownfield-site-register/,0.34,,,permissioned,Full,12/11/2003,,11,,,,. RENEWAL OF CONSENT DATED 5/2/98 ( REF: 97/P0066 ) FOR THE ERECTION OF 11 X 2 STOREY (THREE BEDROOM) HOUSES WITH ASSOCIATED OFF-STREET CAR PARKING.,31/12/2017,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,03/P2198,18  Lancaster Gardens SW19 5DG,524183,171433,https://maps.london.gov.uk/brownfield-site-register/,0.08,,,permissioned,Outline,05/12/2004,,,,,,. DEMOLITION OF EXISTING HOUSE AND ERECTION OF A TWO-STOREY HOUSE  WITH ADDITIONAL ACCOMMODATION IN THE ROOFSPACE AND A SINGLE-STOREY ADDITION TO THE REAR AND SIDE (OUTLINE APPLICATION).,10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,05/P0164,Land At Rear And At 34  Coombe Lane SW20,523168,169352,https://maps.london.gov.uk/brownfield-site-register/,0.04,,,permissioned,Full,05/04/2006,,5,,,,". PARTIAL DEMOLITION OF EXISTING STRUCTURES; GROUND AND FIRST FLOOR REAR EXTENSIONS, FOUR STOREY REAR EXTENSION (TOP FLOOR OF ACCOMMODATION IN MANSARD STYLE ROOF) WITH UNDERCROFT PARKING (6 PARKING SPAC",28/01/2019,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,06/P0984,"Segas House, 49  Western Road CR4 3ED",527413,169105,https://maps.london.gov.uk/brownfield-site-register/,3.97,,,permissioned,Outline,7/28/2009,,137,,,,. Redevelopment to provide a mixed use scheme comprising 1.74 hectares of residential (Use Class within Class C3) and community uses (Use Class within Class D1 - 600 sq.m); 1.78 hectares of employment (,10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,07/P0055,222-224  The Broadway SW19 1RY,525490,170481,https://maps.london.gov.uk/brownfield-site-register/,0,,,permissioned,Full,12/14/2000,,14,,,,. Redevelopment to provide 14 flats and a retail or food & drink outlet on ground floor. Also provision of 3 off-street car parking spaces at rear.,10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,07/P1133,22  Deer Park Road SW19 3TL,526073,169197,https://maps.london.gov.uk/brownfield-site-register/,0.26,,,permissioned,Full,7/29/2010,,,,,,. DEMOLITION OF EXISTING SINGLE STOREY WAREHOUSE EXTENSION TO FRONT OF BUILDING.  CONSTRUCTION OF A THREE STOREY WAREHOUSE (USE WITHIN CLASS B8) (GROSS FLOOR AREA 2859 SQ.M) ON SAME FOOTPRINT. 20 PARKIN,10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,08/P0258,"143 Part Of  Ground, 1st & 2nd Floors Cannon Hill Lane SW20 9BZ",524311,168662,https://maps.london.gov.uk/brownfield-site-register/,0.02,,,permissioned,Full,6/24/2011,,5,,,,". PART SINGLE, PART DOUBLE STOREY REAR EXTENSION AND THIRD STOREY/MANSARD ROOF EXTENSION TO PROVIDE 3 X 1 BEDROOM AND 2 STUDIO FLATS WITH THE RETENTION OF TWO RETAIL UNITS AT GROUND FLOOR LEVEL, ALTERAT",31/12/2017,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,08/P2129,360-364  London Road CR4 3ND,527446,168465,https://maps.london.gov.uk/brownfield-site-register/,0.12,,,permissioned,Full,12/15/2009,,14,,,,". DEVELOPMENT OF A PART TWO, PART THREE AND PART FOUR-STOREY BUILDING COMPRISING 2 GROUND FLOOR B1 COMMERCIAL UNITS, 1 FIRST FLOOR B1 COMMERCIAL UNIT, 11 [4 X3 BEDROOM & 7 X 2 BEDROOM] SELF CONTAINED FL",28/01/2019,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,08/P2724,Sita Recycling  Hallowfield Way CR4 3BQ,527064,168315,https://maps.london.gov.uk/brownfield-site-register/,0.53,,,permissioned,Full,3/29/2012,,,,,,. [REVISED PLANS HAVE BEEN RECEIVED] FORMATION OF AN 'ECO PARK' COMPRISING: AN EXTENSION TO EXISTING MATERIALS RECYCLING FACILITY WITH THE PROVISION OF NEW BUILDINGS PROVIDING A NEW ANAEROBIC DIGESTION,10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,08/P3098,1  York Road SW19 8TP,526043,170838,https://maps.london.gov.uk/brownfield-site-register/,0.06,,,permissioned,Full,9/29/2009,,8,,,,". ERECTION OF 8 x  1 BED FLATS AND 4 x B1 UNITS,WITHIN THREE STOREY BUILDING AND ERECTION OF A TWO STOREY BUILDING ACCOMMODATING TWO CLASS B1 OFFICE UNITS WITH ASSOCIATED LANDSCAPING, 2 x CAR PARKING SP",31/12/2017,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,09/P0154,421-445  London Road CR4 4BJ,527216,168050,https://maps.london.gov.uk/brownfield-site-register/,0.17,,,permissioned,Outline,3/25/2009,,,,,,. DEMOLITION OF EXISTING BUILDINGS AND ERECTION OF A NEW THREE STOREY FIRE STATION.(OUTLINE APPLICATION WITH MEANS OF ACCESS ONLY TO BE DETERMINED AT THIS STAGE),10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,09/P0196,Land Rear Of 216 - 218  Rowan Road SW16 5HX,529570,169647,https://maps.london.gov.uk/brownfield-site-register/,0.18,,,permissioned,Full,6/29/2010,,8,,,,". ERECTION OF A TERRACE OF 8 x 3 BEDROOM DWELLINGS TO REAR OF EXISTING LIDL STORE, WITH VEHICLE ACCESS FROM BYARDS CROFT",28/01/2019,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,09/P0203,8  Clement Road SW19 7RJ,524197,171211,https://maps.london.gov.uk/brownfield-site-register/,0.09,,,permissioned,Full,6/25/2009,,,,,,. DEMOLITION OF EXISTING DWELLING HOUSE AND GARAGE AND ERECTION OF A NEW DETACHED HOUSE.,10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,09/P1666,3  Windy Ridge Close SW19 5HB,523866,171435,https://maps.london.gov.uk/brownfield-site-register/,0.06,,,permissioned,Full,9/25/2009,,,,,,. ERECTION OF A  TWO STOREY HOUSE WITH ADDITIONAL HABITABLE ROOMS IN THE ROOF AND BASEMENT (REDESIGN OF PREVIOUS APPROVAL 04/P2177),10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,11/P0107,Kestral House Lower Level Garth Road SM4 4LL,523666,166494,https://maps.london.gov.uk/brownfield-site-register/,0.22,,,permissioned,Full,5/23/2011,,,,,,. CHANGE OF USE OF LOWER LEVEL FROM CLASS B1 (LIGHT INDUSTRIAL) AND STORAGE AND DISTRIBUTION TO USE FOR VEHICLE REPAIR AND REPAINTING,10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,12/P0208,49  Vineyard Hill Road SW19 7JL,525171,171913,https://maps.london.gov.uk/brownfield-site-register/,0.05,,,permissioned,Full,03/12/2012,,,,,,. DEMOLITION OF EXISTING HOUSE AND ERECTION OF 6 BEDROOM HOUSE INCLUDING ACCOMMODATION AT BASEMENT AND ROOF LEVEL,10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,12/P0484,46  Lake Road SW19 7EX,524951,171453,https://maps.london.gov.uk/brownfield-site-register/,0.05,,,permissioned,Full,3/26/2012,,,,,,. APPLICATION FOR EXTENSION OF TIME FOR IMPLEMENTATION OF PLANNING PERMISSION 09/P0117 (DATED 13/03/2009) BY THE ISSUING OF A NEW PERMISSION FOR DEMOLITION OF EXISTING HOUSE AND ERECTION OF 6 BEDROOM DE,10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,12/P0525,7  Church Hill SW19 7BN,524646,171230,https://maps.london.gov.uk/brownfield-site-register/,0.08,,,permissioned,Full,4/17/2012,,,,,,. DEMOLITION OF EXISTING HOUSE AND ERECTION OF NEW 6 BEDROOM DWELLINGHOUSE WITH ROOMS IN ROOFSPACE AND BASEMENT LEVEL,10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,12/P0946,1  Walton Way CR4 1HQ,529158,168379,https://maps.london.gov.uk/brownfield-site-register/,0,,,permissioned,Full,05/12/2014,,,,,,". APPLICATION TO EXTEND THE TIME TO IMPLEMENT PLANNING PERMISSION 09/P0480, FOR THE ERECTION OF A TWO STOREY SIDE EXTENSION TO PROVIDE AN ADDITIONAL TWO BEDROOM DWELLING.",10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,13/P0279,17a  Copse Hill SW20 0NB,523014,170236,https://maps.london.gov.uk/brownfield-site-register/,0.07,,,permissioned,Full,10/28/2013,,,,,,". DEMOLITION OF EXISTING BUILDING AND ERECTION OF A REPLACEMENT THREE-STOREY DETACHED HOUSE WITH GARAGE, BASEMENT, FORMATION OF A NEW VEHICLE ACCESS TO COPSE HILL AND A NEW FRONT BOUNDARY WALL. (AMENDME",10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,13/P2982,11  Church Hill SW19 7BN,524678,171231,https://maps.london.gov.uk/brownfield-site-register/,0.08,,,permissioned,Full,12/05/2013,,,,,,. DEMOLITION OF EXISTING DWELLING HOUSE & ERECTION OF A 6 BEDROOM DETACHED HOUSE.,10/01/2020,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,13/P3497,290-298 1st & 2nd Floors Kingston Road SW20 8LX,524379,169322,https://maps.london.gov.uk/brownfield-site-register/,0.01,,,permissioned,Prior Approval (Class O - formerly J),12/23/2013,,7,,,,". CHANGE OF USE OF FIRST,SECOND AND THIRD FLOOR OFFICES (CLASS B1) TO RESIDENTIAL (CLASS C3) CREATING 7 x SELF-CONTAINED FLATS",31/12/2017,10/01/2020,
http://opendatacommunities.org/id/london-borough-council/merton,London Borough of Merton,13/P3761,"6-12 1st, 2nd & 3rd Floors Gladstone Road SW19 1QT",525097,170445,https://maps.london.gov.uk/brownfield-site-register/,0.09,,,permissioned,Prior Approval (Class O - formerly J),1/20/2014,,11,,,,". CHANGE OF USE OF FIRST, SECOND AND THIRD FLOORS OF COLLINGHAM HOUSE FROM B1(A) OFFICE SPACE TO C3 RESIDENTIAL, TO CREATE 11 x SELF-CONTAINED FLATS",31/12/2017,10/01/2020,
