OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR1,"Lancing Manor Filling Station, Old Shoreham Road, Lancing",519032,105724,"https://www.adur-worthing.gov.uk/media/media,146438,en.pdf",0.21,not in public ownership,,permissioned,outline permission,2016-08-11,https://planning.adur-worthing.gov.uk/online-applications/,6.0,6.0,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR2,"Caxton House, Ham Road, Shoreham-by-Sea",521905,105249,"https://www.adur-worthing.gov.uk/media/media,146439,en.pdf",0.08,not in public ownership,,permissioned,full planning permission,2017-07-06,https://planning.adur-worthing.gov.uk/online-applications/,14.0,14.0,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR3,"Town Hall Chambers, 45/49 High Street, Shoreham-by-Sea",521450,105005,"https://www.adur-worthing.gov.uk/media/media,146440,en.pdf",0.03,not in public ownership,,permissioned,full planning permission,2014-08-15,https://planning.adur-worthing.gov.uk/online-applications/,6.0,6.0,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR4,"Riverbank Business Centre/12-18 Old Shoreham Road, shoreham-by-Sea",521092,105330,"https://www.adur-worthing.gov.uk/media/media,146441,en.pdf",2.4,not in public ownership,,permissioned,reserved matters approval,2017-03-24,https://planning.adur-worthing.gov.uk/online-applications/,120.0,120.0,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR5,"Garage Block, Britannia House, High Street, Shoreham-by-Sea",521341,105039,"https://www.adur-worthing.gov.uk/media/media,146442,en.pdf",0.1,not in public ownership,,permissioned,full planning permission,2015-11-16,https://planning.adur-worthing.gov.uk/online-applications/,6.0,6.0,yes,,2017-10-16,,
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR6,"63/67 Brighton Road, Shoreham-by-Sea",552103,105115,"https://www.adur-worthing.gov.uk/media/media,146443,en.pdf",0.03,not in public ownership,,permissioned,full planning permission,2017-02-13,https://planning.adur-worthing.gov.uk/online-applications/,14.0,14.0,yes,,2017-10-16,,
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR7,"Queens Parade, North Road, Lancing",518268,104662,"https://www.adur-worthing.gov.uk/media/media,146444,en.pdf",0.37,not in public ownership,,permissioned,full planning permission,2017-03-15,https://planning.adur-worthing.gov.uk/online-applications/,9.0,9.0,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR8,"Adur Civic Centre, Ham Road, Shoreham-by-Sea",522046,105165,"https://www.adur-worthing.gov.uk/media/media,146445,en.pdf",0.6,not in public ownership,,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/adur-background-studies-and-info/housing/#shlaa,75.0,120.0,yes,"The Council, as landowner, is actively supporting the redevelopment of this former Civic Office site.  Demolition of the building has been completed.",2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR9,"Land at 7-27 Albion Street, Southwick",523749,104996,"https://www.adur-worthing.gov.uk/media/media,146446,en.pdf",0.3,mixed ownership,,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/adur-background-studies-and-info/housing/#shlaa,42.0,42.0,yes,"Part in public and part in private ownership, a planning application for the delivery of a comprehensive residential scheme on the whole site is anticipated late 2017.",2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR10,"Laundry,Alma Street, Lancing",518177,103839,"https://www.adur-worthing.gov.uk/media/media,146447,en.pdf",0.09,not in public ownership,,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/adur-background-studies-and-info/housing/#shlaa,13.0,13.0,yes,A planning application has been received but not yet registered as additional information is required.,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR11,"Community Buildings, Pond Road, Shoreham-by-Sea",521604,105241,"https://www.adur-worthing.gov.uk/media/media,146448,en.pdf",0.57,in public ownership,,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/adur-background-studies-and-info/housing/#shlaa,27.0,27.0,yes,The site is in multiple public ownership.  Significant progress has been made to deliver a mixed use scheme to include approximately 27 dwellings.,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR12,"Land at Eastbrook Primary School, Manor Hall Road, Southwick",524811,105522,"https://www.adur-worthing.gov.uk/media/media,146449,en.pdf",0.7,in public ownership,,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/adur-background-studies-and-info/housing/#shlaa,24.0,24.0,yes,The site is in public ownership and has been declared surplus to requirements and is vacant.  A planning application for approximately 24 dwellings is anticipated in 2018.,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR13,"5 Brighton Road, Shoreham-by-Sea",523319,104938,"https://www.adur-worthing.gov.uk/media/media,146450,en.pdf",0.47,not in public ownership,,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/adur-background-studies-and-info/housing/#shlaa,47.0,90.0,yes,This site lies within the Shoreham Harbour Regeneration Area identified as a broad location for change in the Adur Local Plan 2017.  The regeneration of Shoreham Harbour has been a long term aspiration and the redevelopment of the Western Harbour Arm is recognised as a priority for the Shoreham Harbour Partnership.  Progress is being made to bring this site forward.,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR14,"Free Wharf, Brighton Road, Shoreham-by-Sea",522229,105059,"https://www.adur-worthing.gov.uk/media/media,146451,en.pdf",2.8,not in public ownership,,pending decision,,,https://planning.adur-worthing.gov.uk/online-applications/,540.0,540.0,yes,"This site lies within the Shoreham Harbour Regeneration Area identified as a broad location for change in the Adur Local Plan 2017.  The regeneration of Shoreham Harbour has been a long term aspiration and the redevelopment of the Western Harbour Arm is recognised as a priority for the Shoreham Harbour Partnership.  A planning application has been submitted, but not yet determined,",2017-10-16,,
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR15,"Kingston Wharf, Brighton Road, Shoreham-by-Sea",523125,105002,"https://www.adur-worthing.gov.uk/media/media,146452,en.pdf",1.5,not in public ownership,,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/adur-background-studies-and-info/housing/#shlaa,153.0,292.0,yes,This site lies within the Shoreham Harbour Regeneration Area identified as a broad location for change in the Adur Local Plan 2017.  The regeneration of Shoreham Harbour has been a long term aspiration and the redevelopment of the Western Harbour Arm is recognised as a priority for the Shoreham Harbour Partnership. Progress is being made to bring this site forward.,2017-10-16,,
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR16,"Luxor Cinema, Staion Parade, Lancing",518232,104346,"https://www.adur-worthing.gov.uk/media/media,146453,en.pdf",0.05,not in public ownership,,pending decision,,,https://planning.adur-worthing.gov.uk/online-applications/,12.0,12.0,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR17,"The Old Town Hall, 142 Albion Street, Southwick",524411,105026,"https://www.adur-worthing.gov.uk/media/media,146454,en.pdf",0.05,not in public ownership,,pending decision,,,https://planning.adur-worthing.gov.uk/online-applications/,6.0,6.0,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR1,The Aquarena Brighton Road,515664,102751,"https://www.adur-worthing.gov.uk/media/media,146481,en.pdf",0.64,not in public ownership,,permissioned,full planning permission,2017-03-10,https://planning.adur-worthing.gov.uk/online-applications/,,,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR2,Columbia House Columbia Drive,511182,104556,"https://www.adur-worthing.gov.uk/media/media,146482,en.pdf",0.97,not in public ownership,,permissioned,full planning permission,2016-12-15,https://planning.adur-worthing.gov.uk/online-applications/,,,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Counci,WBCBR3,M G M House Heene Road,513958,102277,"https://www.adur-worthing.gov.uk/media/media,146483,en.pdf",0.92,not in public ownership,,permissioned,full planning permission,2016-10-13,https://planning.adur-worthing.gov.uk/online-applications/,,,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR4,Kingsway Hotel 117 - 119 Marine Parade,514289,102250,"https://www.adur-worthing.gov.uk/media/media,146484,en.pdf",0.62,not in public ownership,,permissioned,full planning permission,2016-10-13,https://planning.adur-worthing.gov.uk/online-applications/,,,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR5,Providence Works 27-33 Lyndhurst Road,515156,103083,"https://www.adur-worthing.gov.uk/media/media,146485,en.pdf",0.12,not in public ownership,,permissioned,full planning permission,2016-08-17,https://planning.adur-worthing.gov.uk/online-applications/,,,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR6,66 Rectory Gardens,514427,104532,"https://www.adur-worthing.gov.uk/media/media,146486,en.pdf",0.14,not in public ownership,,permissioned,full planning permission,2015-12-23,https://planning.adur-worthing.gov.uk/online-applications/,,,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR7,Shelley House 23 Warwick Street,515015,102642,"https://www.adur-worthing.gov.uk/media/media,146487,en.pdf",0.36,not in public ownership,,permissioned,full planning permission,2016-01-08,https://planning.adur-worthing.gov.uk/online-applications/,,,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR8,120 Marine Parade,514208,102238,"https://www.adur-worthing.gov.uk/media/media,146489,en.pdf",0.2,not in public ownership,,permissioned,full planning permission,2015-12-03,https://planning.adur-worthing.gov.uk/online-applications/,,,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR9,Parade Flats Field Place Parade,512029,103389,"https://www.adur-worthing.gov.uk/media/media,146488,en.pdf",0.109,not in public ownership,,permissioned,full planning permission,2016-07-04,https://planning.adur-worthing.gov.uk/online-applications/,,,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR10,"Worthing House, 2-6 South Street",514955,102447,"https://www.adur-worthing.gov.uk/media/media,146490,en.pdf",0.24,not in public ownership,,permissioned,full planning permission,2017-08-25,https://planning.adur-worthing.gov.uk/online-applications/,,,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR11,"78 Montague Street
Worthing",514612,102442,"https://www.adur-worthing.gov.uk/media/media,146491,en.pdf",0.2,not in public ownership,,permissioned,full planning permission,2017-10-12,https://planning.adur-worthing.gov.uk/online-applications/,,,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR12,25-26 West Parade,513408,102113,"https://www.adur-worthing.gov.uk/media/media,146492,en.pdf",0.26,not in public ownership,,permissioned,full planning permission,2017-08-02,https://planning.adur-worthing.gov.uk/online-applications/,,,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR13,Teville Gate,514653,103296,"https://www.adur-worthing.gov.uk/media/media,146493,en.pdf",1.73,not in public ownership,,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,,yes,This site is in private ownership. The Council is currently working with the new owners of this site to bring forward a planning application. The Council has recently been successful in securing funding from the Governments Local Growth Fund with a view to help unlock brownfield sites like the one. The site owners are undertaking a public consultation exercise on a proposed scheme  in November 2017 .,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR14,Land North of Ann Street and South of Union Place,514981,102749,"https://www.adur-worthing.gov.uk/media/media,146494,en.pdf",3.31,not in public ownership,,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,,yes,"This site together with WBCBR15 are located within an Area of Change 4 in the current Core Strategy. The SHLAA divides the site in two with the land previously occupied by Sussex Police identified as WB08042 and remainder of AOC4 as WB08041.  The sites are considered to be ""Potential""; sites in the SHLAA. It is considered that this site has the potential to deliver approximately 195 residential units.",2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR15,"Sussex Police Authority, Union Place",515006,102838,"https://www.adur-worthing.gov.uk/media/media,146495,en.pdf",0.468,not in public ownership,,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,,yes,"This privately owned site is an Area of Change in the current Core Strategy (AOC4). Negotiations are ongoing with the owners about the extent of the site and the potential uses.  In addition the Council has recently been successful in securing funding from the Governments Local Growth Fund with a view to help unlock brownfield sites like the one. The site could deliver a mixed use development comprising residential, commercial and leisure uses.(See WBCBR14)",2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR16,Land at Stoke Abbott Road,514677,102935,"https://www.adur-worthing.gov.uk/media/media,146496,en.pdf",0.48,in public ownership,,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,,yes,"This is a Council owned site that is considered capable of delivering both housing and health facilities. The Council is working closely with health providers to assess their requirements for the site.  It is considered that the site could deliver a mixed use scheme with residential, a new purpose built health care hub and parking .",2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR17,"Bus Depot, Library Place",515068,102537,"https://www.adur-worthing.gov.uk/media/media,146497,en.pdf",0.68,not in public ownership,,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,,yes,This privately owned site is included as an Area of Change in the Core Strategy (AOC2).  The owners have indicated their desire to relocate the bus depot and release this site. Decoy Farm (AOC 12) is a potential relocation site if contamination can be addressed. The Council is actively working with the land owners to bring forward this site. It is considered that the site is suitable for a mix of uses including residential.,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR18,Gas holder site Lyndhurst Road,515235,102955,"https://www.adur-worthing.gov.uk/media/media,146498,en.pdf",1.17,not in public ownership,,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,,yes,This site is identified as an Area of Change (AOC7) within the Core Strategy. The site is privately owned by 2 separate owners. The owners have confirmed their intention to redevelop the site with the possibility of a comprehensive development. An application to demolish the redundant gasholder onsite has recently been approved (AWDM/1949/16-08/02/2017). It is expected that the site could deliver approximately 85 residential units.,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR19,22 Lyndhurst Road,515551,102969,"https://www.adur-worthing.gov.uk/media/media,146499,en.pdf",0.201,not in public ownership,,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,,yes,"This is a privately owned site. The site was formerly used by the NHS for nurses accommodation. The ground floor was last used on a temporary basis as office space to help decant for an Endoscopy department enlargement. The site was surplus to requirements and was put up for sale as a development opportunity. Given its location, its suitability and its availability for residential development it considered that this site provides an opportunity to deliver residential development.",2017-10-16,,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR20,"Grafton Multi Storey Car Park, Augusta place",514700,102370,"https://www.adur-worthing.gov.uk/media/media,146500,en.pdf",0.58,in public ownership,,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,,yes,"This is a public owned site. The site is identified as an Area of Change (AOC 3) within the Core Strategy. This site has an opportunity to deliver a mixed used development of commercial, leisure and residential. Recent capacity work indicates that some 150 dwellings could be delivered on this site. The Council is actively supporting the redevelopment of this key site.",2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR21,7 The Steyne,515099,102571,"https://www.adur-worthing.gov.uk/media/media,146501,en.pdf",0.38,not in public ownership,,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,,yes,This is a privately owned site.  The site has been the subject of a number of planning applications. An application has been received (AWDM/0063/17) which appears to have achieved an acceptable solution on this site. It is expected that this application will be approved. The site is considered to offer a realistic prospect of delivering residential development.,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR22,112 -114 Chapel Road,513776,103204,"https://www.adur-worthing.gov.uk/media/media,146502,en.pdf",0.124,not in public ownership,,permissioned,,2017-04-27,https://planning.adur-worthing.gov.uk/online-applications/,,,yes,,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR23,25 Broadwater Road,514665,103858,"https://www.adur-worthing.gov.uk/media/media,146503,en.pdf",0.079,not in public ownership,,pending decision,,,https://planning.adur-worthing.gov.uk/online-applications/,,,yes,"This is a privately owned which is considered to be suitable, achievable and deliverable. A planning application has been submitted for 12 residential units (AWDM/1921/16) and the decision is pending.",2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR24,30 Poulters Lane,513919,104706,"https://www.adur-worthing.gov.uk/media/media,146504,en.pdf",0.112,not in public ownership,,pending decision,,,https://planning.adur-worthing.gov.uk/online-applications/,,,yes,"This is a privately owned site.  An outline planning application has been submitted, but not determined",2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR25,"The Timothy Shelley, 47-49 Chapel",514859,102757,"https://www.adur-worthing.gov.uk/media/media,146505,en.pdf",0.035,not in public ownership,,pending decision,,,https://planning.adur-worthing.gov.uk/online-applications/,,,yes,This site is in private ownership.  An application  has been submitted  and is pending decision .,2017-10-16,2017-10-16,
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR26,"Irene House
1 Parkfield Road",513298,103694,"https://www.adur-worthing.gov.uk/media/media,146506,en.pdf",0.193,not in public ownership,,pending decision,,,https://planning.adur-worthing.gov.uk/online-applications/,,,yes,This site is in private ownership. An application has been submitted and is pending decision.,2017-10-16,2017-10-16,
