OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/doc/district-council/watford,Watford Borough Council,B001,"Pinner Road, Car Wash & Bushey Station Car Park & sub station (TFL)",511888,195251,,0.85,Mixed Ownership,,Not Permissioned,,,,80,,,"Site was proposed in the Local Plan part 2 publication, Site ref H1",2017-09-29,,
http://opendatacommunities.org/doc/district-council/watford,Watford Borough Council,B002,"Skate Park at Lower Derby Road, plus car wash, auto repair and retail",511414,196254,,0.35,Mixed Ownership,,Not Permissioned,,,,100,,,"Site was proposed in the Local Plan part 2 publication, Site ref H2",2017-09-29,,
http://opendatacommunities.org/doc/district-council/watford,Watford Borough Council,B003,"Vicarage Road, MOT Garage adjacent football stadium, Watford",510709,195881,,0.25,Mixed Ownership,,Not Permissioned,,,,15,,,"Site was proposed in the Local Plan part 2 publication, Site ref H3",2017-09-29,,
http://opendatacommunities.org/doc/district-council/watford,Watford Borough Council,B004,"Telephone Exchange, First Avenue, adjacent to Lea Farm Recreation Ground",511458,199740,,0.35,,,Not Permissioned,,,,18,,,"Site was proposed in the Local Plan part 2 publication, Site ref H4",2017-09-29,,
http://opendatacommunities.org/doc/district-council/watford,Watford Borough Council,B005,Jewsons Builders Yard - Queens Avenue,510183,195868,,0.35,Not owned by a Public Authority,,Not Permissioned,,,,49,,,"Site was proposed in the Local Plan part 2 publication, Site ref H5",2017-09-29,,
http://opendatacommunities.org/doc/district-council/watford,Watford Borough Council,B006,"Bill Everett Centre, derelict site, Leggatts Way, North of woodland",510099,199336,,1.07,Owned by a Public Authority,,Not Permissioned,,,,40,,,"Site was proposed in the Local Plan part 2 publication, Site ref H6",2017-09-29,,
http://opendatacommunities.org/doc/district-council/watford,Watford Borough Council,B007,"Gade Close, Rickmansworth Road",509316,196111,,0.5,,,Not Permissioned,,,,10,,,"Site was proposed in the Local Plan part 2 publication, Site ref H7",2017-09-29,,
http://opendatacommunities.org/doc/district-council/watford,Watford Borough Council,B008,"Garages - York Way adjacent M1, Meriden",512278,199507,,0.1,Not owned by a Public Authority,,Not Permissioned,,,,4,,,"Site was proposed in the Local Plan part 2 publication, Site ref H8",2017-09-29,,
http://opendatacommunities.org/doc/district-council/watford,Watford Borough Council,B009,Metropolitan Line Station area Cassiobury Park Avenue,509485,196536,,3,Not owned by a Public Authority,,Not Permissioned,,,,100,,,"Site was proposed in the Local Plan part 2 publication, Site ref H9",2017-09-29,,
http://opendatacommunities.org/doc/district-council/watford,Watford Borough Council,B010,"Bowman's Green Garages, Meriden",512082,199433,,0.1,Not owned by a Public Authority,,Not Permissioned,,,,4,,,"Site was proposed in the Local Plan part 2 publication, Site ref H11",2017-09-29,,
http://opendatacommunities.org/doc/district-council/watford,Watford Borough Council,B011,Watford Junction - Colonial Quarter,511210,197594,,4.7,Mixed Ownership,,Not Permissioned,,,,1043,,,Part of SPA2 Watford Junction site identified in the Local Plan part 2 publication,2017-09-29,,
http://opendatacommunities.org/doc/district-council/watford,Watford Borough Council,B012,Watford Junction - St Alban's Quarter,510952,197708,,2.5,Mixed Ownership,,Not Permissioned,,,,618,,,"""Part of SPA2 Watford Junction site identified in the Local Plan part 2 publication""",2017-09-29,,
http://opendatacommunities.org/doc/district-council/watford,Watford Borough Council,B013,Watford Junction - Station Quarter West,511023,197475,,2.7,Mixed Ownership,,Not Permissioned,,,,537,,,Part of SPA2 Watford Junction site identified in the Local Plan part 2 publication,2017-09-29,,
http://opendatacommunities.org/doc/district-council/watford,Watford Borough Council,B014,Watford Junction - Station Quarter East,511127,197498,,3.5,Mixed Ownership,,Not Permissioned,,,,314,,,Part of SPA2 Watford Junction site identified in the Local Plan part 2 publication,2017-09-29,,
http://opendatacommunities.org/doc/district-council/watford,Watford Borough Council,B015,Watford Junction next to railway line,510807,197659,,2.2,Mixed Ownership,,Not Permissioned,,,,278,,,Part of SPA2 Watford Junction site identified in the Local Plan part 2 publication,2017-09-29,,
http://opendatacommunities.org/doc/district-council/watford,Watford Borough Council,B016,"10 -12 Chalk Hill, car park and factory adjacent Bushey Arches",511920,195501,,0.45,Not owned by a Public Authority,,Not Permissioned,,,,120,,,"Site considered during first consultation on the Local Plan part 2, Site ref H1; current pre-app",2017-09-29,,
http://opendatacommunities.org/doc/district-council/watford,Watford Borough Council,B017,"The Gossamers / York Way Garages, Meriden",512087,199321,,0.25,Not owned by a Public Authority,,Permissioned,,,,133,,,"""Site considered during first consultation on the Local Plan part 2, Site ref H13""",2017-09-29,,
