OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR1,"""Morrisons Local and Car Park""",525703.00,164975.00,https://drive.google.com/file/d/1EZUg2F0-J89AyvhPrwz5_JIi2FPUON-J/view,0.21,not owned by a public authority,,not permissioned,other,,,37,37,75,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR2,"""Sutton West Centre, Robin Hood Lane""",525376.00,164395.00,https://drive.google.com/file/d/1kgdlGCIJrMRlJTG-zLbauW2kSwSC8a9E/view,0.80,owned by a public authority,,not permissioned,other,,,44,44,180,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR3,"""North of Lodge Place""",525896.00,164471.00,https://drive.google.com/file/d/1eD9yz_UjzbtEB4WjACjYzeFv8RrG7dse/view,0.30,not owned by a public authority,,not permissioned,other,,,52,52,105,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR4,"""South of Lodge Place""",525898.00,164392.00,https://drive.google.com/file/d/1mxhbqaQ2i55CSiz54HXcaLaxcbHWHfdi/view,0.37,not owned by a public authority,,not permissioned,other,,,65,65,131,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR5,"""Kwikfit""",525952.00,164457.00,https://drive.google.com/file/d/16Est7aYeZhYWLB5gqWMF6YFsw3js8rtP/view,0.07,owned by a public authority,,not permissioned,other,,,4,4,16,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR6,"""North of Greenford Road""",525743.00,164565.00,https://drive.google.com/open?id=1jl2SWkVtclNniCMYGJG41PdNtN-p5OWu,0.07,not owned by a public authority,,not permissioned,other,,,12,12,25,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR7,"""Civic Centre""",525752.00,164079.00,https://drive.google.com/open?id=1R4DeBQTzwGH7clQGRaPv13asithwj_BY,0.90,owned by a public authority,,not permissioned,other,,,158,158,321,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR8,"""Times Square Car Park""",525993.00,164368.00,https://drive.google.com/open?id=1_PcbGRO4rFOs6UzEqPhbeESg3oCTkmqc,0.73,owned by a public authority,,not permissioned,other,,,127,127,257,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR9,"""Times House""",525954.00,164274.00,https://drive.google.com/open?id=1csz6adzLDXmc8Y9BNcnqvm3AObCtC8S7,0.15,not owned by a public authority,,not permissioned,other,,,26,26,53,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR10,"""Elm Grove""",525850.00,164642.00,https://drive.google.com/open?id=1UJmyfgdQ9QsCoNsc167Quf9KIHY2sM2_,0.60,owned by a public authority,,not permissioned,other,,,105,105,213,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR11,"""Land to rear of Times Square""",525976.00,164230.00,https://drive.google.com/open?id=1MGmCZtqkx2EleZay3nv0wsbGHYM5YuzB,0.07,not owned by a public authority,,not permissioned,other,,,12,12,25,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR12,"""Houses Adjacent to Manor Park""",526030.00,164230.00,https://drive.google.com/open?id=14knn1GiEoBRo8RBHvX3I_30Xg0_queZS,0.49,owned by a public authority,,not permissioned,other,,,27,27,111,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR13,"""Wilko Site""",525980.00,164146.00,https://drive.google.com/open?id=1ToYLqN4u-p1EtclYnO43wfzdznSqD3o3,0.11,owned by a public authority,,not permissioned,other,,,19,19,39,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR14,"""B&Q Sutton""",526231.00,164049.00,https://drive.google.com/open?id=1V2s_rGmuIChSMGHsK3uyrAXxNfVpqzGy,2.25,not owned by a public authority,,not permissioned,other,,,394,394,799,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR15,"""Land South of Grove Road""",525873.00,163852.00,https://drive.google.com/open?id=1Tq_hKkc0DG-NfThb-QqxUFZ4WEyZ54EV,0.29,not owned by a public authority,,not permissioned,other,,,50,50,102,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR16,"""Greensleeves Manor""",525801.00,163825.00,https://drive.google.com/open?id=1JP6eq3WMEFcIhQpkPMExNTF1uiNl8lNU,0.27,not owned by a public authority,,not permissioned,other,,,15,15,61,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR17,"""Land North of Grove Road""",525878.00,163962.00,https://drive.google.com/open?id=1XyY7FVhMznESo6PE6I7EM1FZCeayq4-0,0.90,not owned by a public authority,,not permissioned,other,,,158,158,321,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR18,"""City House, Sutton Park Road""",525771.00,163983.00,https://drive.google.com/open?id=1FWTfetlz6N1LjPHyE_5Rv_WfyvuiiJQ9,0.17,not owned by a public authority,,not permissioned,other,,,30,30,60,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR19,"""Gibson Road Car Park""",525620.00,164135.00,https://drive.google.com/open?id=1XSezMEtrF2jQxi8nIYCuB9TaCT2G5VqC,0.67,owned by a public authority,,not permissioned,other,,,117,117,238,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR20,"""Robin Hood Lane Sites""",525603.00,164229.00,https://drive.google.com/open?id=1KoEj9Px9lK7DhP0dCVjs_8KnAFDnKcW3,0.56,owned by a public authority,,not permissioned,other,,,98,98,199,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR21,"""St Nicholas House""",525839.00,164186.00,https://drive.google.com/open?id=10R6qHrfUP1rZYgtrd6PrhsMGVbVgZ_8L,0.32,not owned by a public authority,,not permissioned,other,,,55,55,112,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR22,"""St Nicholas Centre Car Park""",525718.00,164372.00,https://drive.google.com/open?id=1VcL2aTmbwelYsFVCnTLWGEWyQ0Lnts4n,0.50,not owned by a public authority,,not permissioned,other,,,88,88,178,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR23,"""31-35 St Nicholas Way""",525666.00,164625.00,https://drive.google.com/open?id=1EoJ7Y7R6rI7XnC5qa7-VVkcKHcRKlC46,0.10,not owned by a public authority,,not permissioned,other,,,18,18,36,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR24,"""Matalan Block""",525798.00,164771.00,https://drive.google.com/open?id=1jVbQnQ5UK2brRi3FRQgXtRC95ctZvhpH,0.55,not owned by a public authority,,not permissioned,other,,,97,97,197,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR25,"""Sutton Bus Garage""",525443.00,164897.00,https://drive.google.com/open?id=1vD1PFXSn52AlKVOBMTom4fmbckjoHuCT,0.52,owned by a public authority,,not permissioned,other,,,29,29,117,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR26,"""Herald House, Throwley Way""",525894.00,164542.00,https://drive.google.com/open?id=1luCnnk1I7lV9pmyf-m-tI0l2lDwssI3Y,0.05,not owned by a public authority,,permissioned,other,2015-12-18,,12.25,,,,. Conversion and extension of building for residential,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR27,"""Petrol Station North of Subsea 7""",525998.00,163620.00,https://drive.google.com/open?id=1sOhkvqDXXwTyyORDy3POY1Lh2ERwaKzK,0.32,not owned by a public authority,,not permissioned,other,,,55,55,113,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/london-borough-council/sutton,London Borough of Sutton,LBS-BLR28,"""Shops Opposite the Station""",525976.00,163798.00,https://drive.google.com/open?id=1mHDpQWFm5vat0gkx_BGNWuxq7v1-9pIa,0.26,not owned by a public authority,,not permissioned,other,,,45,45,91,,,2017-12-31,2017-12-31,
