OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,CA51,"Former Goods Yard, London Road Carlisle",341180,555002,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,1.99,not owned by a public authority,not permissioned,,,,,,,yes,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,CA25,"South Western Terrace, Carlisle",340140,554546,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,3.11,not owned by a public authority,not permissioned,,,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_53082,,,,yes,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,CA12,Site of Morton Primary School Carlisle,338217,554486,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,1.67,owned by a public authority,permissioned,other,2010-03-30,https://cloud2.atriumsoft.com/ePlanningCMB/loadFullDetails.do?aplId=45192,Yes,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,CA49,Nelson Street Carlisle,339526,555309,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,2.84,not owned by a public authority,permissioned,outline planning permission,,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_56003,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,CA42,Hollywell Crescent Carlisle,342266,555073,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,1.51,not owned by a public authority,decision pending,outline planning permission,2014-03-26,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_70305,,,,yes,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,CA31,Dalston Road Carlisle,339291,555539,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,1.12,not owned by a public authority,not permissioned,,,,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,CA75,Caxton Rd Carlisle,338085,556280,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,1.4,not owned by a public authority,permissioned,outline planning permission,2016-08-11,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activhttp://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_71165,Yes,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,OC23,Harker Carlisle,338952,560768,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,10.59,not owned by a public authority,not permissioned,,,http://publicaccess.carlisle.gov.uk/online-applications/simpleSearchResults.do;jsessionid=DEDBAF9DA529115979CC5176DAB07EF4?action=firstPage,,,,,,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,CA100,Edgehill Road Carlisle,342708,554541,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,3.46,not owned by a public authority,permissioned,other,2016-07-14,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_67551,,,,,Land to be used for temporary relocation of school until 2021,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/carlisle,Carlisle City Council,17/0232,Former KSS Factory Constable St Carlisle,339595,554730,http://www.carlisle.gov.uk/planning-policy/Evidence-Base/Brownfield-Register,0.59,not owned by a public authority,permissioned,full planning permission,2017-06-02,http://publicaccess.carlisle.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_CARLI_DCAPR_70255,,,,,,2017-12-31,2017-12-31,
