OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/hinckley-and-bosworth,Hinckley and Bosworth,AS86,"""Units on Arthur Street and Kingsfield Road, Barwell""",444601,297109,http://www.hinckley-bosworth.gov.uk/brownfieldregister,0.8,not owned by a public authority,,permissioned,other,03/01/2018,https://pa.hinckley-bosworth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NXN9IJII09O00,23,23,30,yes,. Hybrid application for the redevelopment of factory/warehouse including part demolition and part conversion for up to 42 dwellings to include: (1) Full application for part conversion of existing factory to 7 flats and partial demolition of existing factory and erection of 7 dwellings. (2) Outline application (access only) for the demolition of existing factory and erection of up to 28 dwellings.,22/12/2017,21/12/2018,
http://opendatacommunities.org/id/district-council/hinckley-and-bosworth,Hinckley and Bosworth,AS911,"""Industrial Unit and adjacent land, Willowbank Road, Hinckley""",442388,293389,http://www.hinckley-bosworth.gov.uk/brownfieldregister,0.53,not owned by a public authority,,not permissioned,,,https://pa.hinckley-bosworth.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=OEBP2HIIFG400,15,15,20,yes,,22/12/2017,21/12/2018,
http://opendatacommunities.org/id/district-council/hinckley-and-bosworth,Hinckley and Bosworth,AS36,"""Thornton Nurseries and Land South of Resevoir Road, Thornton""",447022,307378,http://www.hinckley-bosworth.gov.uk/brownfieldregister,0.85,not owned by a public authority,,not permissioned,,,,21,21,30,,,22/12/2017,21/12/2018,
http://opendatacommunities.org/id/district-council/hinckley-and-bosworth,Hinckley and Bosworth,AS589,"""Atherstone Hunt Kennels, Kennel Lane, Witherley""",432948,297239,http://www.hinckley-bosworth.gov.uk/brownfieldregister,0.85,not owned by a public authority,,not permissioned,,,,21,21,30,,,22/12/2017,21/12/2018,
http://opendatacommunities.org/id/district-council/hinckley-and-bosworth,Hinckley and Bosworth,AS808,"""Midland Studio College, London Road, Hinckley""",443284,293968,http://www.hinckley-bosworth.gov.uk/brownfieldregister,0.36,not owned by a public authority,,not permissioned,,,,13,13,16,yes,,22/12/2017,21/12/2018,
http://opendatacommunities.org/id/district-council/hinckley-and-bosworth,Hinckley and Bosworth,LPR34,"""Units on Dawson's Lane, Barwell""",444874,296688,http://www.hinckley-bosworth.gov.uk/brownfieldregister,0.91,not owned by a public authority,,not permissioned,,,,26,26,34,yes,,21/12/2018,21/12/2018,
http://opendatacommunities.org/id/district-council/hinckley-and-bosworth,Hinckley and Bosworth,LPR44,"""Hinckley Sewage Treatment Site, Burbage""",441897,292557,http://www.hinckley-bosworth.gov.uk/brownfieldregister,9.22,not owned by a public authority,,not permissioned,,,,202,202,259,,,21/12/2018,21/12/2018,
http://opendatacommunities.org/id/district-council/hinckley-and-bosworth,Hinckley and Bosworth,AS1020,"""Clarendon Club, Coventry Road, Hinckley""",442060,293500,http://www.hinckley-bosworth.gov.uk/brownfieldregister,0.25,not owned by a public authority,,not permissioned,,,,9,9,11,,,21/12/2018,21/12/2018,
