OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/doc/district-council/west-norfolk,,1,"Boal Quay, Boal Street, King's Lynn",561781,319498,,4.13,owned by a public authority,Yes,not permissioned,other,,,,50,50,YES,South of site - WDPS/3800 - HARDINGS PITS WASTE SITE 2/96/1475/O Comprehensive development of the land including housing marina facilities cinema hotel shops restaurants and associated car parking together with necessary engineering and highways works,31/10/2017,17/12/2019,
http://opendatacommunities.org/doc/district-council/west-norfolk,,2,"South Quay, King's Lynn",561702,319679,,0.49,owned by a public authority,Unknown,permissioned,full planning permission,15/06/2015,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N3RE5DIV07800,,350,350,YES,"14/00534/FM - Erection of retirement living housing for the elderly (Cat II type accommodation), communal facilities, landscaping and car parking",31/10/2017,17/12/2019,
http://opendatacommunities.org/doc/district-council/west-norfolk,,3,Hardings Pits Wisbech Road King's Lynn Norfolk,561928,319193,,3.8,owned by a public authority,Yes,not permissioned,other,,,,1,50,YES,Site in WDPS/3800 HARDINGS PITS WASTE SITE,31/10/2017,17/12/2019,
http://opendatacommunities.org/doc/district-council/west-norfolk,,4,"South Gates, King's Lynn, Norfolk",562157,319082,,0.19,not owned by a public authority,Unknown,not permissioned,other,,,,1,20,YES,,13/11/2017,17/12/2019,
http://opendatacommunities.org/doc/district-council/west-norfolk,,5,"Land at Bankside,West Lynn, Norfolk",561293,320125,,2.58,not owned by a public authority,Unknown,not permissioned,other,,,,80,120,YES,,31/10/2017,17/12/2019,
http://opendatacommunities.org/doc/district-council/west-norfolk,,6,"Land off Globe Street / St George's Court, Methwold",573018,295001,,0.51,not owned by a public authority,Unknown,permissioned,full planning permission,16/01/2017,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O4WP4ZIV09K00,,5,5,YES,16/00611/F - Erection of 5 new dwellings being phase 2 of the redevelopment of a former coal yard and paddock Awaiting decision on minor amendments made to plans and elevations during building regulation stage 19/01809/F. Development started 05/08/2019 -development has not been completed yet. (17/10/19) Application received 18/10/19,31/10/2017,17/12/2019,
http://opendatacommunities.org/doc/district-council/west-norfolk,,7,"Land Between Bramcote House And Village Hall, Lynn Road, Stoke Ferry",570414,300095,,1.16,not owned by a public authority,Unknown,permissioned,full planning permission,09/02/2017,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O42UVZIV07800,,29,29,YES,"16/00493/FM- Proposed residential development (29 dwellings) with minor demolition of former opening in boundary wall for access to plot 24. To include parking and access to existing village hall. 17/00469/NMA_1 - App for a non material amendment to planning permission: variation of conditions 8,9,14,21, and 29 of permission 16/00493/FM. Proposed residential development (29 dwellings) with minor demolition of former opening in boundary wall for access to plot 24.",31/10/2017,17/12/2019,
http://opendatacommunities.org/doc/district-council/west-norfolk,,8,"St Johns Road, Tilney St Lawrence",554440,314166,,3.35,not owned by a public authority,Unknown,not permissioned,other,,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LUPFSGIV06X00,,23,23,YES,11/01923/OM - Outline Planning Permission for Residential Development - Lapsed 2016-01-24 Appeal Allowed 12/00035/REF- 24/01/2013,31/10/2017,17/12/2019,
http://opendatacommunities.org/doc/district-council/west-norfolk,,9,"Former Three Tuns / Village Hall, Welney",552821,293746,,0.25,not owned by a public authority,Unknown,permissioned,full planning permission,10/02/2004,,,7,7,YES,2/03/1210/F - Construction of 7 terraced houses,31/10/2017,17/12/2019,
http://opendatacommunities.org/doc/district-council/west-norfolk,,10,"Site at Gayton Mill, Gayton",573296,319285,,1.15,not owned by a public authority,Unknown,permissioned,outline planning permission,03/12/2014,https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P03KIMIVISR00,,33,33,YES,17/02233/OM - Redevelopment of former industrial site for housing,31/10/2017,17/12/2019,
