OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,South Gloucestershire Council,1,Charlton Hayes Northfield Filton Airfield Patchway,359813,180931,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTQSOKXT810,81.22,not owned by a public authority,,permissioned,outline planning permission,2008-03-15,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZTQSOKXT810,207,,,yes,". Major mixed-use development across 81.25 hectares of land including 2,200 new dwellings Figure shows remaining homes (Net) to be completed",2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,South Gloucestershire Council,4,Charlton Hayes Northfield Patchway BS34 5AG,359970,181284,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MW3V4UOK7T000,1.19,not owned by a public authority,,permissioned,reserved matters approval,2014-05-22,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MW3V4UOK7T000,56,,,yes,Permission Lapsed. Erection of 56 dwellings Figure shows remaining homes (Net) to be completed,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,South Gloucestershire Council,7,Charlton Hayes Northfield Patchway,359827,181160,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O2QE7FOKHFS00,2.33,not owned by a public authority,,permissioned,reserved matters approval,2016-05-27,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O2QE7FOKHFS00,127,,,yes,50 completions since last update. Erection of 205 dwellings Figure shows remaining homes (Net) to be completed,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,South Gloucestershire Council,13,Former Douglas Motorcycle Works Douglas Road Kingswood BS15 8NL,364631,173238,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=L1W5GQOK7T000,4.81,not owned by a public authority,,permissioned,full planning permission,2014-12-18,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=L1W5GQOK7T000,316,,,yes,18 completions since last update. Demolition of existing buildings on site and redevelopment of the land for housing,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,South Gloucestershire Council,14,Bristol Water Depot Soundwell Road Kingswood BS16 4QQ,364568,174671,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTQQOKXT248,1.30,not owned by a public authority,,permissioned,outline planning permission,2008-12-17,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZTQQOKXT248,75,,,yes,. Residential development,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,South Gloucestershire Council,20,Frenchay Hospital Frenchay Park Road Frenchay BS16 1LE,363383,177635,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MFZRODOK02R00,29.15,not owned by a public authority,,permissioned,outline planning permission,2014-12-05,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MFZRODOK02R00,234,,,yes,. Redevelopment of hospital site to facilitate the construction of up to 490 residential units Figure shows remaining homes (Net) to be completed,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,South Gloucestershire Council,23,Cedar Lodge Charlton Common Brentry BS10 6LB,358779,179941,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OI9T3AOKJEG00,0.32,not owned by a public authority,,permissioned,reserved matters approval,2017-07-03,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MHUH58OK7T000,13,,,yes,Outline Application  PT13/0404/O. Erection of 13  dwellings,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,South Gloucestershire Council,24,Eastwood Park Training and Conference Centre Falfield GL12 8DA,367419,192411,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MD4KKMOK7T000,2.08,not owned by a public authority,,permissioned,outline planning permission,2012-11-21,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MD4KKMOK7T000,10,,,yes,. Erection of 20 dwellings Figure shows remaining homes (Net) to be completed,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,South Gloucestershire Council,25,3 Alexandra Way Thornbury BS35 1LA,363800,191055,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MJK626OK7T000,0.94,not owned by a public authority,,permissioned,outline planning permission,2014-08-29,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MJK626OK7T000,30,,,yes,Permission Lapsed. Demolition of existing buildings and the erection of up to 30 homes,2016-06-30,2018-12-31,
http://opendatacommunities.org/id/unitary-authority/south-gloucestershire,South Gloucestershire Council,30,Concrete Batching Plant Quarry Road Chipping Sodbury BS37 6AY,372332,182458,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NPQHUUOKHVW00,0.50,not owned by a public authority,,permissioned,full planning permission,2015-12-04,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MNPA4GOK7T000,11,,,yes,. Erection of 11 dwellings,2016-06-30,2018-12-31,
