OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/001,West Herts College site and Civic Zone Marlowes,51.75559885,-0.473836391,https://goo.gl/,5.70,owned by a public authority,,permissioned,full planning permission,2017-03-17,http://www.dacorum.gov.uk/brownfield-land-register,500,,,yes,"Part permissioned as applications only received for parts of the site - i.e. West Herts College, Forum, Land around Forum. Outline planning permission granted for latter on 29/06/15. Full planning permission granted for Forum on 10/02/15. Housing led development with mixed use replacement college and new Public Sector Quarter",2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/002,Hemel Hempstead Hospital site Hillfield Road,51.75073602,-0.467756483,https://goo.gl/,11.71,owned by a public authority,,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,400,,,yes,Application has expired. Housing led development with mixed use replacement hospital new 2 form entry primary school,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/003,Paradise/Wood Lane Hemel Hempstead,51.74889125,-0.468340507,https://goo.gl/,3.00,mixed ownership,,not permissioned,,,,75,,,yes,4/00987/17/MFA withdrawn at last second. Housing led  development with mixed used B1  business,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/004,Hemel Hempstead Station Gateway Station Road,51.74241128,-0.488750981,https://goo.gl/,4.32,mixed ownership,,not permissioned,,,,140,,,yes,. Housing led  development with mixed used transport interchange multi-story car park,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/005,Gossoms End / Billet Lane Berkhamsted,51.76569627,-0.579269352,https://goo.gl/,0.63,not owned by a public authority,,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,30,,,yes,. Housing led  development with mixed used food store,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/006,Berkhamsted Civic Centre and land to rear of High Street Berkhamsted,51.75948607,-0.564728633,https://goo.gl/,0.40,owned by a public authority,,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,23,,,yes,Application has expired. Housing led development with mixed use replacement Civic Centre,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/007,Market Square Hemel Hempstead,51.75260503,-0.473184068,https://goo.gl/,0.50,owned by a public authority,,not permissioned,,,,5,,,yes,. Housing led development with mixed use for leisure food and offices,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/008,Land rear of 186-202 Belswains Lane,51.73203233,-0.456080826,https://goo.gl/,0.32,not owned by a public authority,,not permissioned,,,,10,,,yes,. Housing led development,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/009,National Grid land 339-353 London Road Hemel Hempstead,51.74091641,-0.480212078,https://goo.gl/,4.32,not owned by a public authority,,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,350,,,yes,. Housing led development,2017-12-31,2018-08-16,
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/010,Ebberns Road Hemel Hempstead,51.73849247,-0.465289003,https://goo.gl/,1.00,not owned by a public authority,,permissioned,full planning permission,2016-04-12,http://www.dacorum.gov.uk/brownfield-land-register,30,,,yes,Part permissioned as application not received for remaining part of site. Full Permission granted for Drew House and the Factory on 21/08/15. Housing led development,2017-12-31,2018-08-16,
