OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-001,"53 - 57 Sandside, Scarborough",-0.387427,54.284113,https://tinyurl.com/ya8rgrxf,0.04,not owned by a public authority,,permissioned,full planning permission,31/05/2007,,,,yes,07/00366/FL,18/12/2017,18/12/2017,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-002,"Former St Thomas Hospital, 11 Foreshore Road, Scarborough",-0.395287,54.283011,https://tinyurl.com/y7rmwntr,0.19,not owned by a public authority,,permissioned,full planning permission,31/03/2008,,,,yes,08/00193/FL,18/12/2017,18/12/2017,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-003,"Former St Johns Church, Globe Street, Scarborough",-0.395221,54.283956,https://tinyurl.com/yapdfb6n,0.03,not owned by a public authority,,permissioned,full planning permission,07/10/2010,,,,yes,10/00521/FL,18/12/2017,18/12/2017,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-006,"First Floor, 11-25 Northway, Scarborough",-0.405525,54.280884,https://tinyurl.com/y88hm88w,0.06,not owned by a public authority,,permissioned,other,01/11/2016,,,,yes,16/01872/P3O,18/12/2017,18/12/2017,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-007,"Lysander Hotel, 22 Weydale Avenue, Scarborough",-0.415162,54.292732,https://tinyurl.com/y8f9r3y8,0.08,not owned by a public authority,,permissioned,full planning permission,23/12/2016,,,,yes,16/02335/FL,18/12/2017,18/12/2017,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-009,"First Floor Above 1 - 9, 27 - 37 Northway And 81 Westborough, Scarborough",-0.406369,54.2813,https://tinyurl.com/ybgaykhs,0.08,not owned by a public authority,,permissioned,other,20/02/2017,,,,yes,17/00038/P3O,18/12/2017,18/12/2017,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-011,"The Breece, West Street, Scarborough",-0.401834,54.273842,https://tinyurl.com/y7gd6fom,0.05,not owned by a public authority,,permissioned,full planning permission,,,,,yes,17/00293/FL,18/12/2017,18/12/2017,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-012,"LPG Depot, Church Hill, Reighton",-0.268613,54.158407,https://tinyurl.com/ybqeymbz,0.68,not owned by a public authority,,permissioned,reserved matters approval,18/02/2016,,,,yes,15/02420/RM,18/12/2017,18/12/2017,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-013,"Land Adjacent 25 Holbeck Hill, Weaponness, Scarborough",-0.394273,54.266461,https://tinyurl.com/yagga45a,0.14,not owned by a public authority,,permissioned,full planning permission,18/10/2007,,,,yes,07/01207/FL,18/12/2017,18/12/2017,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-014,"94 Filey Road, Weaponness, Scarborough",-0.392839,54.263845,https://tinyurl.com/yd52nzuc,0.18,not owned by a public authority,,permissioned,full planning permission,03/12/2008,,,,yes,08/01544/FL,18/12/2017,18/12/2017,
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-017,"35 - 37 Roscoe Street, Scarborough",-0.411774,54.279753,https://tinyurl.com/ybysdp6j,0.02,not owned by a public authority,,permissioned,full planning permission,21/04/2015,,,,yes,15/00354/FL,18/12/2017,18/12/2017,
