OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR21,"Garage Block Rear Of 52 To 58 Bucknell Road, Bicester",457893,223267,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.1,Not owned by a public authority,,Permissioned,full planning permission,2016-09-19,https://www.publicaccess.cherwell.gov.uk/online-applications/,6,,,yes,,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR22,"McKay Trading Estate, Station Approach, Bicester",458622,222054,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,1.2,Not owned by a public authority,,Not permissioned,,,,60,,,yes,The site is currently being used for employment purposes and is located at an industrial estate. Planning permission given for redevelopment to include new offices.,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR23,"St Edburg's School, Cemetery Road, Bicester",458143,222246,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.37,Not owned by a public authority,,Not permissioned,,,,10,,,yes,Development principles approved in October 2008 for re-use of school buildings.,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR25,"The George And Dragon, 15 East Street, Fritwell",452817,229340,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.15,Not owned by a public authority,,Permissioned,full planning permission,2017-11-15,https://www.publicaccess.cherwell.gov.uk/online-applications/,7,,,,,2017-12-04,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR26,"Varneys Garage, Quarry Road, Hornton",437897,245768,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.35,Not owned by a public authority,,Permissioned,outline planning permission,2015-04-08,https://www.publicaccess.cherwell.gov.uk/online-applications/,3,,,yes,,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR27,"65 Oxford Road, Kidlington",449288,213797,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.1,Not owned by a public authority,,Permissioned,full planning permission,2017-02-24,https://www.publicaccess.cherwell.gov.uk/online-applications/,6,,,yes,,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR28,"Builder's Yard, The Moors, Kidlington",449362,214579,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.3,Unknown ownership,,Not permissioned,,,,6,,,,Planning permission for 6 dwellings approved on 25/5/18 (18/00384/OUT),2017-12-04,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR31,"The Plough Inn, Merton",457575,217639,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.38,Not owned by a public authority,,Permissioned,outline planning permission,2015-05-11,https://www.publicaccess.cherwell.gov.uk/online-applications/,1,,,yes,,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR32,"Tyre Depot, South of Cassington Road, Yarnton",447951,211899,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.9,Not owned by a public authority,,Pending Decision,,,https://www.publicaccess.cherwell.gov.uk/online-applications/,16,,,yes,2018 HELAA site - HELAA268.,2017-12-04,2017-12-04,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR33,"Gosford Hill Court, Bicester Road, Kidlington",449912,213415,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.26,Not owned by a public authority,,Permissioned,full planning permission,2017-12-28,https://www.publicaccess.cherwell.gov.uk/online-applications/,2,,,yes,,2018-12-03,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR34,"Akeman Spinney, Heyford Road, Kirtlington",450062,220359,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.56,Not owned by a public authority,,Permissioned,full planning permission,2017-12-19,https://www.publicaccess.cherwell.gov.uk/online-applications/,4,,,yes,,2018-12-03,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR35,"153 And 155 Middleton Road, Banbury",446491,241052,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.051,Not owned by a public authority,,Permissioned,full planning permission,2017-04-21,https://www.publicaccess.cherwell.gov.uk/online-applications/,8,,,yes,,2018-12-03,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR36,"Garage Blocks Rear Of Mold Crescent Penrose Drive, Banbury",446491,241052,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.17,Not owned by a public authority,,Permissioned,full planning permission,2017-05-30,https://www.publicaccess.cherwell.gov.uk/online-applications/,6,,,yes,,2018-12-03,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR37,"Garage Block Opposite 5 Penrhyn Close, Banbury",443386,241156,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.09,Not owned by a public authority,,Permissioned,full planning permission,2017-12-01,https://www.publicaccess.cherwell.gov.uk/online-applications/,9,,,yes,,2018-12-03,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR38,"Garage Block 1 Rear Of 214 To 226 Bretch Hill, Banbury",443685,240420,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.17,Not owned by a public authority,,Permissioned,full planning permission,2018-02-14,https://www.publicaccess.cherwell.gov.uk/online-applications/,5,,,yes,,2018-12-03,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR39,"Inside Out Interiors Ltd, 85 - 87 Churchill Road, Bicester",459330,223175,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.19,Not owned by a public authority,,Permissioned,outline planning permission,2017-05-19,https://www.publicaccess.cherwell.gov.uk/online-applications/,10,,,yes,,2018-12-03,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR40,"Land Adjacent 83 And 85 Part Of Car Park Sheep Street, Bicester",458352,222705,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.1,Not owned by a public authority,,Permissioned,full planning permission,2018-02-19,https://www.publicaccess.cherwell.gov.uk/online-applications/,9,,,yes,,2018-12-03,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR41,"78 Bicester Road, Kidlington",450060,213423,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.09,Not owned by a public authority,,Permissioned,full planning permission,2017-07-05,https://www.publicaccess.cherwell.gov.uk/online-applications/,6,,,,,2018-12-03,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR42,"Gurkha Village, 174 Oxford Road, Kidlington",449587,213246,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.23,Not owned by a public authority,,Permissioned,full planning permission,2017-04-18,https://www.publicaccess.cherwell.gov.uk/online-applications/,5,,,,,2018-12-03,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR43,"44 Banbury Road, Kidlington",448834,214291,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.07,Not owned by a public authority,,Permissioned,full planning permission,2017-08-29,https://www.publicaccess.cherwell.gov.uk/online-applications/,5,,,,,2018-12-03,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR8,"Ambulance Station, Cope Road, Banbury",445168,240971,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.15,Owned by a public authority,,Permissioned,full planning permission,2015-03-20,https://www.publicaccess.cherwell.gov.uk/online-applications/,0,,,yes,The site was completed in December 2017 (2017/18).,2017-12-04,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR13,"Mercia House, 51 South Bar Street, Banbury",445276,240337,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.14,Not owned by a public authority,,Permissioned,full planning permission,2017-02-17,https://www.publicaccess.cherwell.gov.uk/online-applications/,0,,,yes,The site was completed in December 2017 (2017/18).,2017-12-04,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR14,"Morrison Property Consultants, 24 Horse Fair, Banbury",445370,240512,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.1,Not owned by a public authority,,Permissioned,full planning permission,2017-03-31,https://www.publicaccess.cherwell.gov.uk/online-applications/,0,,,yes,The site was completed in September 2017 (2017/18).,2017-12-04,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR19,"Bessemer Close/Launton Road, Bicester",459145,222696,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,1.18,Not owned by a public authority,,Permissioned,Reserved Matters,2017-08-25,https://www.publicaccess.cherwell.gov.uk/online-applications/,0,,,yes,Development has commenced on site.,2017-12-04,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR24,"B Line Business Centre, Station Road, Enslow",448324,218178,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.61,Not owned by a public authority,,Permissioned,full planning permission,2016-11-21,https://www.publicaccess.cherwell.gov.uk/online-applications/,0,,,yes,Development has commenced on site.,2017-12-04,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR29,"Co Op, 26 High Street, Kidlington",449146,214027,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.55,Not owned by a public authority,,Permissioned,full planning permission,2018-01-03,https://www.publicaccess.cherwell.gov.uk/online-applications/,0,,,,Development has commenced on site.,2017-12-04,2018-12-03,
http://opendatacommunities.org/id/district-council/cherwell,Cherwell District Council,BLR30,"South Building, 16 Lyne Road, Kidlington",448825,214072,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,0.06,Not owned by a public authority,,Permissioned,full planning permission,2016-11-28,https://www.publicaccess.cherwell.gov.uk/online-applications/,0,,,yes,The site was completed in September 2017 (2017/18).,2017-12-04,2018-12-03,
