OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
West Suffolk,,,"""WarrenClose,Brandon""",,,My West Suffolk,0.39,not owned by a public authority,,pending decision,,,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""LandOffGasHouseLane,Brandon""",,,My West Suffolk,0.35,not owned by a public authority,,permissioned,outline planning permission,2019-01-09,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""Landrearof65,69,73StationRoad,Lakenheath""",,,My West Suffolk,0.81,unknown ownership,,not permissioned,,,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""DistrictCouncilOffices,CollegeHeathRoad,Mildenhall""",,,My West Suffolk,2.01,owned by public authority,,not permissioned,,,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""LandAtWamilCourt,Mildenhall""",,,My West Suffolk,0.62,owned by public authority,,not permissioned,,,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""FormerSwimmingPoolSite,Newmarket""",,,My West Suffolk,0.26,not owned by a public authority,,permissioned,outline planning permission,2016-03-10,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""StFelixMiddleSchoolSite,Newmarket""",,,My West Suffolk,1.39,owned by public authority,,not permissioned,,,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""LandOffTurnpikeRoad,RedLodge""",,,My West Suffolk,2.56,mixed ownership,,not permissioned,,,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""BuryStEdmundsGardenCentre,BuryStEdmunds""",,,My West Suffolk,1.37,not owned by a public authority,,not permissioned,,,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""GaragesAndBusDepot,CottonLane,BuryStEdmunds""",,,My West Suffolk,0.65,not owned by a public authority,,not permissioned,,,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""HospitalSite,HospitalRoad,BuryStEdmunds""",,,My West Suffolk,1.59,owned by public authority,,not permissioned,,,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""LandAtRamMeadow,BuryStEdmunds""",,,My West Suffolk,0.98,owned by public authority,,not permissioned,,,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""SchoolYard,BuryStEdmunds""",,,My West Suffolk,0.28,mixed ownership,,not permissioned,,,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""StationHill,BuryStEdmunds""",,,My West Suffolk,1.41,not owned by a public authority,,permissioned,full planning permission,2017-01-17,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""TayfenRoad,BuryStEdmunds""",,,My West Suffolk,2.2,mixed ownership,,permissioned,outline planning permission,2017-12-01,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""WeymedSite,BuryStEdmunds""",,,My West Suffolk,0.37,not owned by a public authority,,permissioned,full planning permission,2017-08-08,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""AttertonAndEllisSite,Haverhill """,,,My West Suffolk,0.56,not owned by a public authority,,permissioned,full planning permission,2010-04-30,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""FormerGasworks,WithersfieldRoad,Haverhill""",,,My West Suffolk,0.25,not owned by a public authority,,not permissioned,,,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""FormerWestfieldPrimarySchool,ManorRoad,Haverhill""",,,My West Suffolk,0.44,owned by public authority,,permissioned,full planning permission,2019-10-04,,,,yes,,2017-09-01,2019-12-16,
West Suffolk,,,"""CornwallisCourtBuryStEdmunds""",,,My West Suffolk,0.33,not owned by a public authority,,not permissioned,,,,,,yes,,2019-12-01,2019-12-16,
West Suffolk,,,"""RLInsulationsNorfolkRoadBuryStEdmunds""",,,My West Suffolk,0.3,not owned by a public authority,,permissioned,full planning permission,2019-10-15,,,,,,2019-12-01,2019-12-16,
West Suffolk,,,"""LandwestofThingoeHill""",,,My West Suffolk,0.49,not owned by a public authority,,not permissioned,,,,,,yes,,2019-12-17,2019-12-17,
West Suffolk,,,"""SocialServicesCampsRoad",,,My West Suffolk,0.36,owned by public authority,,permissioned,outline planning permission,2017-11-02,,,,yes,,2019-12-01,2019-12-16,
West Suffolk,,,"""OakfieldSurgeryVicaridgeRoad""",,,My West Suffolk,0.38,not owned by a public authority,,permissioned,full planning permission,2018-06-06,,,,yes,,2019-12-01,2019-12-16,
West Suffolk,,,"""WindsorRoadValleyWaygarages""",,,My West Suffolk,0.4,not owned by a public authority,,permissioned,full planning permission,2018-05-23,,,,yes,,2019-12-01,2019-12-16,
West Suffolk,,,"""5HighStreetHaverhill""",,,My West Suffolk,0.38,not owned by a public authority,,permissioned,full planning permission,2019-01-14,,,,yes,,2019-12-01,2019-12-16,
West Suffolk,,,"""TheVixenMillfieldsWay""",,,My West Suffolk,0.29,mixed ownership,,permissioned,full planning permission,2017-09-06,,,,yes,,2019-12-01,2019-12-16,
