OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,Site/11/09,"Scotsdale Garden Centre, Market Street, Fordham, CB7 5LQ","562,419.77","270,513.56",https://www.eastcambs.gov.uk/sites/default/files/Site_11_09.pdf,8.66,not owned by a public authority,pending decision,,,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQGBMOGG0CI00,yes,,,,,12/12/2017,12/12/2017,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,Site/11/28,"Fordham Technology Centre, 5 Station Road, Fordham, Ely, Cambridgeshire CB7 5LW","562,593.60","270,185.55",https://www.eastcambs.gov.uk/sites/default/files/Site_11_28.pdf,0.26,not owned by a public authority,permissioned,outline planning permission,03/07/2017,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGBSK1GG06800,yes,,,,,12/12/2017,12/12/2017,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,Site/18/01,"Station Road, Littleport, Ely CB6 1JL","557,463.88","287,169.43",https://www.eastcambs.gov.uk/sites/default/files/Site_18_01.pdf,1.75,not owned by a public authority,pending decision,,,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MZCLJJGG07G00,yes,,,,,12/12/2017,12/12/2017,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,Site/18/26,"The Bingo Hall, Hempfield Road, Littleport, ELY, CB6 1NW",556707.6346,286698.1551,https://www.eastcambs.gov.uk/sites/default/files/Site_18_26.pdf,0.16,not owned by a public authority,permissioned,full planning permission,29/09/2015,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NP0504GG06800,yes,,,,,12/12/2017,12/12/2017,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,Site/23/33,"Land To Rear Of 7 & 7A Townsend, Soham, Cambridgeshire, CB7 5DB","559,009.52","274,237.35",https://www.eastcambs.gov.uk/sites/default/files/Site_23_33.pdf,0.53,not owned by a public authority,permissioned,outline planning permission,18/01/2013,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MC59KNGG07G00,yes,,,,,12/12/2017,12/12/2017,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,Site/23/35,"90 Paddock Street, Soham, Ely Cambridgeshire CB7 5JA","559,517.90","273,059.24",https://www.eastcambs.gov.uk/sites/default/files/Site_23_35.pdf,0.18,not owned by a public authority,permissioned,full planning permission,23/12/2015,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?keyVal=NQHZCRGGJ3200&activeTab=summary,yes,,,,,12/12/2017,12/12/2017,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,Site/23/37,"Soham Health Centre, Pratt St, Soham, Ely CB7 5BH","559,383.19","273,483.10",https://www.eastcambs.gov.uk/sites/default/files/Site_23_37.pdf,0.27,owned by a public authority,permissioned,full planning permission,07/07/2016,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?keyVal=O48T8HGGKSY00&activeTab=summary,yes,,,,,12/12/2017,12/12/2017,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,Site/23/38,"Eastern Gateway,  East Fen Common, Soham, Ely CB7 5JJ","560,308.91","273,432.76",https://www.eastcambs.gov.uk/sites/default/files/Site_23_38.pdf,1.34,not owned by a public authority,not permissioned,,,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSCSVVGG0CS00,yes,,,,,12/12/2017,12/12/2017,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,Site/23/40,"Station Rd, Soham, Ely CB7 5DZ","558,764.44","273,382.21",https://www.eastcambs.gov.uk/sites/default/files/Site_23_40.pdf,4.12,not owned by a public authority,pending decision,,,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIMRVDGGMUF00,yes,,,,,12/12/2017,12/12/2017,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,Site/27/06,"Hillside Mill, Quarry Ln, Swaffham Bulbeck, Cambridge CB25 0LU","555,920.95","262,416.49",https://www.eastcambs.gov.uk/sites/default/files/Site_27_06.pdf,0.52,not owned by a public authority,pending decision,,,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSVGX6GGMEY00,yes,,,,,12/12/2017,12/12/2017,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,Site/31/11,"36, Chapel Lane, Wicken, ELY, CB7 5XZ",556940.9492,270973.2525,https://www.eastcambs.gov.uk/sites/default/files/Site_31_11.pdf,0.48,not owned by a public authority,permissioned,full planning permission,12/09/2016,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O0UFRZGG06800,yes,,,,,12/12/2017,12/12/2017,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,Site/33/01,"Kings of Witcham, The Slade, Ely, CB6 2LA","546,316.22","279,827.88",https://www.eastcambs.gov.uk/sites/default/files/Site_33_01.pdf,0.41,not owned by a public authority,permissioned,outline planning permission,10/03/2015,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MSAMDPGG55000,yes,,,,,12/12/2017,12/12/2017,
