OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/chorley,Chorley,2933,"""Bank Hall, Bank Hall Drive, Bretherton""",53.675649,-2.81503,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,0.26,not owned by a public authority,permissioned,full planning permission,23/07/2013,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=KV1VPJET00O00,yes,,,,"""Development of the site had not started in April 2017. The conversion of Bank Hall into 12 dwellings is expected to start in the next few months. The 23 new build dwellings are expected to commence following completion of the conversion. It is predicted that all of these dwellings will be completed in the five year period.""",12/10/2017,12/10/2017,
http://opendatacommunities.org/id/district-council/chorley,Chorley,2528,"""Group 1, Parcels M1 & H1a, Brookwook Way, Buckshaw""",53.658112,-2.613453,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,3.49,not owned by a public authority,pending decision,reserved matters approval,,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=OOXBB2ETMB500,yes,,,,,12/10/2017,12/10/2017,
http://opendatacommunities.org/id/district-council/chorley,Chorley,"""HS1.21""","""Group 1, Parcel H1b(ii) Euxton Lane, Buckshaw""",53.676001,-2.673099,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,4.63,not owned by a public authority,pending decision,reserved matters approval,,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=OTYICRET09U00,yes,,,,"""Parcel H1b(ii) is planned to start in 2018 and 94 dwellings are estimated on this parcel (120 dwellings proposed by developer). A build out rate of 70 dwellings per annum is proposed as the affordable dwellings will be run as a separate site therefore the parcel would be completed in the five year period and has been included in the five year supply.""",12/10/2017,12/10/2017,
http://opendatacommunities.org/id/district-council/chorley,Chorley,"""HS1.21""","""Group 1, Parcel H1b(i) Euxton Lane, Buckshaw""",53.675024,-2.669526,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,2.3,not owned by a public authority,permissioned,outline planning permission,22/12/2012,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=K5WCQQET04900,yes,,,,"""Parcel H1b(i) is planned to start in 2018/19 and 84 dwellings are estimated on this parcel (130 dwellings proposed by developer). A build out rate of 40 dwellings per annum is proposed therefore the parcel would be completed in the five year period and has been included in the five year supply.""",12/10/2017,12/10/2017,
http://opendatacommunities.org/id/district-council/chorley,Chorley,2529,"""Parcel H1c, Group 1, Euxton Lane, Buckshaw""",53.676156,-2.669559,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,2.15,not owned by a public authority,permissioned,reserved matters approval,25/01/2017,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=OFM4KRETME300,yes,,,,"""138 dwellings left to be built at April 2017, 39 of which were under construction. An email from the developer states that this parcel is likely to be completed by 2020/21 therefore all dwellings have been included in the five year supply.""",12/10/2017,12/10/2017,
http://opendatacommunities.org/id/district-council/chorley,Chorley,2525,"""Talbot Mill, Froom Street, Chorley""",53.649618,-2.632376,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,4.44,not owned by a public authority,permissioned,full planning permission,19/01/2012,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=LS6C4CET00O00,,,,,"""Land remediation and contamination works started in 2015 however construction of the dwellings has not yet started. An email from the applicant states that terms have been agreed with a housebuilder and construction of the dwellings is expected to start around April 2018. Assuming a completion rate of 30 dwellings per annum, 120 dwellings would be completed in the five year period.""",12/10/2017,12/10/2017,
http://opendatacommunities.org/id/district-council/chorley,Chorley,2613,"""The Eagle and Child Hotel, 20 Pall Mall, Chorley""",53.655737,-2.632846,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,0.1,not owned by a public authority,permissioned,full planning permission,19/02/2016,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=NN3IK4ET05O00,yes,,,,"""Development of the site had not started in April 2017. An email from the developer states that they are hoping to commence this site by the end of 2017 with completion expected by the end of 2018. However there are still some highways issues that need resolving, if these are not resolved by the end of the year this site will be put on hold and another site will be developed instead. This site would then commence following completion of the other site. In either case it is predicted that all of these dwellings will be completed in the five year period.""",12/10/2017,12/10/2017,
http://opendatacommunities.org/id/district-council/chorley,Chorley,3184,"""Lingmell House, Water Street, Chorley, PR7 1EJ""",53.706148,-2.638571,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,0.3,not owned by a public authority,permissioned,full planning permission,14/10/2016,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=OBT39KETGO000,yes,,,,"""Development of the site had not started in April 2017. It is predicted that all of these dwellings will be completed in the five year period.""",12/10/2017,12/10/2017,
http://opendatacommunities.org/id/district-council/chorley,Chorley,2956,"""Land West of Coppull Enterprise Centre, Mill Lane, Coppull""",53.627783,-2.662791,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,2.22,not owned by a public authority,not permissioned,,09/09/2015,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=N8CQ06ET4F000,yes,,,,"""A planning application is currently under consideration for the development of 75 dwellings on the site. It is expected to be approved subject to a s106 agreement being agreed. The developer has indicated that development will commence by the end of the year subject to the planning application being approved. It is predicted that all of these dwellings will be completed in the five year period.""",12/10/2017,12/10/2017,
http://opendatacommunities.org/id/district-council/chorley,Chorley,3124,"""The Mill Hotel, Moor Road, Croston""",53.66563,-2.752891,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,0.9,not owned by a public authority,permissioned,outline planning permission,17/12/2015,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=N875YOET4F000,,4,7,,"""Outline planning permission granted  2017-02-10 for erection of 4 detatched dwellings.""",12/10/2017,12/10/2017,
http://opendatacommunities.org/id/district-council/chorley,Chorley,SS117,"""Euxton Mill, Dawbers Lane, Euxton PR7 6EB""",53.658552,-2.679949,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,0.75,not owned by a public authority,pending decision,reserved matters approval,,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=NZGQ12ET4F000,,,,,"""This site is part permissioned.  Reserved matters approval was granted for 6 cottages.  Application pending for 8 self-build dwellings""",12/10/2017,12/10/2017,
http://opendatacommunities.org/id/district-council/chorley,Chorley,3219,"""Gleadhill House Stud, Dawbers Lane, Euxton""",53.649986,-2.623925,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,1.91,not owned by a public authority,permissioned,outline planning permission,31/03/2017,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=OA09ZJETFW600,yes,,,,"""The site has outline planning permission for 12 dwellings but 2 dwellings are to be demolished therefore the net number of dwellings is 10. It is predicted that all of these dwellings will be completed in the five year period.""",12/10/2017,12/10/2017,
http://opendatacommunities.org/id/district-council/chorley,Chorley,3105,"""Hole House Farm, Chorley Road, Heath Charnock""",53.690631,-2.562105,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,0.29,not owned by a public authority,permissioned,outline planning permission,02/09/2015,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=NPHE0HET4F000,,,,,,12/10/2017,12/10/2017,
http://opendatacommunities.org/id/district-council/chorley,Chorley,3044,"""Goodyear Business Park, Gorsey Lane, Mawdesley""",53.63471,-2.710161,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,0.74,not owned by a public authority,permissioned,reserved matters approval,22/04/2015,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=NFEI35ET4F000,yes,,,,"""Development of the site had not started in April 2017. Discussions have taken place with another developer and a reserved matters application is expected to be submitted in the next few months. It is predicted that all the dwellings will be completed in the five year period.""",12/10/2017,12/10/2017,
http://opendatacommunities.org/id/district-council/chorley,Chorley,2952,"""JF Electrical, Little Quarry, Hill Top Lane, Whittle-le-Woods""",53.67622,-2.677402,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,6.62,not owned by a public authority,permissioned,outline planning permission,30/08/2013,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=MDSSUKET4F000,,,,,"""A reserved matters planning application is currently under consideration . However there is uncertainty about the deliverability of this site due to issues relating to filling works required and associated permission required from Lancashire County Council for waste operations. It has therefore not been included in the five year supply.""",12/10/2017,12/10/2017,
http://opendatacommunities.org/id/district-council/chorley,Chorley,2559,"""Finnington Industrial Estate, Finnington Lane, Feniscowles""",53.642157,-2.721373,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,0.87,not owned by a public authority,permissioned,full planning permission,27/08/2014,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=MUD0N6ET4F000,,,,,"""Development of the site had not started in April 2017. The planning permission expires in August 2017. There is uncertainty regarding the delivery of this site therefore it has not been included in the five year supply.""",12/10/2017,12/10/2017,
http://opendatacommunities.org/id/district-council/chorley,Chorley,2955,"""Chimney and Building, Withnell Fold Mill, Withnell Fold, Withnell""",53.622037,-2.603602,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,2.08,not owned by a public authority,permissioned,full planning permission,29/08/2013,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=LYGY19ET4F000,,,,,"""Development of the site had not started in April 2017. There is uncertainty about when this development will come forward therefore it has not been included in the five year supply.""",12/10/2017,12/10/2017,
http://opendatacommunities.org/id/district-council/chorley,Chorley,Camelot,"""Camelot Theme Park, Hall Road, Charnock Richard""",53.625251,-2.767459,https://myaccount.chorley.gov.uk/MyChorley.aspx?iv=tabs,14.69,not owned by a public authority,pending decision,,,https://planning.chorley.gov.uk/online-applications/applicationDetails.do?activeTab=externalDocuments&keyVal=OT3B9LETKV100,,,,,,12/10/2017,12/10/2017,
