OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,SHELAA28,"""Andover Station freight yard, Andover, Hampshire""",435524.0096,145997.1185,https://testvalley.gov.uk/assets/attach/9578/Brownfield%20Register%20Site%20Plans%202019.pdf,1.5,not owned by a public authority,,not permissioned,,,,84,,,yes,. 84 residential units and 86 parking spaces,06/10/2017,28/11/2019,
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,SHELAA118,"""Land at Hyde Farm, Horsebridge Road, Broughton, Hampshire""",431253.2123,132322.1929,https://testvalley.gov.uk/assets/attach/9578/Brownfield%20Register%20Site%20Plans%202019.pdf,0.97,not owned by a public authority,,permissioned,full planning permission,31/01/2019,https://view-applications.testvalley.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=P6D09MQCJRJ00,9,,,yes,. A mix of dwellings (both open market and affordable) ranging from smaller units (for downsizers and first time buyers) to larger family homes,26/10/2017,28/11/2019,
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,SHELAA131,"""Abbots Manor Farmyard, Leckford, Hampshire""",437478.7288,137788.0167,https://testvalley.gov.uk/assets/attach/9578/Brownfield%20Register%20Site%20Plans%202019.pdf,1.1,not owned by a public authority,,not permissioned,,,,13,,,,. 13 dwellings ranging from 1 bed bungalows to 4-5 bed detached,26/10/2017,28/11/2019,
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,SHELAA195,"""Land north of Walworth Road, west of the Commercial Centre, Andover, Hampshire""",439055.9258,147195.6625,https://testvalley.gov.uk/assets/attach/9578/Brownfield%20Register%20Site%20Plans%202019.pdf,1.489,not owned by a public authority,,not permissioned,,,,45,,,yes,. Mixture of 1-2 bedroom apartments & 2-5 bedroom houses,26/10/2017,28/11/2019,
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,Policy LE14,"""George Yard and Black Swan Yard, Eastern Avenue, Andover, Hampshire""",436595,145504,https://testvalley.gov.uk/assets/attach/9578/Brownfield%20Register%20Site%20Plans%202019.pdf,1.67,owned by a public authority,,not permissioned,,,,100,,,,. The site can accommodate approximately 100 dwellings,06/12/2017,28/11/2019,
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,TVS.00515,"""Former Brewery Site, The Horsefair, Romsey, Hampshire""",435294,121542,https://testvalley.gov.uk/assets/attach/9578/Brownfield%20Register%20Site%20Plans%202019.pdf,2.68,not owned by a public authority,,permissioned,full planning permission,03/08/2006,https://view-applications.testvalley.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZYQDQCXD918&activeTab=summary,211,,,yes,. Proposed residential development of houses and flats,06/12/2017,28/11/2019,
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,14/00245/FULLN,"""Anton Laundry, Marlborough Street, Andover, Hampshire""",436387,145928,https://testvalley.gov.uk/assets/attach/9578/Brownfield%20Register%20Site%20Plans%202019.pdf,0.3,not owned by a public authority,,permissioned,full planning permission,18/11/2014,https://view-applications.testvalley.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,28,,,yes,. 28 apartments (comprising 14 no. 1 bed and 14 no. 2-bed units),14/12/2017,28/11/2019,
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,15/01261/FULLS,"""Nightingale Lodge, Greatwell Drive, Romsey, Hampshire""",146624.8515,121544,https://testvalley.gov.uk/assets/attach/9578/Brownfield%20Register%20Site%20Plans%202019.pdf,0.66,not owned by a public authority,,permissioned,full planning permission,22/05/2017,https://view-applications.testvalley.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,54,,,yes,. Erection of a two storey building plus roof accommodation comprising 54 Extra Care Units,14/12/2017,28/11/2019,28/11/2019
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,SHELAA156,"""Land at Eastwood Court, Romsey, Hampshire""",147195.6625,121071.4752,https://testvalley.gov.uk/assets/attach/9578/Brownfield%20Register%20Site%20Plans%202019.pdf,0.04,not owned by a public authority,,not permissioned,,,,5,,,yes,. Site is suitable for residential use and could accommodate approximately 5 dwellings,10/12/2018,28/11/2019,
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,SHELAA251,"""Former Andover Pumping Station, River Way, Andover, Hampshire""",437002.7713,146624.8515,https://testvalley.gov.uk/assets/attach/9578/Brownfield%20Register%20Site%20Plans%202019.pdf,3.78,not owned by a public authority,,not permissioned,,,,110,,,,". Mixture of 1, 2, 3 and 4 bedroom houses and apartments",14/12/2017,28/11/2019,
http://opendatacommunities.org/id/district-council/test-valley,Test Valley Borough Council,SHELAA318,"""Garages at Bilbao Court, Vigo Road, Andover, Hampshire""",437502,146166,https://testvalley.gov.uk/assets/attach/9578/Brownfield%20Register%20Site%20Plans%202019.pdf,0.14,not owned by a public authority,,not permissioned,,,,9,,,,. Redevelopment of unused garages with up to 9 dwellings,28/11/2019,28/11/2019,
