OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR001,"""1a Wellington Avenue, Sidcup""",546243,174451,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/1a-Wellington-Avenue-Sidcup_0.pdf,0.02,not owned by a public authority,,permissioned,full planning permission,2015-07-14,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0027G9BELI000,5,,,yes,15/00999/FUL. Demolition of existing office building and erection of a three storey residential building providing five studio apartments with associated bin store and provision of three parking spaces and bike parking area.,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR002,"""1st Floor, 234-236 Broadway, Bexleyheath""",548592,175371,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/1st-floor-118-and-120-Welling-High-Street-Welling_0.pdf,0.02,not owned by a public authority,,permissioned,other,2014-10-31,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002BQPBELI000,5,,,yes,14/01611/PRIOR. Prior approval for the change of use of the first floor from Class B1(a) to residential flats Class C3 (dwellinghouses).,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR003,"""The Former Pop In Parlour, Cornelia Place, Erith""",551467,177816,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/The-former-Pop-in-Parlour-Cornelia-Place-Erith_0.pdf,0.03,not owned by a public authority,,permissioned,full planning permission,2016-10-07,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00027LBELI000,5,,,yes,16/01807/FUL. Erection of a part two/part three storey building to provide 3 x 1 bed and 2 x 2 bed flats.,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR004,"""Ground Floor, 76 & 78 Crayford High Street, Crayford""",551402,174966,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/Ground-floor-76-and-78-Crayford-High-Street-Crayford_0.pdf,0.03,not owned by a public authority,,permissioned,other,2017-05-23,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002FIKBELI000,5,,,yes,17/00781/PRIOR. Prior notification for the change of use from storage (Class B8) to 5 studio flats (Class C3).,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR005,"""Land to the rear of, 89 Sidcup High Street, Sidcup""",546189,171834,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/Land-to-the-rear-of-89-Sidcup-High-Street-Sidcup_0.pdf,0.05,not owned by a public authority,,permissioned,full planning permission,2014-06-24,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JJGRRHBE50001,5,,,yes,09/01442/FUL01. Roof extension to existing building to form an additional 2 bedroom flat with new glazed openings to existing south elevation.  Erection of one residential block to rear comprising of 3x2 bedroom and 1x1 bedroom flats with communal roof terrace.,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR006,"""61-63 Lion Road, Bexleyheath""",548510,175203,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/61-to-63-Lion-Road-Bexleyheath_0.pdf,0.05,not owned by a public authority,,permissioned,full planning permission,2016-02-01,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0029S0BELI000,5,,,yes,"15/02772/FUL. Demolition of existing buildings and erection of two apartment blocks providing 5 apartments comprising 3 x 2 bed and 2 x 1 bed apartments. Provision of 3 car parking spaces, cycle and bin store and amenity areas.",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR008,"""41 Halfway Street, Sidcup""",545963,172991,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/41-Halfway-Street-Sidcup_0.pdf,0.06,not owned by a public authority,,permissioned,full planning permission,2016-06-07,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OVYHQ2BE0MU01,5,,,yes,16/00689/FUL. Demolition of existing dwelling and erection of a three storey block comprising 2 x 1 bed and 3 x 2 bed apartments with parking and amenity space.,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR011,"""17 Perry Street, Crayford""",551584,175979,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/17-Perry-Street-Crayford_0.pdf,0.08,not owned by a public authority,,permissioned,full planning permission,2017-04-19,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0025W5BELI000,5,,,yes,16/01991/FUL. Erection of Part 2/Part 3 storey side and rear extension to provide 4 x 2 bed residential units with dormers to the rear and associated works including the provision of off-street parking spaces.,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR012,"""33 Station Road, Sidcup""",546166,172093,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/33-Station-Road-Sidcup_0.pdf,0.10,not owned by a public authority,,permissioned,full planning permission,2016-11-11,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001SG0BELI000,5,,,yes,16/01910/FUL. Alterations and single storey rear extension to provide 5 units of accommodation comprising 3 x 2 bed and 2 x 1 bed flats with associated amenity space.,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR013,"""48 Iron Mill Lane, Crayford""",551604,175109,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/48-Iron-Mill-Lane-Crayford_0.pdf,0.17,not owned by a public authority,,permissioned,full planning permission,2016-07-08,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000ULNBELI000,5,,,yes,"16/00602/FUL. Erection of 5 x 3 bed terraced dwellings with new access, associated parking, landscaping, cycle and refuse storage and ancillary works.",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR014,"""17a Parkwood House, Brook Street, Erith""",550139,176908,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/17a-Parkwood-House-Brook-Street-Erith_0.pdf,0.02,not owned by a public authority,,permissioned,other,2016-04-18,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=O6NEHQBE0MU01,6,,,yes,16/00438/PRIOR. Prior notification for change of use from office use (Class B1a) to 2 x 2 bed and 4 x 1 bed flats (Class C3),2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR015,"""Rear of, 188d Halfway Street, Sidcup""",545143,173464,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/Rear-of-188d-Halfway-Street-Sidcup_0.pdf,0.04,not owned by a public authority,,permissioned,full planning permission,2016-04-15,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001K8NBELI000,6,,,yes,13/01828/FUL. Erection of one three-storey building comprising 6  one- flats with provision of 6 underground car parking spaces and refuse store.,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR016,"""165 Hazel Road, Erith""",552417,176828,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/165-Hazel-Road-Erith_0.pdf,0.04,not owned by a public authority,,permissioned,full planning permission,2015-03-27,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002AX9BELI000,6,,,yes,"14/00406/FUL. Two storey rear extension, a dormer extension in the function room roof, and alterations for conversion of the existing public house into 6 x self-contained units comprising of 5 x 1 bed flats and 1 x 2 bed flat, and the provision of 3 car parking and 4 cycle spaces.",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR017,"""7 Hatherley Road, Sidcup""",546283,171886,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/7-Hatherley-Road-Sidcup.pdf,0.05,not owned by a public authority,,permissioned,full planning permission,2016-11-24,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0025XTBELI000,6,,,yes,"16/01969/FUL. Erection of a 3 storey block with a linked communal access area to the existing building, alterations to the existing building to provide 2 x 2 bed flats and 4 x 1 bed flats and provision of parking",2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR018,"""148 Blackfen Road, Sidcup""",545748,174549,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/148-Blackfen-Road-Sidcup_0.pdf,0.05,not owned by a public authority,,permissioned,full planning permission,2016-11-11,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001FLHBELI000,6,,,yes,16/01987/FUL. Erection of a three storey building to provide 2 x 1 bed and 4 x 2 bed flats with associated parking and amenity space.,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR020,"""70-74 Sidcup High Street, Sidcup""",546287,171777,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/70-to-74-Sidcup-High-Street-Sidcup_0.pdf,0.05,not owned by a public authority,,permissioned,full planning permission,2016-04-22,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0002CHBELI000,6,,,yes,15/00082/FUL. Formation of a second floor to provide 3 x 2 bed and 3 x 1 bed apartments.,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR021,"""178 Park View Road, Welling""",546967,175760,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/178-Park-View-Road-Welling_0.pdf,0.06,not owned by a public authority,,permissioned,full planning permission,2016-07-11,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0027MGBELI000,6,,,yes,16/00428/FUL. Demolition of existing buildings and erection of a part two/part three storey building comprising a commercial retail unit with storage and warehousing at ground floor level and 2 x 1 bed and 4 x 2 bed flats above with communal terrace and privacy screen. Provision of 6 parking spaces to rear along with secure cycle and refuse storage.,2017-12-07,2017-12-07,
http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR022,"""475, 475a and 475b Blackfen Road, Sidcup""",547127,174282,http://www.bexley.gov.uk/sites/bexley-cms/files/2017-12/475-475a-and-475b-Blackfen-Road-Sidcup_0.pdf,0.07,not owned by a public authority,,permissioned,full planning permission,2017-03-21,http://pa.bexley.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0027F8BELI000,6,,,yes,16/02004/FUL. Demolition of existing shops and erection of one restaurant (Class A3) and 6 x 2 bedroom flats with associated parking and amenity space.,2017-12-07,2017-12-07,
