OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,,ROSBS022,"1 LABURNUM STREET, HASLINGDEN",-2.3284,53.7062,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.04,not owned by a public authority,,not permissioned,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXANDJV096,8,,,,Outline permission (2012/0096) expired. Local Plan Submission version proposes to allocate the site (H46) for 8 dwellings.. Conversion from retail shop and warehouse to 8 no. dwellings,2017-12-15,2019-12-20,
,,ROSBS024,"BOLTON AND CARR MILLS, COWPE",-2.250402,53.690263,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.22,not owned by a public authority,,not permissioned,,,,11,,,,Identified as a potential allocation but no planning history.. Local Plan Submission version proposes to allocate the site (H55) for 11 dwellings,2017-12-15,2019-12-20,
,,ROSBS028,"GLEN MILL, STACKSTEADS",-2.2407,53.6909,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.18,not owned by a public authority,,permissioned,outline planning permission,2018-03-01,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OMX8STNDGNP00,9,,,yes,"Outline permission: 2017/0130. Local Plan Submission version proposes to allocate the site (H23) for 9 dwellings.. Outline (all matters for approval except landscaping): Demolition of Existing Mill and Erection of 9 No. Residential Units, ( 3 bed dwellings), Associated Parking and Alterations to the Existing Access.",2017-12-15,2019-12-20,
,,ROSBS029,"GREENBRIDGE MILL, RAWTENSTALL",-2.27883,53.6997,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,1.24,not owned by a public authority,,not permissioned,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZWWNDJV227,29,,,yes,Identified as a potential allocation but no planning history.. Local Plan Submission version proposes to allocate the site (H1) for 64 dwellings.,2017-12-15,2019-12-20,
,,ROSBS030,"KNOTT MILL WORKS, MILLAR BARN LANE, WATERFOOT",-2.25074,53.6928,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.06,not owned by a public authority,,not permissioned,,,,5,,,,Identified as a potential allocation but no planning history.. Local Plan Submission version proposes to allocate the site (H56)  for 5 dwellings.,2017-12-15,2019-12-20,
,,ROSBS032,"LAND AT BLACKWOOD ROAD, STACKSTEADS",-2.23073,53.6884,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,1.23,not owned by a public authority,,not permissioned,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXBNDJV233,31,,,,2011/0548 - Permission for change of use of former scrap yard to campsite expired. Part of the site H25 proposed to be allocated for housing in the Local Plan Submission version.. Change of use of former scrap yard to campsite for static and touring caravans with an area for tents including the provision of a welfare block and the use of the on site house for use as a warden house,2017-12-15,2019-12-20,
,,ROSBS034,"MAGISTRATES COURT, RAWTENSTALL",-2.29152,53.7003,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.03,not owned by a public authority,,permissioned,full planning permission,2014-10-16,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N5XRCBNDKLH00,11,,,yes,"Planning application: 2014/0233. Local Plan Submission version proposes to allocate the site (H2) for 11 dwellings.. 11 apartments, including rooflights",2017-12-15,2019-12-20,
,,ROSBS035,"OLD MARKET HALL, BACUP",-2.20192,53.7021,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.16,not owned by a public authority,,not permissioned,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXCNDJV042,16,,,,"2010/0101, 2009/0562. Local Plan Submission version proposes to allocate the site (H20) for 16 dwellings",2017-12-15,2019-12-20,
,,ROSBS037,REEDSHOLME WORKS,-2.2899,53.7176,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,3.24,not owned by a public authority,,permissioned,reserved matters approval,2019-01-17,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQT100DT035,97,,,yes,"2016/0267 - Outline approved; 2018/0535 Reserved Matters approved. Part of the proposed allocation (H12) in the Local Plan Submission version.. Application for reserved matters approval (appearance, landscaping, layout and scale) for the erection of 97 dwellings and associated infrastructure (pursuant to outline approval 2016/0267).",2017-12-15,2019-12-20,
,,ROSBS038,"WATERSIDE MILL, BACUP",-2.20301,53.7056,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.17,not owned by a public authority,,not permissioned,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZX0NDJV060,5,,,,"2000/299 - 
Conversion of mill to 16 no self contained flats. Local Plan Submission version proposes to allocate the site (M1) for mixed-use including 39 dwellings",2017-12-15,2019-12-20,
,,ROSBS040,"LAND TO SIDE AND REAR OF PETROL STATION, MANCHESTER ROAD",-2.318415,53.700799,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.16,not owned by a public authority,,not permissioned,,,,6,,,,2004/877. Local Plan Submission version proposes to allocate the site (H51)  for 6 dwellings,2018-12-14,2019-12-20,
,,ROSBS041,"SPINNING POINT, RAWTENSTALL",-2.283841,53.701429,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.88,mixed ownership,,permissioned,full planning permission,2018-03-27,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=N44CH7ND01A00,28,,,yes,"2017/0617. Local Plan Submission version proposes to allocate the site (M2) for mixed-use including  28 apartments.. Full planning application for the redevelopment of the former Valley Centre site for a mixed use development comprising leisure, hotel, housing and commercial uses (including Use Classes A1, A2, A3, A4, B1, C1, C3 and D2 of the Town and Country Planning (Use Classes) (Amendment) (England) Order 2015) including the creation of an area of public open space with associated landscape and highway works.",2018-12-14,2019-12-20,
,,ROSBS042,"CEDAR WORKS, MILLAR BARN LANE, WATERFOOT",-2.249848,53.692644,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.16,not owned by a public authority,,not permissioned,,,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQR300DT01R,9,,,,2016-0306 outline application expired in September 2019. Outline application (including layout and access) for demolition of existing factory and the erection of 9 no. town houses expired in September 2019.,2018-12-14,2019-12-20,
,,ROSBS043,"WEIR HOTEL, BURNLEY ROAD",-2.196664,53.72274,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.18,unknown ownership,,permissioned,full planning permission,2018-02-28,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQDJ00DT02I,3,,,yes,"Planning permission for 6 dwellings (2017-0640). However only 3 dwellings are likely to be built as a recent permission was granted for the change of use of the public house to B1c use with retention of the flat above (2019/0254).. Demolition of existing public house and erection of 6 no. new dwellings (3 no. three-bedroom and 3 no. four-bedroom) with associated levelling, access and landscaping works (resubmission of application 2017/0415)",2018-12-14,2019-12-20,
,,ROSBS044,BREARLEY ST GARAGE SITE,-2.216789,53.693547,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.13,mixed ownership,,not permissioned,,,,3,,,,". The site is considered available, suitable and achievable but too small to be included in the housing land supply as it would deliver less than 5 dwellings.",2018-12-14,2019-12-20,
,,ROSBS045,"THE HOLLIES, 2 RISING BRIDGE ROAD, HASLINGDEN",-2.328928,53.717264,https://publicaccess.rossendale.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,0.14,unknown ownership,,permissioned,full planning permission,2017-08-31,https://publicaccess.rossendale.gov.uk/online-applications/searchResultsBack.do?action=back,6,,,yes,Planning permission: 2017/0257. Change of use of nursing home to 6 residnetial apartments.,2019-12-20,2019-12-20,
