OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/newcastle-staffs,,AB17,"Former working men's club, New Road, Audley",380500.04,350966.03,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NSLI1MBMGW500,0.33,not owned by a public authority,,permissioned,full planning permission,27/05/2016,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0016SIBMLI000,,,,yes,15/00692/FUL - Erection of 12 dwellings. Now completed,18/12/2017,12/12/2019,22/05/2019
http://opendatacommunities.org/id/district-council/newcastle-staffs,,AB29,"Land at Wedgewood Avenue, Wood Lane",381028,350290,,0.16,not owned by a public authority,,not permissioned,,,,,,,,Site promoted by registered provider,12/12/2019,12/12/2019,
http://opendatacommunities.org/id/district-council/newcastle-staffs,,BL24,"Land adjacent 31 Banbury Street, Talke",382763.99,354225.54,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MZJMHBBM4V000,0.27,not owned by a public authority,,not permissioned,,14/03/2016,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001NSIBMLI000,,,,,14/00027/FUL - Erection of 13 dwellings. Now lapsed,18/12/2017,12/12/2019,
http://opendatacommunities.org/id/district-council/newcastle-staffs,,BL7,West Avenue (North West Site) Kidsgrove,382207,354517,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PYA1YPBM01S00,0.98,not owned by a public authority,,pending decision,full planning permission,,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001O2PBMLI000,,,,,"19/00760/FUL - Residential development for 71 dwellings, 53 dwellinghouses and 18 apartments. Pending decision",12/12/2019,12/12/2019,
http://opendatacommunities.org/id/district-council/newcastle-staffs,,BL8,"Land adjacent to roundabout at West Avenue, Kidsgrove",382320.75,354379.67,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NNMN7MBMN3F00,1.42,not owned by a public authority,,permissioned,outline planning permission,07/09/2016,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0017IRBMLI000,,,,yes,15/00368/OUT - Residential development for 44 dwellings,18/12/2017,12/12/2019,
http://opendatacommunities.org/id/district-council/newcastle-staffs,,CH12,"Land between Johnson Avenue and Liverpool Road, Cross Heath",384258,347790,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=KEA2Q4BM06500,0.23,not owned by a public authority,,permissioned,full planning permission,27/03/2009,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0015ADBMLI000,,,,,09/00045/FUL - Demolition of existing bungalow and erection of eight dwellings,12/12/2019,12/12/2019,
http://opendatacommunities.org/id/district-council/newcastle-staffs,,CH4,"Wilmott Drive, Cross Heath, Newcastle-under-Lyme",383733.27,347403.55,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ONOB4WBMK6800,8.79,not owned by a public authority,,permissioned,full planning permission,16/05/2018,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IIY4TKBMY3000,,,,yes,17/00281/FUL - Development of 276 dwellings,18/12/2017,12/12/2019,
http://opendatacommunities.org/id/district-council/newcastle-staffs,,CT12,"Dragon Square, Rosevale Court",383096,349646,,0.35,not owned by a public authority,,not permissioned,,,,,,,,Site promoted by registered provider,12/12/2019,12/12/2019,
http://opendatacommunities.org/id/district-council/newcastle-staffs,,CT13,"Heathcote Street, Chesterton (Chesterton Ex-Servicemens Club)",383313,349640,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PC1SPJBMJF700,0.1,not owned by a public authority,,permissioned,full planning permission,08/03/2019,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001M94BMLI000,,,,yes,18/00559/FUL - Proposed 10 no. two bedroom self contained flats,18/12/2017,12/12/2019,
http://opendatacommunities.org/id/district-council/newcastle-staffs,,CT22,Ex Servicemens Club Heathcote Street,383301.66,349652.16,https://publicaccess.newcastle-staffs.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OQ3EWWBMH0G00,0.31,not owned by a public authority,,permissioned,full planning permission,28/09/2017,https://publicaccess.newcastle-staffs.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001M94BMLI000,,,,yes,17/00417/FUL - Residential development of 14 dwellings. Now completed,18/12/2017,12/12/2019,22/05/2019
