OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0001,"""Mercury Garage, 185 Moss Lane, Bramhall, Stockport, SK7 1BA""",-2.169097,53.3578,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.14,Not owned by a public authority,,Permissioned,Full Planning Permission,30/03/2017,,6,6,6,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0002,"""Sim Chem House, Warren Road, Cheadle Hulme, Stockport, SK8 5BR""",-2.187657,53.377128,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.66,Not owned by a public authority,,Permissioned,Other,03/01/2017,,184,184,184,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0003,"""101-107 Buxton Road, Heaviley, Stockport, SK2 6LR""",-2.148825,53.395344,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.06,Not owned by a public authority,,Permissioned,Full planning permission,09/02/2016,,10,10,10,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0004,"""15-17 Bridge Street, Stockport, SK1 1XR""",-2.157553,53.412167,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.02,Not owned by a public authority,,Permissioned,Full Planning Permission,03/10/2016,,6,6,6,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0005,"""250 Wellington Road South, Heaviley, Stockport, SK2 6NW""",-2.154262,53.399423,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.04,Not owned by a public authority,,Permissioned,Other,13/11/2016,,9,9,9,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0006,"""2-6 Churchgate, Town Centre, Stockport, SK1 1YA""",-2.15594,53.410805,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.06,Not owned by a public authority,,Permissioned,Full planning permission,28/04/2015,,22,22,22,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0007,"""265 Edgeley Road, Edgeley, Stockport, SK3 0TR""",-2.184228,53.398842,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.12,Not owned by a public authority,,Not permisioned,,,,8,8,8,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0008,"""32-36 Lower Hillgate, Stockport, SK1 1JE""",-2.15681,53.410826,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.02,Not owned by a public authority,,Permissioned,Outline Planning Permission,04/07/2016,,21,21,21,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0009,"""Adswood Road/Siddington Avenue, Stockport, SK3 8LF""",-2.166746,53.392955,https://www.stockport.gov.uk/brownfield/brownfield-land-register,1.95,Not owned by a public authority,,Not permisioned,,,,67,67,67,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0010,"""Adswood Road/Stockholm Road (north of), Stockport, SK3 9QT""",-2.164511,53.395065,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.99,Not owned by a public authority,,Not permisioned,,,,35,35,35,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0011,"""Bow Garrett, 199 Brinksway, Edgeley, Stockport, SK3 0HP""",-2.181216,53.406009,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.08,Not owned by a public authority,,Permissioned,Full Planning Permission,10/02/2017,,8,8,8,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0012,"""Junction of Middle Hillgate and Wesley Street, Town Centre, Stockport, SK1 3NH""",-2.155136,53.40803,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.04,Not owned by a public authority,,Permissioned,Full planning permission,19/06/2015,,5,5,5,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0013,"""Land Off Stockholm Road, Adswood, Stockport, SK3 9QR""",-2.16728,53.394397,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.53,Not owned by a public authority,,Permissioned,Outline Planning Permission,13/02/2017,,30,30,30,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0014,"""Land to rear of Athlone Avenue, Cheadle Hulme, Stockport, SK8 5QP""",-2.177494,53.390711,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.31,Not owned by a public authority,,Permissioned,Full planning permission,22/12/2016,,12,12,12,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0015,"""Maitland Street Garage, Maitland Street, Heaviley, Stockport, SK1 4ND""",-2.144187,53.400624,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.24,Not owned by a public authority,,Permissioned,Outline planning permission,24/08/2016,,6,6,6,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0016,"""Regal House, Duke Street, Stockport, SK1 3DA""",-2.158837,53.409027,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.09,Not owned by a public authority,,Permissioned,Other,06/04/2016,,80,80,80,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0017,"""St Petersgate Chambers, 35-45 St Petersgate, Stockport, SK1 1DH""",-2.159051,53.409376,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.07,Not owned by a public authority,,Permissioned,Full Planning Permission,17/06/2016,,7,7,7,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0018,"""The Arches, 1 Wellington Road South, Stockport, SK4 1AA""",-2.161963,53.409058,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.07,Not owned by a public authority,,Permissioned,Full Planning Permission,29/07/2016,,11,11,11,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0019,"""White Lion PH, 20-22 Great Underbank, Stockport, SK1 1LW""",-2.15866,53.411523,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.06,Not owned by a public authority,,Permissioned,Full planning permission,12/05/2017,,11,11,11,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0020,"""5 Ashfield Road, Cheadle, Stockport, SK8 1BB""",-2.213303,53.394769,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.01,Not owned by a public authority,,Permissioned,Full Planning Permission,18/10/2016,,6,6,6,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0021,"""75-109 Silverdale Road, Gatley, Stockport, SK8 4RF""",-2.225323,53.383373,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.21,Not owned by a public authority,,Permissioned,Full planning permission,08/01/2016,,6,6,6,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0022,"""2 Houldsworth Square, North Reddish, Stockport, SK5 7AG""",-2.1605,53.437473,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.02,Not owned by a public authority,,Permissioned,Full Planning Permission,21/03/2017,,5,5,5,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0023,"""Williamson House, Williamson Street, North Reddish, Stockport, SK5 6AA""",-2.158071,53.438012,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.05,Not owned by a public authority,,Permissioned,Full planning permission,01/03/2016,,6,6,6,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0024,"""10 Manor Road, Marple, Stockport, SK6 6PW""",-2.064926,53.401488,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.27,Not owned by a public authority,,Permissioned,Full Planning Permission,27/03/2017,,6,6,6,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0025,"""Orlando House, 11 Compstall Road, Marple Bridge, Stockport, SK6 5HH""",-2.054509,53.412387,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.08,Not owned by a public authority,,Permissioned,Other,31/07/2017,,7,7,7,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0026,"""13 Vine Street, Hazel Grove, Stockport, SK7 4JS""",-2.121924,53.380807,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.15,Not owned by a public authority,,Permissioned,Full planning permission,01/12/2017,,13,13,13,Yes,,21/12/2017,21/12/2017,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0027,"""35-39 London Road, Hazel Grove, Stockport, SK7 4AW""",-2.12584,53.383402,https://www.stockport.gov.uk/brownfield/brownfield-land-register,0.04,Not owned by a public authority,,Permissioned,Full planning permission,29/02/2016,,5,5,5,Yes,,21/12/2017,21/12/2017,
