OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,BLR0201,"Police Station, 12, Bell Road, Bottisham, CAMBRIDGE, CB25 9DF",554254.5101,260699.5298,https://www.eastcambs.gov.uk/sites/default/files/BLR0201.jpg,0.110479788,not owned by a public authority,,permissioned,full planning permission,03/09/2017,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFM1FRGGKPB00,9,0,0,yes,. Redevelopment of former police station Construction of 9No. Flats with offstreet parking and new access road off Bell  Road,12/12/2017,09/11/2018,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,BLR0501,Former D S Smith Site Reach Road Burwell Burwell CB25 0AH,558600.245,265677.8757,https://www.eastcambs.gov.uk/sites/default/files/BLR0501.jpg,3.052828662,not owned by a public authority,,permissioned,reserved matters approval,19/02/2016,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?keyVal=NWOI9ZGGFM100&activeTab=summary,70,0,0,yes,. Approval of details for all reserved matters for the housing element ( plots 1-70) of planning application 14/00046/OUM,12/12/2017,09/11/2018,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,BLR0601,"1, Oak Lane, Cheveley, NEWMARKET, CB8 9RA",568338.0301,259915.1992,https://www.eastcambs.gov.uk/sites/default/files/BLR0601.jpg,0.512696184,not owned by a public authority,,permissioned,reserved matters approval,06/12/2017,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OXEMKQGGI2S00,8,0,0,yes,. Reserved matters application for erection of eight detached dwellings,12/12/2017,09/11/2018,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,BLR1001,Land At Barton Road Car Park Barton Road Ely Cambridgeshire,553780.0302,280015.2044,https://www.eastcambs.gov.uk/sites/default/files/BLR1001.jpg,0.185710006,owned by a public authority,,permissioned,reserved matters approval,28/12/2016,http://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?keyVal=NXYI08GGGGP00&activeTab=summary,11,0,0,yes,". Residential development for 11 dwellings, with minor alterations to the existing vehicular and pedestrian access.",12/12/2017,09/11/2018,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,BLR1002,"Pound Store, 10, Forehill, ELY, Cambridgeshire CB7 4AF",554323.1203,280226.8967,https://www.eastcambs.gov.uk/sites/default/files/BLR1002.jpg,0.095662323,not owned by a public authority,,permissioned,full planning permission,08/08/2017,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OPQMUYGGK4S00,6,0,0,yes,. Refurbishment and partial demolition of existing building to provide five residential townhouses and one residential apartment over retained commercial unit.,12/12/2017,09/11/2018,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,BLR1003,"The Grange, Nutholt Lane, Ely CB7 4EE",554101.4379,280502.2732,https://www.eastcambs.gov.uk/sites/default/files/BLR1003.jpg,0.604837622,owned by a public authority,,not permissioned,,,,10,0,0,yes,. The site is allocated by the Local Plan for mixed-use development.,12/12/2017,09/11/2018,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,BLR1004,"Paradise Leisure Centre, Newnham St, Ely CB7 4PQ",554307.9704,280630.2322,https://www.eastcambs.gov.uk/sites/default/files/BLR1004.jpg,1.036523322,owned by a public authority,,not permissioned,,,,50,0,0,yes,. The site is allocated by the Local Plan for mixed-use development.,12/12/2017,09/11/2018,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,BLR1005,"Station Gateway, Angel Drove, Ely",554215.5902,279497.9209,https://www.eastcambs.gov.uk/sites/default/files/BLR1005.jpg,11.36994318,not owned by a public authority,,not permissioned,,,,100,0,0,yes,. The site is allocated by the Local Plan for mixed-use development.,12/12/2017,09/11/2018,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,BLR1006,"Princess of Wales Hospital, Lynn Road, Ely CB6 1DN",554903.8471,281897.6672,https://www.eastcambs.gov.uk/sites/default/files/BLR1006.jpg,4.015620578,owned by a public authority,,not permissioned,,,,77,0,0,yes,. The submitted Local Plan identifies the site for mixed-use development.,12/12/2017,09/11/2018,
http://opendatacommunities.org/id/district-council/east-cambridgeshire,East Cambridgeshire District Council,BLR1101,"Scotsdale Garden Centre, Market Street, Fordham, CB7 5LQ",562419.7689,270513.5646,https://www.eastcambs.gov.uk/sites/default/files/BLR1101.jpg,8.629591922,not owned by a public authority,,permissioned,outline planning permission,08/08/2018,https://pa.eastcambs.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OQGBMOGG0CI00,150,0,0,yes,". The site forms an area of brownfield land within a larger site,  with outline permission for 150 residential dwellings, a 75-bed care home, a local shop and an ancillary medical consultation facility.",12/12/2017,09/11/2018,
