OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/solihull,Solihull Metropolitan Borough Council,BLR/010,"Meriden Road Depot, Meriden Road, Hampton in Arden",421058,281142,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-010.pdf,5.21,not owned by a public authority,,not permissoned,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001R4FOELI000,5,10,Y,"

",23/03/2018,23/03/2018,
http://opendatacommunities.org/id/metropolitan-district-council/solihull,Solihull Metropolitan Borough Council,BLR/013,"Widney Manor House, Widney Manor House, Bentley Heath",416053,276835,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-013.pdf,1,not owned by a public authority,,not permissoned,,,No Planning History,1,2,Y,"

",23/03/2018,23/03/2018,
http://opendatacommunities.org/id/metropolitan-district-council/solihull,Solihull Metropolitan Borough Council,BLR/014,"The Glider Yard, Houndsfield Lane, Shirley",410143,276649,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-014.pdf,0.13,not owned by a public authority,,permissioned,outline planning permission,12/12/2017,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OJXAJ3OE03G00,2,4,Y,"
Erection of a single dwelling and garage replacing existing storage and workshop buildings.
",23/03/2018,23/03/2018,
http://opendatacommunities.org/id/metropolitan-district-council/solihull,Solihull Metropolitan Borough Council,BLR/015,"Land East of 106 - 118 Old Station Road,Old Station Road, Hampton in Arden",420241,282078,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-015.pdf,0.5,not owned by a public authority,,not permissoned,,,https://publicaccess.solihull.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZV0BOETA917,1,2,Y,"

",23/03/2018,23/03/2018,
http://opendatacommunities.org/id/metropolitan-district-council/solihull,Solihull Metropolitan Borough Council,BLR/016,"Pheasant Oak Farm, Hob Lane Balsall Common",425157,276222,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-016.pdf,1.37,not owned by a public authority,,not permissoned,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000DK8OELI000,10,20,Y,"

",23/03/2018,23/03/2018,
http://opendatacommunities.org/id/metropolitan-district-council/solihull,Solihull Metropolitan Borough Council,BLR/017,"National Motorcycle Museum, Coventry Road, Bickenhill",420054,282935,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-017.pdf,3.6,not owned by a public authority,,not permissoned,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000HWGOELI000,50,125,Y,"

",23/03/2018,23/03/2018,
http://opendatacommunities.org/id/metropolitan-district-council/solihull,Solihull Metropolitan Borough Council,BLR/018,"Windmill House, Windmill Lane, Balsall Common",424847,275908,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-018.pdf,0.3,not owned by a public authority,,not permissoned,,,No Planning History,2,3,Y,"

",23/03/2018,23/03/2018,
http://opendatacommunities.org/id/metropolitan-district-council/solihull,Solihull Metropolitan Borough Council,BLR/020,"Whitehouse Kennels, Back Lane, Meriden",425117,280515,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-020.pdf,0.83,not owned by a public authority,,not permissoned,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000DJSOELI000,2,4,Y,"

",23/03/2018,23/03/2018,
http://opendatacommunities.org/id/metropolitan-district-council/solihull,Solihull Metropolitan Borough Council,BLR/021,"Land at and to the rear of 146-152 Tilehouse Lane, Tidbury Green",410169,276908,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-021.pdf,0.87,not owned by a public authority,,not permissoned,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000L9QOELI000,5,10,Y,"

",23/03/2018,23/03/2018,
http://opendatacommunities.org/id/metropolitan-district-council/solihull,Solihull Metropolitan Borough Council,BLR/024,"1806 Warwick Road, Knowle",418046,275996,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-024.pdf,3.01,not owned by a public authority,,not permissoned,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000R3JOELI000,1,3,Y,"

",23/03/2018,23/03/2018,
http://opendatacommunities.org/id/metropolitan-district-council/solihull,Solihull Metropolitan Borough Council,BLR/025,"1817 Warwick Road, Knowle",418199,276163,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-025.pdf,1.46,not owned by a public authority,,not permissoned,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000JMFOELI000,1,3,Y,"

",23/03/2018,23/03/2018,
http://opendatacommunities.org/id/metropolitan-district-council/solihull,Solihull Metropolitan Borough Council,BLR/036,"Service Station & land rear Kenilworth Road, Balsall Common",423374,278195,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-036.pdf,0.66,not owned by a public authority,,not permissoned,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000J3ZOELI000,12,18,Y,"

",23/03/2018,23/03/2018,
http://opendatacommunities.org/id/metropolitan-district-council/solihull,Solihull Metropolitan Borough Council,BLR/037,"Trevallion Stud, Wootton Green Lane, Balsall Common",423255,278112,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-037.pdf,5.81,not owned by a public authority,,not permissoned,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000WX8OELI000,14,16,Y,"

",23/03/2018,23/03/2018,
http://opendatacommunities.org/id/metropolitan-district-council/solihull,Solihull Metropolitan Borough Council,BLR/038,"Builders Yard, Wootton Green Lane, Balsall Common",423275,277914,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-038.pdf,0.84,not owned by a public authority,,not permissoned,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NMHASKOE03G00,8,10,Y,"

",23/03/2018,23/03/2018,
http://opendatacommunities.org/id/metropolitan-district-council/solihull,Solihull Metropolitan Borough Council,BLR/039,"Mell Square, Solihull",415291,279563,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-039.pdf,4.15,mixed ownership,,not permissoned,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=summary&keyVal=JV000ZOE0031G,50,200,,"

",23/03/2018,23/03/2018,
http://opendatacommunities.org/id/metropolitan-district-council/solihull,Solihull Metropolitan Borough Council,BLR/040,"Four Winds, Catherine De Barnes Lane, Solihull",418396,281251,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-040.pdf,0.74,not owned by a public authority,,not permissoned,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000XZXOELI000,2,4,Y,"

",23/03/2018,23/03/2018,
http://opendatacommunities.org/id/metropolitan-district-council/solihull,Solihull Metropolitan Borough Council,BLR/044,"Land Rear of Lavender Hall Farm, Lavender Hall Lane, Berkswell",424073,277985,http://www.solihull.gov.uk/Portals/0/Planning/BLR/BLR-044.pdf,3.83,not owned by a public authority,,not permissoned,,,https://publicaccess.solihull.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000YGMOELI000,1,2,Y,"

",23/03/2018,23/03/2018,
