OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/hart,Hart District Council,15/01603/FUL,"Landata House, Station Road, Hook",-0.961103,51.278094,https://publicaccess.hart.gov.uk/online-applications/,0.55,not owned by a public authority,,permissioned,full planning permission,2016-03-23,,78,,,yes,. Redevelopment of the site to provide 78 residential flats,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,Hart District Council,16/03378/FUL,"Bartley House, Station Road, Hook",-0.96069,51.277317,https://publicaccess.hart.gov.uk/online-applications/,0.6,not owned by a public authority,,permissioned,full planning permission,2016-05-31,,102,,,yes,. Change of use from B1(a) to C3,2017-12-22,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,Hart District Council,16/00883/PRIOR 17/02465/FUL,"Providence House, 2 Bartley Way, Hook",-0.917354,51.28749,https://publicaccess.hart.gov.uk/online-applications/,1.69,not owned by a public authority,,permissioned,other,2016-05-24,,109,,,yes,78 dwellings completed at 1 April 2018. Change of use from B1 to C3,2017-12-22,2018-12-20,
http://opendatacommunities.org/id/district-council/hart,Hart District Council,13/00720/MAJOR,"Winchfield Lodge, Old Potbridge Road",-0.917354,51.28749,https://publicaccess.hart.gov.uk/online-applications/,0.98,not owned by a public authority,,permissioned,full planning permission,2013-12-03,,16,,,yes,. Conversion from B1 (office) to 4 residential dwellings plus the erection of 12 additional dwellings,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,Hart District Council,13/01215/MAJOR,"Lamb Hotel, High Street, Hartley Wintney",-0.899212,51.307383,https://publicaccess.hart.gov.uk/online-applications/,0.25,not owned by a public authority,,permissioned,full planning permission,2013-09-23,,11,,,yes,". Conversion and extension of existing hotel buildings to form offices, retail unit, one 2-bedroom flat, one 4-bedroom house and one 3-bedroom house and the erection of one 3-bedroom house, six 2-bedroom houses and one 1-bedroom flat",2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,Hart District Council,15/01083/FUL,"Rose Court, Rye Common Lane",-0.878382,51.246721,https://publicaccess.hart.gov.uk/online-applications/,0.3,not owned by a public authority,,permissioned,full planning permission,2015-09-10,,14,,,yes,". Demolition of office building, car parking and hard standing and erection of new building to create 14 x 2 bed apartments",2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,Hart District Council,15/00276/REM,"Land rear of 102-108 Fleet Road, Fleet",-0.840724,51.2828,https://publicaccess.hart.gov.uk/online-applications/,0.09,not owned by a public authority,,permissioned,reserved matters approval,2015-07-01,,12,,,yes,. Demolition of existing storage buildings and erection of a single block containing 10 x 1-bed & 2 x 2-bed residential flats,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,Hart District Council,15/01540/FUL,"Pioneer House, Unit 2 Fleetwood Park, Barley Way, Fleet",-0.831667,51.298456,https://publicaccess.hart.gov.uk/online-applications/,0.48,not owned by a public authority,,permissioned,full planning permission,2015-10-14,,33,,,yes,. Conversion of the building into 33 residential units,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,Hart District Council,16/01441/FUL,"Oak House, Harvest Crescent, Fleet",-0.82585,51.298164,https://publicaccess.hart.gov.uk/online-applications/,0.61,not owned by a public authority,,permissioned,full planning permission,2016-11-14,,14,,,yes,. To create 14 new flats on the second floor of Oak House,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,Hart District Council,16/01445/PRIOR,"Oak House, Harvest Crescent, Fleet",-0.82585,51.298164,https://publicaccess.hart.gov.uk/online-applications/,0.61,not owned by a public authority,,permissioned,other,2016-07-26,,31,,,yes,. Change of use from offices (Class B1a) to form 31 apartments,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,Hart District Council,16/03072/PRIOR,"White Hart House, London Road, Hook",-0.777384,51.331569,https://publicaccess.hart.gov.uk/online-applications/,0.16,not owned by a public authority,,permissioned,other,2017-01-19,,18,,,yes,. Change of use from B1(a) to 18 dwellings,2017-12-22,2017-12-22,
http://opendatacommunities.org/id/district-council/hart,Hart District Council,17/00530/FUL,"White Hart House, London Road",-0.777384,51.331569,https://publicaccess.hart.gov.uk/online-applications/,0.16,not owned by a public authority,,permissioned,full planning permission,2017-09-07,,5,,,yes,. Construction of 5 apartments,2017-12-22,2017-12-22,
