OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_003,"""Land at Guildford Park Road Surface Car Park, Guildford GU2 7NF""",4001087.39,-40747.37,https://www.guildford.gov.uk/media/26679/Land-at-Guildford-Park-Road-Surface-Car-Park-Guildford-GU2-7NF/pdf/BFLR2017_003,2.15,owned by a public authority,,permissioned,full planning permission,23/01/2017,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_171221,,,yes,"""Application ref. 16/P/01290""",27/09/2017,27/09/2017,
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_015,"""Works, Poyle Road, Tongham, GU10 1DS""",4001544.76,-51082.5,https://www.guildford.gov.uk/media/26691/Works-Poyle-Road-Tongham-GU10-1DS/pdf/BFLR2017_015,0.12,not owned by a public authority,,not permissioned,,,,10,10,,,27/09/2017,27/09/2017,
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_016,"""Public House, Oxenden Road, Tongham""",4001258.52,-51167.57,https://www.guildford.gov.uk/media/26692/Public-House-Oxenden-Road-Tongham/pdf/BFLR2017_016,0.17,not owned by a public authority,,not permissioned,,,,15,15,,,27/09/2017,27/09/2017,
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_017,"""Builders Yard (Elms Garden), Glaziers Lane, Normandy""",3999988.03,-46522.53,https://www.guildford.gov.uk/media/26693/Builders-Yard-Elms-Garden-Glaziers-Lane-Normandy/pdf/BFLR2017_018,1.25,not owned by a public authority,,not permissioned,,,,15,15,yes,,27/09/2017,27/09/2017,
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_019,"""Slyfield Area Regeneration Project, Guildford""",3999557.75,-39415.97,https://www.guildford.gov.uk/media/26695/Slyfield-Area-Regeneration-Project-Guildford/pdf/BFLR2017_019,40,mixed ownership,,not permissioned,,,,1000,1000,,"""Local Plan allocation ref. A24. Policy proposes 1,500 homes of which 1,000 will be delivered within the Plan period.""",27/09/2017,01/11/2019,
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_020,"""Land at Westway, off Aldershot Road, Guildford""",4000135.17,-41989.13,https://www.guildford.gov.uk/media/26696/Land-at-Westway-off-Aldershot-Road-Guildford/pdf/BFLR2017_020,0.56,not owned by a public authority,,not permissioned,,,,38,38,yes,"""Local Plan allocation ref. A19""",27/09/2017,01/11/2019,
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_021,"""Land at Guildford Cathedral, Alresford Road,  Guildford""",4001001.07,-41199.71,https://www.guildford.gov.uk/media/26697/Land-at-Guildford-Cathedral-Alresford-Road-Guildford/pdf/BFLR2017_021,3.28,not owned by a public authority,,not permissioned,,,,93,93,,"""Local Plan allocation ref. A15""",27/09/2017,01/11/2019,
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_022,"""The Plaza, Portsmouth Road, Guildford""",4001594.69,-40369.78,https://www.guildford.gov.uk/media/26698/The-Plaza-Portsmouth-Road-Guildford/pdf/BFLR2017_022,0.38,not owned by a public authority,,not permissioned,full planning permission,14/03/2018,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_177442,90,90,,"""Local Plan allocation ref. A1. Current permitted scheme not considered viable by applicant and site is no longer for sale, therefore site remains available for residential development.""",01/11/2019,01/11/2019,
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_023,"""Jewsons, Walnut Tree Close, Guildford""",4000973.78,-40642.33,https://www.guildford.gov.uk/media/26699/Jewsons-Walnut-Tree-Close-Guildford/pdf/BFLR2017_023,0.64,not owned by a public authority,,not permissioned,,,,175,175,,"""Local Plan allocation ref. A4""",27/09/2017,01/11/2019,
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_024,"""Surrey Police Headquarters, Mount Browne, Sandy Lane, Guildford""",4002602.58,-40898.35,https://www.guildford.gov.uk/media/26700/Surrey-Police-Headquarters-Mount-Browne-Sandy-Lane-Guildford/pdf/BFLR2017_024,5.9,not owned by a public authority,,not permissioned,,,,116,116,,"""Local Plan allocation ref. A33""",27/09/2017,01/11/2019,
