OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,110105 / 093793,Greenwood Road/Gladeside Road,-2.272725,53.386315,https://mappinggm.org.uk/gmodin/,0.24,unknown ownership,,permissioned,full planning permission,2016-02-11,http://pa.manchester.gov.uk/online-applications/,32,,,yes,. Erection of a part 2 to part 4 storey apartment block to form a total of 32 apartments,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,108903/OO/2015/N2 / 095102,"Edge La Business Ctr, Fairfield Rd, Hr Openshw",-2.163446,53.475402,https://mappinggm.org.uk/gmodin/,4.42,unknown ownership,,permissioned,outline planning permission,2015-08-10,http://pa.manchester.gov.uk/online-applications/,162,,,,. OUTLINE APPLICATION for the erection of 162 dwellinghouses,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,102721/P3JPA/2013/S2,179 - 199A Fog Lane Burnage,-2.216325,53.421387,https://mappinggm.org.uk/gmodin/,0.22,unknown ownership,,permissioned,full planning permission,2013-08-19,http://pa.manchester.gov.uk/online-applications/,7,,,yes,. Prior Approval,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,107139/P3JPA/2014/C1,1 - 2 North ParadeManchesterM3 2NH,-2.248026,53.482842,https://mappinggm.org.uk/gmodin/,0.06,unknown ownership,,permissioned,full planning permission,2014-12-11,http://pa.manchester.gov.uk/online-applications/,71,,,,". Prior approval for change of use of part ground, 1st, 2nd and 3rd floor offices to  Class C3 (residential) comprising 71 apartments.",2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,115969/FO/2017,1-5  Plymouth GroveArdwickManchesterM13 9PZ,-2.225857,53.465377,https://mappinggm.org.uk/gmodin/,0.10,unknown ownership,,permissioned,full planning permission,2017-10-11,http://pa.manchester.gov.uk/online-applications/,61,,,yes,. Erection of an apartment block with a maximum height of 7 storeys (excluding roof top plant) constructed above a semi-raised basement to form 16 x one bedroom and 45 x two bedroom units (61 in total,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,111674 / 106943/FO/2014/S2,Land At 30 Trenchard DriveWoodhouse ParkWythenshaweManchesterM22 5NA,-2.242642,53.365796,https://mappinggm.org.uk/gmodin/,0.31,unknown ownership,,permissioned,full planning permission,2016-05-31,http://pa.manchester.gov.uk/online-applications/,15,,,yes,". Erection of 15 x 2 storey dwellinghouses consisting of 6 pairs of semi-detached dwellings and 3 No.detached dwellings (Class C3) together with associated landscaping, boundary treatments and car parking following demolition of existing buildings",2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,CDN/17/0512 / 105462,Santiadd House Burnage LaneBurnageManchesterM19 1EN,-2.201527,53.429539,https://mappinggm.org.uk/gmodin/,0.20,unknown ownership,,permissioned,full planning permission,2017-10-30,http://pa.manchester.gov.uk/online-applications/,13,,,yes,". Change of use of vacant former nursing home to 13 apartments (eight, one bedroom, one studio and four, two bedroom) including widening of existing vehicle entrance together with associated car parking,and hard and soft landscaping",2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,111631/P3OPA/2016 / 107712,86 - 88 Market StreetManchesterM1 1PD,-2.240336,53.482094,https://mappinggm.org.uk/gmodin/,0.04,unknown ownership,,permissioned,full planning permission,2016-05-12,http://pa.manchester.gov.uk/online-applications/,14,,,yes,. Change of use of floors 2-5 from a single flat and offices to 15 flats and alterations to external elevations to provide an additional storey new circulation core and additional windows,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,107025/P3JPA/2014/C1,16 - 18 King StreetManchesterM2 6AG,-2.246946,53.481173,https://mappinggm.org.uk/gmodin/,0.02,unknown ownership,,permissioned,full planning permission,2014-11-27,http://pa.manchester.gov.uk/online-applications/,5,,,yes,". Notice of prior approval for conversion of first, second and third floor offices into five apartments (Use Class C3).",2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,107731/P3JPA/2014/C1,Old Half Moon Chambers5 - 7 Chapel WalksManchesterM2 1HN,-2.244072,53.481853,https://mappinggm.org.uk/gmodin/,0.02,unknown ownership,,permissioned,full planning permission,2015-02-12,http://pa.manchester.gov.uk/online-applications/,12,,,yes,". 3 apps give Notice of Prior Approval for conversion of first, second, third and fourth floor offices into a total of twelve apartments (Use Class C3)",2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,111593 / 105558,94-102  St Marys RoadNewton HeathManchesterM40 0AG,-2.182933,53.508433,https://mappinggm.org.uk/gmodin/,0.10,unknown ownership,,permissioned,full planning permission,2016-10-14,http://pa.manchester.gov.uk/online-applications/,7,,,yes,". Creation of 7 no. three storey dwellinghouses (Class C3) within the shell of the existing building, together with associated elevational and roof alterations",2017-12-31,2018-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/manchester,Manchester City Council,107099/OO/2014/N2,Land At Wellington Street/Cross Lane Gorton,-2.171050,53.463203,https://mappinggm.org.uk/gmodin/,0.09,unknown ownership,,permissioned,outline planning permission,2015-04-01,http://pa.manchester.gov.uk/online-applications/,6,,,yes,. OUTLINE APPICATION for a mixed use development comprising 6no. retail/commercial premises with 6no. apartments at first floor,2017-12-31,2018-12-31,
