OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/london-borough-council/havering,London Borough of Havering,ROM1,,551600,188502,https://www.havering.gov.uk/downloads/download/743/brownfield_land_register_and_site_maps,0.12,,,,,,,,,,,,31/12/2018 00:00,31/12/2018 00:00,
http://opendatacommunities.org/id/london-borough-council/havering,London Borough of Havering,ROM2,,551547,188593,https://www.havering.gov.uk/downloads/download/743/brownfield_land_register_and_site_maps,0.06,,,,,,,,,,,A number of prior approval applications since 2015,31/12/2018 00:00,27/11/2019 00:00,
http://opendatacommunities.org/id/london-borough-council/havering,London Borough of Havering,ROM3,,551070,188998,https://www.havering.gov.uk/downloads/download/743/brownfield_land_register_and_site_maps,0.27,,,,,,,,,,,"P1292.15 refused  - Applicant to appeal - ""Pre-application advice sought""",31/12/2018 00:00,27/11/2019 00:00,
http://opendatacommunities.org/id/london-borough-council/havering,London Borough of Havering,ROM5,,551240,188215,https://www.havering.gov.uk/downloads/download/743/brownfield_land_register_and_site_maps,3.13,,,,,,,,,,,"""The site is withon the GL Housing Zone and the proosal has received a £12.4The site is in multiple ownership comprising of 37 residential properties and 17 commercial interets""  Approx 34 per cent of land is council or joint venture owned.  Preperation is underway to use CPO""",31/12/2018 00:00,31/12/2018 00:00,
http://opendatacommunities.org/id/london-borough-council/havering,London Borough of Havering,BRK2,,550744,189374,https://www.havering.gov.uk/downloads/download/743/brownfield_land_register_and_site_maps,0.32,,,,,,,,,,,"""Pre-application advice sought""",31/12/2018 00:00,31/12/2018 00:00,
http://opendatacommunities.org/id/london-borough-council/havering,London Borough of Havering,BRK10,,550963,189066,https://www.havering.gov.uk/downloads/download/743/brownfield_land_register_and_site_maps,0.63,,,,,,,,,,,,31/12/2018 00:00,31/12/2018 00:00,
http://opendatacommunities.org/id/london-borough-council/havering,London Borough of Havering,STHH2,,551741,182652,https://www.havering.gov.uk/downloads/download/743/brownfield_land_register_and_site_maps,0.78,,,,,,,,,,,,31/12/2018 00:00,27/11/2019 00:00,
http://opendatacommunities.org/id/london-borough-council/havering,London Borough of Havering,ROM7,,551037,188708,https://www.havering.gov.uk/downloads/download/743/brownfield_land_register_and_site_maps,0.32,,,,,,,,,,,"""Site allocated in the Adopted Romford area Action PLan 2008 and is located within the Romford Strategic Development Area and has housing zone status as designated by the GLA""",31/12/2018 00:00,31/12/2018 00:00,
http://opendatacommunities.org/id/london-borough-council/havering,London Borough of Havering,BRK11,,550864,189194,https://www.havering.gov.uk/downloads/download/743/brownfield_land_register_and_site_maps,0.81,,,,,,,,,,,,31/12/2018 00:00,31/12/2018 00:00,
http://opendatacommunities.org/id/london-borough-council/havering,London Borough of Havering,ROM9,,551352,188409,https://www.havering.gov.uk/downloads/download/743/brownfield_land_register_and_site_maps,2.24,,,,,,,,,,,"""Allocated in the Romford Area Action Plan 2008, Identified in Romford Town Centre Development Framework, Romford Strategic Development Area(GLA Housing zone designation)""",31/12/2018 00:00,31/12/2018 00:00,
