OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br15,"132-134, High Street, Slough, SL1 1HP",-0.593773769,51.50857952,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br15.pdf,0.51,unknown ownership,not permissioned,,,,,,,,PreApp/00712,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br16,"Aspire 2 Site, Corner of Church Street and Herschel Street, Slough, SL1 1PG",-0.594317273,51.5075718,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br16.pdf,0.49,unknown ownership,pending decision,,,,,,,,P/01508/042,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br2,"Gibtel Transport CafĂ©, Colnbrook , SL3 8QG",-0.532472869,51.48809112,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br2.pdf,0.28,unknown ownership,not permissioned,,,,,,,,cfs99,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br11,"Stoke Road Bus Depot, Stanley Cottages, SL2 5AQ",-0.592687378,51.51290807,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br11.pdf,0.54,mixed ownership,not permissioned,,,,,,,,cfs69,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br9,"Former School Grounds, Belfast Avenue, Slough, SL1 3HH",-0.611562325,51.5211986,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br9.pdf,0.32,owned by a public authority,permissioned,full planning permission,04/10/2017,,,,,,P/17086/000,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br51,"Slough Family Centre, Chalvey Park, Slough, SL1 2HX",-0.599407877,51.50774453,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br51.pdf,0.2,unknown ownership,pending decision,,,,,,,,P/16841/000,13/12/2018,13/12/2018,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br5,"Queensmere and Observatory Shopping Centres, Wellington Street, Slough, Berkshire, SL1 1LN",-0.590439374,51.50906848,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br5.pdf,5.25,unknown ownership,pending decision,,,,,,,,P/06684/015; Planning application agreed; Section 106 agreement signed,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br35,"Hurricane Court, Parlaunt Road, Langley, Slough, Berkshire, SL3 8XP",-0.533964736,51.49973798,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br35.pdf,0.79,unknown ownership,permissioned,full planning permission,11/10/2017,,,,,,"F/10204/008, PreApp/00859",01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br24,"Compuware Ltd, 163, Bath Road, Slough, SL1 4AA",-0.616346345,51.51264618,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br24.pdf,0.44,unknown ownership,not permissioned,,,,,,,,PreApp/00892,01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br19,"Former Thames Valley University and car park, Wellington Street with William Street, Slough (NW quadrant of Heart of Slough Site)",-0.596602273,51.51140554,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br19.pdf,3.47,owned by a public authority,not permissioned,outline planning permission,22/12/2009,,,,,,"P/14405/000, SSA13",01/12/2017,01/12/2017,
http://opendatacommunities.org/id/unitary-authority/slough,Slough Borough Council,br1,Tower and Ashbourne House,-0.60018687,51.50827689,http://www.slough.gov.uk/downloads/slough_brownfield_land_register_site_br1.pdf,1.12,owned by a public authority,not permissioned,,,,,,,,cfs81,01/12/2017,01/12/2017,
