OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Cheshire West and Chester Council,BLA/0039(a),"""Land to rear of 21-33 Western Avenue, Blacon""",338165,367821,http://consult.cheshirewestandchester.gov.uk/file/4828177,0.29,not owned by a public authority,,not permissioned,,,,16,,,,". ""Residential development""",21/12/2017,,
http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Cheshire West and Chester Council,BLA/0041,"""Former Highfield Hotel, 99 Saughall Road, Blacon""",338232,367982,http://consult.cheshirewestandchester.gov.uk/file/4828178,0.4,not owned by a public authority,,permissioned,outline planning permission,14/11/2016,,21,,,yes,"16/01384/OUT
17/00253/REM (pending). ""Demolition of the existing building and construction of up to 21no residential dwellings with associated amenity, landscape and parking""",21/12/2017,,
http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Cheshire West and Chester Council,BLA/0070,"""27 Blacon Point Road, Blacon, Chester. CH1 5LD""",338590,367600,http://consult.cheshirewestandchester.gov.uk/file/4828179,0.17,not owned by a public authority,,permissioned,full planning permission,11/09/2012,,6,,,yes,"11/01876/FUL  12/02648/FUL. ""Two storey side extension to provide four (4) new flats. Addition of two (2) more flats - total of six (6)""",21/12/2017,,
http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Cheshire West and Chester Council,BOU/0010,"""King Edward Buildings/ Bensons site and surrounding land, Christleton""",342309,366168,http://consult.cheshirewestandchester.gov.uk/file/4828180,0.34,mixed ownership,,not permissioned,,,,11,,,,". ""Residential development""",21/12/2017,,
http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Cheshire West and Chester Council,BOU/0011,"""Former Deva Service Station, Whitchurch Road, Boughton, Chester""",342627,366138,http://consult.cheshirewestandchester.gov.uk/file/4828181,0.16,not owned by a public authority,,permissioned,full planning permission,27/11/2013|04/11/2015,,12,,,yes,"13/00343/FUL 14/02356/FUL
16/01706/S73. ""Erection of residential care home for people with learning difficulties (8 bedrooms and six (6) self contained apartments). Revised application approved for redevelopment of site for 12 dwellings (C3)""",21/12/2017,,
http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Cheshire West and Chester Council,BOU/0017,"""Site of former Boughton St Pauls Infant School, adjacent to superstore, Boughton, Chester""",341411,366593,http://consult.cheshirewestandchester.gov.uk/file/4828182,0.58,not owned by a public authority,,not permissioned,,,,15,,,,". ""Residential development""",21/12/2017,,
http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Cheshire West and Chester Council,BOU/0020,"""City House, 36 City Road, Chester""",341240,366701,http://consult.cheshirewestandchester.gov.uk/file/4828183,0.32,not owned by a public authority,,pending decision,full planning permission,,,23,,,yes,"14/03412/FUL (pending). ""Application pending for mixed use development including 72 bed care home and 23 one and two bed extra care units""",21/12/2017,,
http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Cheshire West and Chester Council,BOU/0021,"""Lead Shot Tower, former Calder Indutsrial Estates, Leadworks Lane, Chester""",341434,366688,http://consult.cheshirewestandchester.gov.uk/file/4828184,0.38,not owned by a public authority,,permissioned,full planning permission,11/10/2012|10/03/2014|01/07/2016,,65,,,yes,"04/01548/FUL    07/01274/FUL  12/01543/ful 16/00880/FUL. ""Partial demolition, refurbishment, alteration and 5 storey extensions to existing structures to create 65 residential apartments, a heritage interpretation centre at ground floor, a freestanding substation, hard and soft landscaping, car parking provision, installation of plant, lighting, refuse and cycle storage.  """,21/12/2017,,
http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Cheshire West and Chester Council,BOU/0045,"""Land at Premier House, Chaterhall Drive, Chester""",341522,366754,http://consult.cheshirewestandchester.gov.uk/file/4828185,2.48,not owned by a public authority,,permissioned,reserved matters approval,24/04/2014| 10/09/2014,,200,,,,"12/04895/FUL  14/03317/REM
14/01799/NMA. ""Full permission for first office building and outline permission for mixed use development comprising office buildings, dwellings, shops, financial and professional services, restaurants and cafes, drinking establishments, hot food takeaways, non residential institutions, assembly and leisure, access, car parking, servicing and landscaping""",21/12/2017,,
http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Cheshire West and Chester Council,BOU/0074,"""125-127 Boughton Chester Cheshire CH3 5BH """,341750,366537,http://consult.cheshirewestandchester.gov.uk/file/4828186,0.22,not owned by a public authority,,permissioned,full planning permission,30/01/2017,,14,,,yes,"16/01011/FUL. ""Change of use of a listed building to residential (8 apartments), demolition of out-building and erection of 2 storey building for 6 apartments """,21/12/2017,,
http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Cheshire West and Chester Council,CHC/0003,"""Linenhall car park, Stanley Street, Chester, CH1 2LR""",340217,366302,http://consult.cheshirewestandchester.gov.uk/file/4828187,0.74,not owned by a public authority,,permissioned,full planning permission,23/12/2013,,202,,,,"13/03210/FUL
17/00530/NMA. ""Six-storey student accommodation comprising 59 cluster flats and 143 studios, together with ancilliary and communal facilities, landscaping and car parking""",21/12/2017,,
http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Cheshire West and Chester Council,CHC/0004,"""Black Diamond Street and Hoole Way, Chester""",340980,367019,http://consult.cheshirewestandchester.gov.uk/file/4828188,0.3,not owned by a public authority,,not permissioned,,,,20,,,,". ""Residential development""",21/12/2017,,
http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Cheshire West and Chester Council,CHC/0005,"""Trafford Street Area, Chester""",340650,366981,http://consult.cheshirewestandchester.gov.uk/file/4828189,1.5,mixed ownership,,not permissioned,,,,42,,,,". ""Residential development""",21/12/2017,,
http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Cheshire West and Chester Council,CHC/0006,"""St Anne Street car park, Black Diamond Street, Chester""",340900,366936,http://consult.cheshirewestandchester.gov.uk/file/4828190,0.34,owned by a public authority,,not permissioned,,,,11,,,,". ""Residential development""",21/12/2017,,
http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Cheshire West and Chester Council,CHC/0008,"""Browns Yard Car Park""",340980,366500,http://consult.cheshirewestandchester.gov.uk/file/4828191,0.28,owned by a public authority,,not permissioned,,,,13,,,,". ""Residential development""",21/12/2017,,
http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Cheshire West and Chester Council,CHC/0018,"""Northgate Redevelopment Site: Land Bounded By Hunter Street, Northgate Street, Watergate Street And St Martins Way Chester Cheshire""",340355,366387,http://consult.cheshirewestandchester.gov.uk/file/4828192,5.68,mixed ownership,,permissioned,outline planning permission,21/09/2016,,70,,,,"02/00838/FUL   07/00061/S73 10/11534/EXT
16/02282/OUT. ""Hybrid application for part-demolition and part-retention of existing buildings and the construction of comprehensive mixed-use development comprising; retail stores, restaurants, cafes, drinking establishments (Use Classes A1, A2, A3 and A4), offices (Use Class B1), cinema and leisure uses (Use Class D2), 70-120 residential units (Use Class C3), public toilets, shopmobility, a relocated hotel and indoor market with associated new public squares, car and cycle parking, provision for buses and associated highway works and infrastructure, landscaping and public realm works. 
16/02282/OUT Phase Two includes residential at upper floors""",21/12/2017,,
