OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
Maidstone E07000110,,05/2350.,", Springfield, Royal Engineers Road and Mill Lane,, Maidstone, Kent",575596,156906,,1.1,Not owned by a public authority,,permissioned,full planning permission,,,192,,192,Yes,,Dec-17,,
Maidstone E07000110,,16/507471,", Springfield, Royal Engineers Road and Mill Lane,, Maidstone, Kent",575568,156885,,1.55,Not owned by a public authority,,permissioned,full planning permission,,,310,,310,Yes,,Dec-17,,
Maidstone E07000110,,17/502432,", Springfield, Royal Engineers Road and Mill Lane,, Maidstone, Kent",575568,156885,,6,Not owned by a public authority,,permissioned,full planning permission,,,190,,295,Yes,,Dec-17,May-19,
Maidstone E07000110,,17/504428,", 180-188, Union Street, Maidstone, Kent",576525,155973,,0.54,Owned by a public authority,,permissioned,full planning permission,,,48,,48,Yes,,Dec-17,Jun-18,
Maidstone E07000110,,H1(13),", Medway Street, Maidstone",575831,155719,,0.24,Not owned by a public authority,,not permissioned,,,,40,,40,Yes,,Dec-17,,
Maidstone E07000110,,15/510179,", American Golf, Tonbridge Road, Maidstone, Maidstone, Kent, ME16 8RL",575528,155419,,0.7645,Not owned by a public authority,,permissioned,reserved matters,,,65,,65,Yes,,Dec-17,,
Maidstone E07000110,,H1(15),", 6, Tonbridge Road, Maidstone",575488,155455,,0.1198,Not owned by a public authority,,not permissioned,,,,15,,15,Yes,,Dec-17,,
Maidstone E07000110,,16/507491,", Slencrest House, 3 Tonbridge Road,, Maidstone",575555,155399,,0.15,Not owned by a public authority,,completing,prior notification,,,20,,20,Yes,,Dec-17,May-19,
Maidstone E07000110,,H1(17),", Laguna, Hart Street,, Maidstone",575550,155004,,0.313,Not owned by a public authority,,not permissioned,,,,76,,76,Yes,,Dec-17,,
Maidstone E07000110,,H1(18),", Dunning Hall (off Fremlin Walk), Week Street,, Maidstone",575994,155963,,0.03172,Not owned by a public authority,,not permissioned,,,,14,,14,Yes,,Dec-17,,
Maidstone E07000110,,H1(19),", 18-21, Foster Street, Maidstone",576194,155252,,0.03478,Not owned by a public authority,,not permissioned,,,,5,,5,Yes,,Dec-17,,
Maidstone E07000110,,16/505425,", Wren's Cross, Upper Stone Street,, Maidstone",576264,155370,,0.4011,Kent County Council,,permissioned,full planning permission,,,75,,75,Yes,,Dec-17,,
Maidstone E07000110,,H1(22),", Whitmore Street, Maidstone",574518,154880,,0.1235,Not owned by a public authority,,not permissioned,,,,5,,5,Yes,,Dec-17,,
Maidstone E07000110,,H1(25),", Bridge Industrial Centre, Wharf Road,, Tovil",575182,154759,,0.5147,Not owned by a public authority,,not permissioned,,,,15,,15,Yes,,Dec-17,,
Maidstone E07000110,,H1(26),", Tovil Working Men's Club, Tovil Hill,, Tovil",575545,154537,,0.4728,Not owned by a public authority,,not permissioned,,,,20,,20,Yes,,Dec-17,May-19,
Maidstone E07000110,,H1(30),", Bearsted Station Goods Yard, Bearsted, Maidstone",579795,156134,,0.5092,Not owned by a public authority,,not permissioned,,,,20,,20,Yes,,Dec-17,,
Maidstone E07000110,,H1(52),", Boughton Mount, Boughton Lane,, Boughton Monchelsea",576963,152266,,1.83,Not owned by a public authority,,not permissioned,,,,25,,25,Yes,,Dec-17,,
Maidstone E07000110,,16/501263,", Bentletts Yard, Claygate Road,, Laddingford",570237,147155,,1.91,Part owned Kent Highway Services,,permissioned,full planning permission,,,25,,28,Yes,,Dec-17,May-19,
Maidstone E07000110,,H2(2),", Invicta Park Barracks, Sandling Road, Maidstone",575984,157439,,46.73,Ministry of Defense,,not permissioned,,,,1300,,1300,Yes,,Dec-17,,
Maidstone E07000110,,14/0487,", Kent Cottage, Grigg Lane, Headcorn, Kent, TN27 9TD",584072,144487,,1.6,Not owned by a public authority,,completed,reserved matters,,,25,,25,Yes,,Dec-17,Jun-18,
Maidstone E07000110,,14/500219,", The Old Goods Yard, Headcorn Road,, Lenham",589288,151690,,3.13,Not owned by a public authority,,permissioned,outline,,,64,,64,Yes,,Dec-17,,
Maidstone E07000110,,12/0980,", West of, Burial Ground Lane, Tovil",575033,154240,,0.83,Kent Highways Service,,completed,full planning permission,,,27,,27,Yes,,Dec-17,Jun-18,
Maidstone E07000110,,13/1709,", Gatland House, Gatland Lane, Maidstone, Kent, ME16 8PF",573700,154641,,0.49,Kent County Council,,not permissioned,,,,14,,14,Yes,,Dec-17,Jun-18,
Maidstone E07000110,,15/506037,", Woodford Farm, Maidstone Road, Staplehurst, Kent, TN12 0RH",578088,146118,,0.93,Not owned by a public authority,,permissioned,full planning permission,,,9,,9,Yes,,Dec-17,,
Maidstone E07000110,,10/0256,", land at, Farleigh Hill,, Tovil, Maidstone, Kent",575220,154120,,6.3,Not owned by a public authority,,permissioned,outline,,,272,,272,Yes,,Dec-17,,
Maidstone E07000110,,17/500419,", Brenchley House,, 123 - 135 Week Street, Maidstone, Kent, ME14 1RF",575973,156176,,0.2,Not owned by a public authority,,completed,prior notification,,,192,,192,Yes,,Dec-17,May-19,
Maidstone E07000110,,09/0862,", KCC Springfield Library Site,, Sandling Road, Maidstone, Kent",575623,156992,,0.58,Kent County Council,,not permissioned,,,,114,,114,Yes,,Dec-17,May-19,
Maidstone E07000110,,15/505441,", Tovil Quarry Site,, Straw Mill Hill, Tovil, Kent, ME15 6FL",575316,154023,,2.52,Not owned by a public authority,,permissioned,reserved matters,,,108,,108,Yes,,Dec-17,,
Maidstone E07000110,,14/0828,", Land South of, Ashford Road,, Harrietsham, Kent",586916,152511,,4.75,Not owned by a public authority,,completing,full planning permission,,,113,,113,Yes,,Dec-17,May-19,
Maidstone E07000110,,14/500290,", The Maidstone Studios,, New Cut Road,, Maidstone, Kent, ME14 5NZ",577916,156465,,3.24,Not owned by a public authority,,completing,full planning permission,,,77,,77,Yes,,Dec-17,,
Maidstone E07000110,,14/505005,", 59 - 71 King Street, Maidstone, Kent, ME14 1BG",576354,155786,,0.23,Not owned by a public authority,,completed,full planning permission,,,53,,53,Yes,,Dec-17,Jun-18,
Maidstone E07000110,,16/503059,", Bishops Terrace,, Bishops Way, Maidstone, Kent, ME14",575867,155551,,0.13,Not owned by a public authority,,completed,prior notification,,,44,,44,Yes,,Dec-17,Jun-18,
Maidstone E07000110,,16/508694,", Chaucer House,, 25 Knightrider Street, Maidstone, Kent, ME15 6ND",576135,155354,,0.22,Not owned by a public authority,,completed,prior notification,,,43,,43,Yes,,Dec-17,Jun-18,
Maidstone E07000110,,14/501209,", Bridge Nursery,, London Road, Maidstone, Kent",573853,157466,,5.48,Not owned by a public authority,,completed,full planning permission,,,140,,140,Yes,,Dec-17,Jun-19,
Maidstone E07000110,,10/1478,", Land West of Eccleston Road,, Maidstone, Kent, ME15 6QP",575490,154861,,5.64,Not owned by a public authority,,completed,full planning permission,,,35,,35,Yes,,Dec-17,Jun-18,
Maidstone E07000110,,16/506325,", Cornwallis House,, Pudding Lane, Maidstone, Kent, ME14 1NY",575895,155772,,0.08,Not owned by a public authority,,Completed,prior notification,,,33,,33,Yes,,Dec-17,May-19,
Maidstone E07000110,,14/502152,", Lenham United Reformed Church,, Maidstone Road, Lenham, Kent, ME17 2QH",589712,152191,,0.93,Not owned by a public authority,,completed,full planning permission,,,24,,24,Yes,,Dec-17,Jun-18,
Maidstone E07000110,,14/503755,", Land to The Rear Of Milton Street And Hartnup Street, Milton Street,, Maidstone, ME16 8LL",574185,154871,,0.45,Not owned by a public authority,,completed,full planning permission,,,22,,22,Yes,,Dec-17,Jun-18,
Maidstone E07000110,,15/504114,", Sign Trade Supplies, Britannia House,, Granville Road,, Maidstone",576198,156861,,0.1,Not owned by a public authority,,permissioned,outline,,,18,,18,Yes,,Dec-17,,
Maidstone E07000110,,16/501713,", Barker Chambers,, Barker Road, Maidstone, Kent, ME16 8SF",575759,155312,,0.09,Not owned by a public authority,,completed,prior notification,,,17,,17,Yes,,Dec-17,May-19,
