OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR11,Land to the rear of 2 Harbury Street,52.82050489,-1.652351115,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.37,Not owned by a public authority,,Pending decision,Outline Planning Permission,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site historically a SHLAA site - Resolution to Approve � 17/01/2017  subject to S106 legal agreement
Outline application for the erection of up to 14 dwellings
",29/09/2017,29/09/2017,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR12,Imex Business Park,52.80476357,-1.646053343,http://www.eaststaffsbc.gov.uk/planning/planning-policy,2.21,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site historically a SHLAA site - Site now being demolished

",29/09/2017,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR13,Mead Works 137-139 Horninglow Street,52.80855865,-1.631766448,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.26,Not owned by a public authority,,Permissioned,Full Planning Permission,16/07/2018,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site now included in the Housing Permissions  - Not yet commenced. Site historically a SHLAA site - Site vacant, Extention to time limit application for dwellings never implemented (Full Application approved 19/01/2010 - PA/00560/068/CLF)
Demolition of No.'s 137-139 Horninglow Street and the warehouse building to the north end of the site to facilitate the erection of 10 townhouses and 4 flats, formation of vehicular access with associated car parking, hard and soft landscaping and boundar
",29/09/2017,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR14,Goat Maltings,52.79965803,-1.643232148,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.19,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,"Site historically a SHLAA site - Site vacant (PA/07932/027 - 2006 Application for the conversion of the Goat Maltings to 60 apartments , never implemented)
Conversion of the Goat Maltings building to form 60 apartments
",29/09/2017,29/09/2017,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR15,Burton Beer Mats,52.80332257,-1.642163937,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.28,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,"Site historically a SHLAA site - Site vacant

",29/09/2017,29/09/2017,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR16,Derby Street Auction Rooms,52.81334735,-1.636711111,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.22,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,"Site historically a SHLAA site - Site vacant (P/2011/00272/MB - 2011 Application for the erection of a 61 bedroomed residential nursing home (Class C2) , never implemented)

",29/09/2017,29/09/2017,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR18,Uttoxeter Highways Depot,52.89442984,-1.869790228,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.87,Owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,"Site historically a SHLAA site - Site could become vacant as new recycling centre now open (P/2010/01298/JPM - 2010 Application for the erection of upto 30 dwellings, never implemented)
Outline application for the erection of up-to 30 dwellings
",29/09/2017,29/09/2017,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR19,132 Derby Street Burton,52.8130699,-1.637113996,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.13,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,"Site included in the Housing Permissions previously but has since expired due to non commencement
Conversion of existing buildings to form 8 dwellings
",29/09/2017,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR20,36 Derby Road Burton,52.81616771,-1.633022846,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.1,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,"Site included in the Housing Permissions previously but has since expired due to non commencement
Erection of 7 dwellings and conversion and extension of existing building to form 3 flats
",29/09/2017,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR22,43 High Street Burton,52.80349049,-1.629510024,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.02,Not owned by a public authority,,Permissioned,Full Planning Permission,21/08/2012,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Under Construction but no residential completions on site yet
Raising of roof by 1 metre to facilitate the conversion of first and second floors into 8 apartments and installation of new shop front
",29/09/2017,29/09/2017,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR23,The Refinery,52.80229426,-1.629312505,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.04,Not owned by a public authority,,Permissioned,Full Planning Permission,08/03/2011,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Under Construction but no residential completions on site yet
Change of use of nightclub (Sui Generis) to Class A1 (Shops), Class A2 (Financial and Professional Services), Class A3 (Restaurants and Cafes) and Class B1 (Offices) uses, with 7 apartments on the first and second floors and erection of a two and half storey building and glazed link extension for Class A1, A2, A3 and B1 uses, with 3 apartments on the first and second floors
",29/09/2017,29/09/2017,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR24,Britannia House,52.80390029,-1.634104821,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.09,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,"Site included in the Housing Permissions previously but has since expired due to non commencement
Change of use of first floor offices (Class B1a) to form six flats (Class C3)
",29/09/2017,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR25,146 and 146A Horninglow Street,52.80799057,-1.631207522,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.04,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,"Site included in the Housing Permissions previously but has since expired due to non commencement
Conversion of existing building to 2 self contained flats and the erection of 3 self contained flats
",29/09/2017,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR26,The Appleby Burton,52.79869701,-1.631745683,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.1,Not owned by a public authority,,Permissioned,Full Planning Permission,14/01/2015,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Under Construction but no residential completions on site yet
Demolition of part of existing public house to facilitate the conversion to form 6 self contained flats and erection of a detached building to form 3 self contained flats to rear
",29/09/2017,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR27,126 New Street  Burton,52.80196124,-1.634981332,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.14,Not owned by a public authority,,Permissioned,Full Planning Permission,01/08/2016,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Not yet commenced
Conversion of the first, second and third floors to form seven self contained apartments
",29/09/2017,29/09/2017,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR29,Rear of 143 Horninglow Street,52.80849351,-1.631054931,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.38,Not owned by a public authority,,Permissioned,Full Planning Permission,08/12/2016,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Under Construction but no residential completions on site yet
Conversion and alterations to the Plough Maltings to form 32 apartments
",29/09/2017,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR30,Rear of 38-54 Bridge Street,52.89798097,-1.862094208,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.2,Not owned by a public authority,,Permissioned,Full Planning Permission,06/09/2013,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Under Construction but no residential completions on site yet
Erection of 2 detached buildings to form 14 one-bedroomed apartments, including the formation of two new access and details of landscaping
",29/09/2017,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR31,Wellington Inn,52.90148159,-1.865383547,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.15,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,"Site included in the Housing Permissions previously but has since expired due to non commencement
Erection of four detached bungalows and one detached dwelling
",29/09/2017,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR32,Uttoxeter Household Waste Site,52.90446475,-1.86422954,http://www.eaststaffsbc.gov.uk/planning/planning-policy,1.45,Not owned by a public authority,,Permissioned,Full Planning Permission,25/02/2016,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Not yet commenced
Erection of 49 dwellings
",29/09/2017,29/09/2017,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR33,Tutbury Mill Mews,52.85876425,-1.684646483,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.01,Not owned by a public authority,,Permissioned,Full Planning Permission,07/07/2014,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Under Construction but no residential completions on site yet
Conversion of existing first floor retail space and existing second/third floor apartment to form five self contained apartments
",29/09/2017,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR34,Howards Transport,52.78914289,-1.665782618,http://www.eaststaffsbc.gov.uk/planning/planning-policy,2.56,Not owned by a public authority,,Permissioned,Outline Planning Permission,29/11/2016,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Not yet commenced (Reserved Mattes application for 84 units received 07/08/2018 - awaiting determination)
Outline application for residential purposes (up to 86 dwellings)
",29/09/2017,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR35,Proposed Residential Development Phase 1 Rose Cottage Gardens,52.79647538,-1.637192397,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.09,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,"Site included in the Housing Permissions previously but has since expired due to non commencement
Demolition of existing garages to facilitate the erection of 5 dwellings
",29/09/2017,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR36,Model Dairy Farm,52.79470223,-1.608229272,http://www.eaststaffsbc.gov.uk/planning/planning-policy,3.48,Not owned by a public authority,,Permissioned,Reserved Matters Approval,17/10/2017,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Not yet commenced - Reserved Matters application now approved (2017)
Reserved Matters application for the erection of 77 dwellings with associated garaging, roads, landscaping and substation (amended description and amended plans received)
",29/09/2017,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR37,Land adjacent to Eastfield Uttoxeter,52.89940993,-1.861792377,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.17,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,"Site included in the Housing Permissions previously but has since expired due to non commencement
Erection of a detached building to form 24 sheltered accommodation apartments for the elderly with 1 apartment for warden accommodation
",29/09/2017,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR39,Sovereign House  Bond Street,52.79869885,-1.632338922,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.07,Not owned by a public authority,,Permissioned,Prior Approval - Class O,12/04/2017,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Under Construction but no residential completions on site yet
Prior Approval for the change of use from office use (Class B1) to form 8 apartments (Class C3)
",30/09/2018,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR40,70 Guild Street  Burton upon Trent,52.80552338,-1.632800706,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.06,Not owned by a public authority,,Permissioned,Full Planning Permission,01/09/2017,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Under Construction but no residential completions on site yet
Demolition of existing outbuildings to facilitate the conversion of existing Class A1 (shop), Class B1 (Business) and dwelling house on first floor to form 7 dwellings comprising 5 No. two bedroom units and 2 No. one bedroom units.
",30/09/2018,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR41,67-69 Main Street  Stapenhill,52.7931159,-1.623606815,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.11,Not owned by a public authority,,Permissioned,Outline Planning Permission,23/08/2017,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Not yet commenced
Outline application for the demolition of numbers 67-69 Main Street including garages to facilitate the erection of up to 6 dwellings ( All Matters Reserved)
",30/09/2018,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR42,Adjacent  89 Rosliston Road  Stapenhill,52.78537434,-1.625971601,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.45,Not owned by a public authority,,Permissioned,Full Planning Permission,18/09/2017,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Under Construction but no residential completions on site yet
Demolition of existing outbuildings and erection of 25 Affordable Homes comprising 5 pairs of semi-detached dwellings, 11 terraced dwellings and a detached building comprising 4 flats and construction of vehicular access
",30/09/2018,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR43,180 Horninglow Street,52.80726086,-1.627831463,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.06,Not owned by a public authority,,Permissioned,Full Planning Permission,03/11/2017,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Not yet commenced
Conversion of offices to form 7 apartments including the replacement of a side door with a full length window, a side window with a door and 2 small side windows and with a single window
",30/09/2018,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR44,Land Adjacent To  Grange Close  Burton upon Trent,52.81077558,-1.645381575,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.18,Not owned by a public authority,,Permissioned,Full Planning Permission,10/10/2017,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Not yet commenced
Demolition of existing garages to facilitate the erection of 8 dwellings comprising of four pairs of semi detached dwellings with associated car parking
",30/09/2018,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR45,Burton Enterprise Centre,52.80961779,-1.64300251,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.25,Not owned by a public authority,,Permissioned,Prior Approval - Class O,31/10/2017,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Not yet commenced
Prior Approval for the change of use from office use (Class B1a) to form 25 dwellings (Class C3)
",30/09/2018,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR46,County Court Building Burton Upon Trent,52.80425803,-1.633508497,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.1,Not owned by a public authority,,Permissioned,Full Planning Permission,01/12/2017,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Under Construction but no residential completions on site yet
Conversion of part of the existing buildings into 9 self-contained residential apartments, including the formation of a new vehicular access
",30/09/2018,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR47,The Maltings  Wetmore Road,52.80968686,-1.627454763,http://www.eaststaffsbc.gov.uk/planning/planning-policy,3.6,Not owned by a public authority,,Permissioned,Full Planning Permission,22/12/2017,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Not yet commenced
Conversion and alterations of existing Transport Office to form two flats, conversion of existing Security Office to form one flat, conversion of storage/office building to provide 87 flatsr
",30/09/2018,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR48,"4a, 5a and 6a Market Place  Burton upon Trent",52.80173126,-1.63038521,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.05,Not owned by a public authority,,Permissioned,Full Planning Permission,09/02/2018,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Under Construction but no residential completions on site yet
Conversion of three existing apartments into 6 apartments on first and second and third floors
",30/09/2018,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR49,63 New Street  Burton upon Trent,52.80182278,-1.636732714,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.08,Not owned by a public authority,,Permissioned,Full Planning Permission,23/03/2018,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Not yet commenced
Change of use of public house and flats to two retail units, five apartments and erection of a dwelling
",30/09/2018,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR50,11-12 Tutbury Road  Burton upon Trent,52.82500641,-1.648530983,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.08,Not owned by a public authority,,Permissioned,Outline Planning Permission,15/06/2018,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Not yet commenced
Demolition of existing building to facilitate an outline application for erection of two buildings to form 10 apartments including details of access, appearance, layout and scale
",30/09/2018,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR51,Former Burton Adult Training Centre,52.80682377,-1.65268239,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.53,Not owned by a public authority,,Permissioned,Full Planning Permission,24/09/2018,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"Site included in the Housing Permissions  - Not yet commenced
Demolish existing building and construct scheme of 26 new dwellings with associated access
",30/09/2018,30/09/2018,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR52,Molson Coors South Brewery,52.8040891,-1.637040213,http://www.eaststaffsbc.gov.uk/planning/planning-policy,2.37,Not owned by a public authority,,Not Permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,Yes,"

",01/12/2018,01/12/2018,
