OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-001,Mack & Lawler Builders Ltd 2a Low Ousegate,460245,451681,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.02,not owned by a public authority,,permissioned,other,06/03/2017,https://www.york.gov.uk/SearchPlanningApplications,8,,,yes,See planning application:  16/02710/ORC. Proposed change of use from offices to flats (use class C3) under Class J Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015,21/12/2017,18/12/2019,
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-003,Car Parking Area Holgate Road,459499,451253,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.03,not owned by a public authority,,permissioned,full planning permission,01/03/2016,https://www.york.gov.uk/SearchPlanningApplications,6,,,yes,"See planning application: 15/02295/FUL
(N.B. apllication 19/01183/FUL for same scheme pending consideration at 2019-11-08). Erection of 3 storey block of 6 no. Apartments",21/12/2017,18/12/2019,
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-005,The Falcon Tap 94 Micklegate,459842,451594,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.04,not owned by a public authority,,permissioned,full planning permission,13/11/2017,https://www.york.gov.uk/SearchPlanningApplications,11,,,yes,"See planning application: 17/01468/FULM. External alterations to retained ground floor public house and renovation of upper floors to form two flats, with construction of two residential blocks to rear forming 9no flats",21/12/2017,18/12/2019,
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-009,26-30 Swinegate,460384,451954,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.06,not owned by a public authority,,permissioned,full planning permission,07/10/2016,https://www.york.gov.uk/SearchPlanningApplications,8,,,yes,See planning application: 16/01532/FUL. Conversion of upper floors of 4-6 Church Street and 26-30 Swinegate (use Class B1a) to form 8no. Apartments,21/12/2017,18/12/2019,
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-012,Savilles (UK) Ltd 48 Bootham,459955,452355,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.12,not owned by a public authority,,permissioned,full planning permission,09/10/2018,https://www.york.gov.uk/SearchPlanningApplications,14,,,yes,"See planning application: 18/00550/FULM. This supersedes application: 17/01541/ORC. Conversion of office buildings to 13no. residential units including erection of two storey  extension, demolition of rear extension and erection of dwelling in rear car park",21/12/2017,18/12/2019,
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-013,Garage Court Site at Challoner Road,457993,449082,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.12,owned by a public authority,,permissioned,other,08/08/2014,https://www.york.gov.uk/SearchPlanningApplications,8,,,yes,See planning application: 14/01191/FUL. Start to landscaping part of application now complete. Residential development to include 6no. apartments and 2no. houses with associated parking and landscaping,21/12/2017,18/12/2019,
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-014,1-12 Kensal Rise,460937,450731,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.15,not owned by a public authority,,permissioned,full planning permission,24/04/2018,https://www.york.gov.uk/SearchPlanningApplications,6,,,yes,"See planning application: 18/00262/FUL. This application  supersedes application: 14/01857/FUL. Additional floor to accommodate 6no. roof top apartments with three new staircase pods and associated cycle stores, bin stores and parking to 1-12 Kensal Rise",21/12/2017,18/12/2019,
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-022,York Barbican Paragon Street,460848,451211,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.96,not owned by a public authority,,permissioned,full planning permission,24/08/2017,https://www.york.gov.uk/SearchPlanningApplications,187,,,yes,"See planning application: 13/02135/FULM. Erection of 1 no. part 4/part 5 storey building comprising 175no. apartments and 1 no. 3 storey building comprising 12no. apartments with associated access, parking and landscaping",21/12/2017,18/12/2019,
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-024a,The Cocoa Works Haxby Road (Phase I),460535,453542,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2.35,not owned by a public authority,,permissioned,full planning permission,14/09/2017,https://www.york.gov.uk/SearchPlanningApplications,258,,,yes,"See planning application: 17/00284/FULM.
(N.B. New application 19/01509/FULM for 279 homes pending consideration at November 2019). Conversion and extension of the former Confectionery blocks to 258no. apartments; demolition of buildings and extension to accommodate concierge and community room; erection of convenience store",21/12/2017,18/12/2019,
http://opendatacommunities.org/id/unitary-authority/york,City of York Council,BR-024b,The Cocoa Works Haxby Road (Phase II),460435,453558,https://www.york.gov.uk/downloads/download/4172/brownfield_register,4.7,not owned by a public authority,,,other,,https://www.york.gov.uk/SearchPlanningApplications,600,,,yes,"18/01011/OUTM Approved at November 15th 2018 Planning Committee - awaiting S106 agreement. This is a draft housing allocation site (Part of ST17) Outline planning application with all matters reserved except for means of access for a mix of uses including 425no. dwellings, offices, retail, a creche and community uses",,18/12/2019,
