OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/stafford,Stafford Borough Council,"128 North Walls, Stafford","128 North Walls, Stafford",392499.14,323272.56,http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,0.02,not owned by a public authority,,permissioned,full planning permission,2016-11-01,http://www.staffordbc.gov.uk/planning-public-access,,,yes,. 16/24628/FUL - Existing terraces (128-130 North Walls) converted into flats and bedsits (5 units) with new external access stair.,2017-11-15,2017-11-15,
http://opendatacommunities.org/id/district-council/stafford,Stafford Borough Council,"36 Rowley Street, Stafford","36 Rowley Street, Stafford",392031.17,324247.41,http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,0.03,not owned by a public authority,,permissioned,full planning permission,2015-05-27,http://www.staffordbc.gov.uk/planning-public-access,,,yes,. 15/21724/COU - Change of use of existing building from student accommodation into eight individual bedsits,2017-11-15,2017-11-15,
http://opendatacommunities.org/id/district-council/stafford,Stafford Borough Council,"69-70 Foregate Street, Stafford","69-70 Foregate Street, Stafford",392022.42,323705.88,http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,0.13,not owned by a public authority,,permissioned,full planning permission,2015-02-23,http://www.staffordbc.gov.uk/planning-public-access,,,yes,. 15/21611/POTH - Prior approval - change of use from offices to residential (18 apartments),2017-11-15,2017-11-15,
http://opendatacommunities.org/id/district-council/stafford,Stafford Borough Council,"Areva Fairway, Stafford","Areva Fairway, Stafford",393976.36,322683.5,http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,7.52,not owned by a public authority,,permissioned,reserved matters approval,2015-12-02,http://www.staffordbc.gov.uk/planning-public-access,,,yes,". 15/22735/REM - Approval of reserved matters for residential development consisting of 194 dwellings, public open space, access, parking and landscaping",2017-11-15,2017-11-15,
http://opendatacommunities.org/id/district-council/stafford,Stafford Borough Council,"CC4 Greengate Street, Stafford","CC4 Greengate Street, Stafford",392218.7,323248.7,http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,0.03,not owned by a public authority,,permissioned,full planning permission,2015-04-14,http://www.staffordbc.gov.uk/planning-public-access,,,yes,". 14/21305/FUL - Conversion of 1st, 2nd, 3rd floors above retail unit to provide nine residential apartments",2017-11-15,2017-11-15,
http://opendatacommunities.org/id/district-council/stafford,Stafford Borough Council,"Former Castleworks , Castle Street, Stafford","Former Castleworks , Castle Street, Stafford",391440.92,323165.9,http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,3.77,not owned by a public authority,,permissioned,reserved matters approval,2015-11-20,http://www.staffordbc.gov.uk/planning-public-access,,,yes,. 15/22596/REM - Residential development - 80 dwellings,2017-11-15,2017-11-15,
http://opendatacommunities.org/id/district-council/stafford,Stafford Borough Council,"Land adjacent to Yew Tree House, Egg Lane, Hixon","Land adjacent to Yew Tree House, Egg Lane, Hixon",400394.56,325769.66,http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,0.16,not owned by a public authority,,permissioned,outline planning permission,2015-06-22,http://www.staffordbc.gov.uk/planning-public-access,,,yes,. 14/20711/OUT (Brownfield section of the site only)  - Outline application for the erection of 10 dwellings with access,2017-11-15,2017-11-15,
http://opendatacommunities.org/id/district-council/stafford,Stafford Borough Council,"Land at Elms Business Centre Phase 2, Main Road, Great Haywood","Land at Elms Business Centre Phase 2, Main Road, Great Haywood",399654.14,322728.62,http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,0.2,not owned by a public authority,,permissioned,full planning permission,2016-08-24,http://www.staffordbc.gov.uk/planning-public-access,,,yes,. 15/23140/FUL - Demolish existing commercial units and change of use of existing 2 storey to create 2 two-bedroom units and build an additional attached block of 4 one-bedroom units and 4 two-bedroom units (total number 10 units),2017-11-15,2017-11-15,
http://opendatacommunities.org/id/district-council/stafford,Stafford Borough Council,"Land at Elms Business Centre, Main Road, Great Haywood","Land at Elms Business Centre, Main Road, Great Haywood",399646.07,322781.04,http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,0.33,not owned by a public authority,,permissioned,full planning permission,2015-03-31,http://www.staffordbc.gov.uk/planning-public-access,,,yes,. 15/21841/FUL - Residential development (six units) at rear of elms business centre/elms lodge/elms farmhouse including demolition of asbestos clad commercial unit,2017-11-15,2017-11-15,
http://opendatacommunities.org/id/district-council/stafford,Stafford Borough Council,"Land at Former Carers Centre, Austin Friars, Stafford","Land at Former Carers Centre, Austin Friars, Stafford",392238.66,322486.86,http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,0.08,not owned by a public authority,,permissioned,outline planning permission,2015-10-27,http://www.staffordbc.gov.uk/planning-public-access,,,yes,". 15/22789/OUT - Eight apartments, access, drying area, parking and associated works",2017-11-15,2017-11-15,
http://opendatacommunities.org/id/district-council/stafford,Stafford Borough Council,"Land at George Street Press and Car Park, Fancy Walk, Stafford","Land at George Street Press and Car Park, Fancy Walk, Stafford",391991.41,324183.43,http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,0.18,mixed ownership,,permissioned,full planning permission,2016-04-11,http://www.staffordbc.gov.uk/planning-public-access,,,yes,. 15/22060/FUL - Conversion of Mill building to create twenty two-bedroom apartments with associated car parking,2017-11-15,2017-11-15,
http://opendatacommunities.org/id/district-council/stafford,Stafford Borough Council,"Land at Rock House Drive, Barlaston","Land at Rock House Drive, Barlaston",388915.38,338231.66,http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,0.35,not owned by a public authority,,permissioned,full planning permission,2014-09-26,http://www.staffordbc.gov.uk/planning-public-access,,,yes,. 14/20374/FUL - Five new dwellings,2017-11-15,2017-11-15,
http://opendatacommunities.org/id/district-council/stafford,Stafford Borough Council,"Land at Silkmore Lane, Stafford","Land at Silkmore Lane, Stafford",392959.95,321307.98,http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,0.5,mixed ownership,,permissioned,full planning permission,2016-05-25,http://www.staffordbc.gov.uk/planning-public-access,,,yes,. 15/23463/FUL - Residential Care Home (Use Class C2). 76 bedroom units with on-suite facilities.,2017-11-15,2017-11-15,
http://opendatacommunities.org/id/district-council/stafford,Stafford Borough Council,"Land at Walton Garage Car Park, Milford Road","Land at Walton Garage Car Park, Milford Road",395461.15,321242.01,http://www.staffordbc.gov.uk/live/Documents/Planning%20Policy/Brownfield%20Land%20Register/Brownfield-Land-Register-Site-Plans.pdf,0.34,not owned by a public authority,,permissioned,reserved matters approval,2016-12-02,http://www.staffordbc.gov.uk/planning-public-access,,,yes,. 16/24687/REM - Erection of 7 dwellings & associated works,2017-11-15,2017-11-15,
