OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/crawley,Crawley Borough Council,CBCBLR004,"""44 Goffs Park Road, (formerly Oakhurst Grange), Southgate, Crawley""",51.11041575,-0.197544528,http://crawley.gov.uk/pw/web/PUB351358,1.51,not owned by a public authority,,permissioned,full planning permission,2018-10-05,,0,0,55,yes,"Planning permission CR/2016/0972/FUL. Allocated in Policy H2 of the Local Plan as ‘housing for older people’. Development of this site should therefore specifically meet the needs of older people, either as a residential care home (C2) or as general housing (C3) which is designed to meet the needs of older people to meet the building regulations part M category 3. The broader design and layout of development on this site should also give specific consideration to the requirements of older people.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2016/0972/FUL|http://www.crawley.gov.uk/pw/web/pub260100",2017-11-29,2018-11-30,
http://opendatacommunities.org/id/district-council/crawley,Crawley Borough Council,CBCBLR006,"""7 - 13 The Broadway & 1 - 3 Queens Square, Northgate, Crawley""",51.11583254,-0.187846753,http://crawley.gov.uk/pw/web/PUB351357,0.09,not owned by a public authority,,permissioned,full planning permission,2016-08-01,,25,,,yes,Planning permission CR/2015/0694/FUL. Conversion of & alteration to 1st & 2nd floors from ancillary retail (A1) & office (B1) to residential (C3) to provide 18 flats (12 x 1 bed & 6 x 2 bed units) & erection of additional floor to provide 7 flats (2 x 1 bed & 5 x 2 bed units) to give a total of 25 units.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2015/0694/FUL,2017-11-29,2018-11-30,
http://opendatacommunities.org/id/district-council/crawley,Crawley Borough Council,CBCBLR007,"""Belgrave House, Station Way, Northgate, Crawley""",51.11280129,-0.188379727,http://crawley.gov.uk/pw/web/PUB351360,0.15,not owned by a public authority,,permissioned,planning permission granted under an order,2017-08-01,,9,,,yes,"Prior approval CR/2017/0479/PA3. Other permissions: CR/2016/0700/PA3 granted 03/11/2016. Also see pending permission CR/2018/0188/FUL.. Prior approval for change of use of ground floor (part), 1st floor, 2nd floor (part) and 3rd floor from B1 (office) to C3 (residential) for 28 residential flats (10 x studio flats, 17 x 1-bedroom flats and 1 x 2-bedroom flat).. https://planningregister.crawley.gov.uk/Planning/Display/CR/2018/0188/FUL|https://planningregister.crawley.gov.uk/Planning/Display/CR/2018/0188/FUL|https://planningregister.crawley.gov.uk/Planning/Display/CR/2017/0479/PA3",2017-11-29,2018-11-30,
http://opendatacommunities.org/id/district-council/crawley,Crawley Borough Council,CBCBLR009,"""Car Park, 11-13 The Boulevard, Northgate, Crawley""",51.11700687,-0.185286111,http://crawley.gov.uk/pw/web/PUB351361,0.27,not owned by a public authority,,permissioned,full planning permission,2017-07-18,,91,,,yes,"Planning permission CR/2016/0662/FUL. Site is part of 'Land North of the Boulevard', which is allocated in Local Plan Policies EC6 (Development Sites within the Town Centre Boundary) and H2 (Key Housing Sites) as a 'Town Centre Opportunity Site' for residential development and/or main town centre uses.. Demolition of existing car park and the erection of a part 3 storey, part 6 storey & part 9 storey building to provide a total of 91 flats with associated parking (amended plans received).. https://planningregister.crawley.gov.uk/Planning/Display/CR/2016/0662/FUL|http://www.crawley.gov.uk/pw/web/int228487",2017-11-29,2018-11-30,
http://opendatacommunities.org/id/district-council/crawley,Crawley Borough Council,CBCBLR010,"""County Buildings, Northgate, Crawley""",51.11732237,-0.183016223,http://crawley.gov.uk/pw/web/PUB351362,1.07,owned by a public authority,,not permissioned,,,,50,50,150,yes,Allocated as a Town Centre Key Opportunity Site for residential and/or town centre uses in Local Plan Policies EC6 (Development Sites within the Town Centre Boundary) and H2 (Key Housing Sites).. http://www.crawley.gov.uk/pw/web/int228487,2017-11-29,2018-11-30,
http://opendatacommunities.org/id/district-council/crawley,Crawley Borough Council,CBCBLR014,"""Former TSB Site, Russell Way, Three Bridges, Crawley""",51.10959034,-0.168705143,http://crawley.gov.uk/pw/web/PUB351365,0.3,not owned by a public authority,,not permissioned,,,,40,40,40,yes,Allocated as a deliverable key housing site in Local Plan Policy H2 (Key Housing Sites). This site formed part of a larger site that was granted permission for residential development on appeal (CR/2005/0812/FUL).. http://www.crawley.gov.uk/pw/web/pub260100,2017-11-29,2018-11-30,
http://opendatacommunities.org/id/district-council/crawley,Crawley Borough Council,CBCBLR018,"""Town Hall, The Boulevard, Northgate, Crawley""",51.11700691,-0.184128782,http://crawley.gov.uk/pw/web/PUB351378,1.01,owned by a public authority,,pending decision,,,,0,0,182,yes,"Hybrid planning application CR/2017/0997/OUT for a replacement of town hall, offices and residential development comprising of 182 units is approved subject to Section 106. A district energy centre to serve this development has already been approved under planning permission CR/2018/0139/FUL. Site is part of 'Land North of the Boulevard', which is allocated in Local Plan Policies EC6 (Development Sites within the Town Centre Boundary) and H2 (Key Housing Sites) as a 'Town Centre Opportunity Site' for residential development and/or main town centre uses.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2018/0139/FUL|https://planningregister.crawley.gov.uk/Planning/Display/CR/2017/0997/OUT|http://www.crawley.gov.uk/pw/web/pub260100",2017-11-29,2018-11-30,
http://opendatacommunities.org/id/district-council/crawley,Crawley Borough Council,CBCBLR019,"""Land s/o and r/o 24 Brighton Road, Southgate, Crawley""",51.11147573,-0.189888782,http://crawley.gov.uk/pw/web/PUB351372,0.26,not owned by a public authority,,permissioned,full planning permission,2015-12-15,,14,,,yes,"Planning permission CR/2014/0865/FUL. - APP/2015/0013/REF (28-09-15) and CR/2014/0865/CC1 (26-10-18). Erection of 14 new apartments, gym and sauna for residents use, bin and bike stores and alterations to the existing parking spaces.. https://planningregister.crawley.gov.uk/Planning/Display/CR/2014/0865/FUL",2017-11-29,2018-11-30,
http://opendatacommunities.org/id/district-council/crawley,Crawley Borough Council,CBCBLR020,"""Longley Building, East Park, Southgate, Crawley""",51.11171656,-0.185693518,http://crawley.gov.uk/pw/web/PUB351374,0.29,not owned by a public authority,,not permissioned,,,,48,48,48,yes,Allocated as a developable key housing site in Local Plan Policy H2 (Key Housing Sites). https://planningregister.crawley.gov.uk/Planning/Display/CR/2014/0865/FUL|http://www.crawley.gov.uk/pw/web/pub260101,2017-11-29,2018-11-30,
http://opendatacommunities.org/id/district-council/crawley,Crawley Borough Council,CBCBLR023,"""Overline House, Crawley Station and adjacent Highway, Station Way, Northgate, Crawley""",51.11214036,-0.186348364,http://crawley.gov.uk/pw/web/PUB351375,2.07,mixed ownership,,permissioned,outline planning permission,2016-08-16,,308,,,yes,"Allocated as a Town Centre Key Opportunity Site for residential and/or town centre uses in Local Plan Policies EC6 (Development Sites within the Town Centre Boundary) and H2 (Key Housing Sites).. Outline application (all matters reserved) for demolition of existing office building and integrated railway station building, footbridges and ancillary structures. erection of 308 studio, 1, 2 and 3 bedroom residential apartments and associated parking (C3 use class).. https://planningregister.crawley.gov.uk/Planning/Display/CR/2016/0294/OUT|http://www.crawley.gov.uk/pw/web/int228487",2017-11-29,2018-11-30,
http://opendatacommunities.org/id/district-council/crawley,Crawley Borough Council,CBCBLR028,"""Telford Place, Three Bridges, Crawley""",51.11304584,-0.182112555,http://crawley.gov.uk/pw/web/PUB351377,1.68,owned by a public authority,,not permissioned,,,,99,99,300,yes,"Allocated as a Town Centre Key Opportunity Site for residential and/or town centre uses in Local Plan Policies EC6 (Development Sites within the Town Centre Boundary) and H2 (Key Housing Sites). Site previously had outline consent for a 312-unit residential scheme, but this has now expired (CR/2007/0114/OUT).. https://planningregister.crawley.gov.uk/Planning/Display/CR/2007/0114/OUT|http://www.crawley.gov.uk/pw/web/int228487",2017-11-29,2018-11-30,
http://opendatacommunities.org/id/district-council/crawley,Crawley Borough Council,CBCBLR029,"""Zurich House, East Park, Southgate, Crawley""",51.11176276,-0.186934605,http://crawley.gov.uk/pw/web/PUB351379,0.3,not owned by a public authority,,permissioned,full planning permission,2018-09-04,,56,,,yes,Allocated as a deliverable key housing site in Local Plan Policy H2 (Key Housing Sites). This site was subject to a planning permission for 59 residential units which has now expired (CR/2012/0223/FUL).. Demolition of existing building and erection of a new part 3 and part 4 storey building comprising 56 apartments (30 x one bed and 26 x two bed) together with 56 car parking spaces and landscaping (Amended description and amended plans received). https://planningregister.crawley.gov.uk/Planning/Display/CR/2017/0974/FUL|https://planningregister.crawley.gov.uk/Planning/Display/CR/2012/0223/FUL|http://www.crawley.gov.uk/pw/web/pub260100,2017-11-29,2018-11-30,
