OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/001,Saffron Walden CB10 1EF,553777,238342,,,Not owned by a public authority,,Not permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/002,"Rear of 10-12 Bridge Street, Saffron Walden CB10 1BU",553586,238679,,,not owned by a public authority,,Not permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/003,"Parsonage Downs, Great Dunmow, CM6 2AU",562100,223039,,,owned by a public authority,,Not permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/004,"Bardfield Road, Thaxted, CM6 2LW",561594,230752,,,Not owned by a public authority,,Not permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/005,"Thaxted Road, Saffron Walden CB11 3AA",554431,238387,,,Not owned by a public authority,,Not permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/007,"14 Stortford Road, Great Dunmow, CM6 1DF",562480,222049,,,Not owned by a public authority,,Not permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/008,"New Street, Great Dunmow, CM6 1BH",562873,221695,,,Owned by a public authority,,Not permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/009,"Thaxted Road, Saffron Walden, CB10 2UQ",554952,237438,,,Not owned by a public authority,,Permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/011,"Royston Road, Wendens Ambo, CB11 4JX",551537,236420,,,Not owned by a public authority,,Permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/013,"Chelmsford Road, White Roding CM6 1RF",556684,213607,,,Not owned by a public authority,,Permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/016,"Clapton Hall Lane, Dunmow CM6 1JF",562636,220764,,,Not owned by a public authority,,Permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/17/017,"Dunmow Road, Stebbing CM6 3LF",568389,222842,,,Not owned by a public authority,,Permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/19/001,"Stortford Road, Great Dunmow, Essex",551887,221504,,,Not owned by a public authority,,Permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/19/002,"Haslers Lane, Dunmow, CM6 1XS",562890,221610,,,Not owned by a public authority,,Permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/19/003,"Start Hill, Stane Street, Great Hallingbury, Hertfordshire
CM22 7TA",551887,221504,,,Not owned by a public authority,,Permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/19/004,"Hammonds Road, Hatfield Broad Oak, CM22 7JN",555026,216578,,,Not owned by a public authority,,Permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/19/005,"Station Road, Little Dunmow, CM6 3HF",566572,221192,,,Not owned by a public authority,,Permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/19/006,"Thaxted Road, Saffron Walden, Essex",554941,237449,,,Not owned by a public authority,,Permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/19/007,"Copthall Lane, Thaxted, CM6 2LG",561933,231351,,,Not owned by a public authority,,Permissioned,,,,,,,Yes,,,,
https://ckan.publishing.service.gov.uk/dataset/uttlesford-brownfield-land-register,,UBLR/19/009,1 mile north of Debden,556865,234764,,,Owned by a public authority,,Not permissioned,,,,,,,No,,,,
