OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,LAA002,' Montagu House London Road Retford '',471319,379107,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,0.59,not owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,18,,,,,25/03/2020,25/03/2020,
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,LAA008,' Land opposite 87 West Carr Road Retford '',470013,380474,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,0.33,not owned by a public authority,,permissioned,outline planning permission,15/12/2016,http://publicaccess.bassetlaw.gov.uk/online-applications/,12,,,yes,. ' 16/00364/OUT Outline Planning Application with Some Matters Reserved for an Indicative 12 Dwellings and Construction of New Access - Residential Development '',25/03/2020,25/03/2020,
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,LAA011,' Unit 3 Rossington Park West Carr Road Retford '',470129,380198,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,2.16,not owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,78,,,,,25/03/2020,25/03/2020,
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,LAA040,' Kettlewell ltd Grove Street Retford '',470925,381119,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,0.51,not owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,65,,,,,25/03/2020,25/03/2020,
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,LAA077,' Worksop Golf Club Windmill Lane Worksop '',459554,377661,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,1.19,not owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,20,,,,,25/03/2020,25/03/2020,
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,LAA138,' Canal Turn Welham Road Retford '',471719,381874,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,1.24,not owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,4,,,,,25/03/2020,25/03/2020,
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,LAA142,' Former Bassetlaw Learning Centre 112 Newgate Street Worksop '',458975,378460,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,0.85,owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,31,,,yes,,25/03/2020,25/03/2020,
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,LAA147,' Manton Primary School Worksop '',460048,378068,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,3.69,owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,133,,,yes,,25/03/2020,25/03/2020,
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,LAA223,' Welbeck Colliery Budby Road Welbeck '',457730,370477,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,33.63,not owned by a public authority,,permissioned,full planning permission,17/08/2016,http://publicaccess.bassetlaw.gov.uk/online-applications/,65,,,yes,. ' 15/01037/FUL Hybrid Planning Application Seeking Residential Development (Use Class C3) '',25/03/2020,25/03/2020,
http://opendatacommunities.org/id/district-council/bassetlaw,Bassetlaw District Council,LAA229,' Tuxford Memorial Hall Ashvale Road Tuxford '',473935,371068,https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,0.4,not owned by a public authority,,not permissioned,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,8,,,,,25/03/2020,25/03/2020,
