OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR003,"""52-60 Poulton Road, Fleetwood""",333197,447736,https://arcg.is/1yDieW,0.05,Not owned by a public authority,,Permissioned,Full planning permisison,2015-04-20,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,. Erection of six two bedroomed and three one bedroomed self-contained apartments with parking to the rear (resubmission of 13/00712/FULMAJ),2017-12-14,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR004,"""Land north and east of Bourne Road, Thornton.""",333983,444090,https://arcg.is/1yDieW,4.11,Not owned by a public authority,,Permissioned,Full planning permisison,2012-10-10,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,. Residential development consisting of 186 dwellings,2017-12-14,2018-09-30,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR005,"""Royal Oak, 64 Breck Road, Poulton""",335072,439837,https://arcg.is/1yDieW,0.12,Not owned by a public authority,,Permissioned,Full planning permisison,2017-06-08,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,. Variation of condition 2 on application 14/00928/FULMAJ to allow for the full demolition of existing building and the erection of a three storey and part two storey apartment block (12 apartments) including associated access/parking provision and a cycle store.,2017-12-14,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR006,"""Preesall Service Station, Sandy Lane, Preesall""",336916,447746,https://arcg.is/1yDieW,0.12,Not owned by a public authority,,Permissioned,Reserved mattres approval,2016-01-22,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,". Reserved matters application for the appearance, landscaping and scale of six dwellings, following outline approval 11/00599/OUT",2017-12-14,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR007,"""Brimelows Garage, 54 Hardhorn Road, Poulton""",334796,439143,https://arcg.is/1yDieW,0.14,Not owned by a public authority,,Permissioned,Reserved mattres approval,2016-01-14,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,. Reserved matters application for the appearance and landscaping of 7 town houses and 6 apartments following outline approval 11/00765/OUTMAJ,2017-12-14,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR008,"""Fairfield Nurseries, Puddle House Lane, Poulton""",335723,437531,https://arcg.is/1yDieW,1.18,Not owned by a public authority,,Permissioned,Reserved mattres approval,2017-09-27,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,. Reserved matters application for the erection of nine detached dwellings (following outline approval 17/00410/OUTMAJ),2017-12-14,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR011,"""North of Garstang Road, Pilling""",342156,447586,https://arcg.is/1yDieW,1.69,Not owned by a public authority,,Permissioned,Outline planning permission,2015-05-01,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,. Outline planning application for erection of up to 40 dwellings,2017-12-14,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR012,"""Throstles Nest, Whinney Brow Lane, Forton""",349260,451373,https://arcg.is/1yDieW,0.27,Not owned by a public authority,,Permissioned,Full planning permisison,2015-08-11,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,. Demolition of part of former restaurant and the erection of 6 dwellings,2017-12-14,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR013,"""Prospect Farm, Skippool Road, Thornton""",335282,440631,https://arcg.is/1yDieW,0.61,Not owned by a public authority,,Permissioned,Full planning permisison,2016-05-25,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,. Erection of 9 dwellings with associated parking and landscaping (following demolition of existing agricultural buildings and farmhouse),2017-12-14,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR014,"""Rear The Steamer, Victoria Street, Fleetwood""",334025,448049,https://arcg.is/1yDieW,0.05,Not owned by a public authority,,Permissioned,Full planning permisison,2016-06-25,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,. Erection of three 3 bed dwellings and two 1 bed flats,2017-12-14,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR015,"""5 Lockwood Avenue, Poulton""",334837,439687,https://arcg.is/1yDieW,0.07,Not owned by a public authority,,Permissioned,Full planning permisison,2016-12-16,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,. Change of use from offices to 7 no. self-contained Class C3 residential apartments,2017-12-14,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR016,"""Barneys Bingo Club, Poulton Road, Fleetwood""",333043,447651,https://arcg.is/1yDieW,0.14,Not owned by a public authority,,Permissioned,Full planning permisison,2017-01-03,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,. Change of use from disused former bingo hall to 12 apartments and 2 retail units,2017-12-14,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR017,"""Garstang Business & Community Centre, 96 High Street, Garstang""",349291,445458,https://arcg.is/1yDieW,0.07,Owned by a public authority,,Pending decision,Full planning permisison,,https://publicaccess.wyre.gov.uk/online-applications/,,,,. Erection of 3 storey building following partial demolition of existing building to provide approx. 1400sqm (gross) of retail floor space (Class A1) and 18 residential apartments,2017-12-14,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR018,"""Fleetwood Pier, The Esplanade, Fleetwood""",333635,448458,https://arcg.is/1yDieW,0.22,Not owned by a public authority,,Pending decision,Outline planning permission,,https://publicaccess.wyre.gov.uk/online-applications/,,,,. Outline application for the erection of 15 apartments for persons aged 55 and over together with retail unit and car parking (re-submission 16/00407/OUTMAJ),2017-12-14,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR019,"""Carleton Court, 155-161 Lord Street, Fleetwood""",333480,447699,https://arcg.is/1yDieW,0.07,Not owned by a public authority,,Permissioned,Full planning permisison,2017-07-27,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,. Change of use of first floor offices and conversion of roof area to form 20 flats.,2017-12-14,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR020,"""North of Norcross Lane, Thornton Cleveleys""",333233,441192,https://arcg.is/1yDieW,13.61,Not owned by a public authority,,Permissioned,Outline planning permission,2015-12-08,https://publicaccess.wyre.gov.uk/online-applications/,220,338,Yes,. Housing estimate reflects planning permission (220) and remaining potential allocation (118) identified in the Publication Draft Local Plan. Part of the site is the subject of a planning applition (decision pending) for retail use.  This does not effect the hosuing capacity of the site.,2017-12-15,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR021,"""South of Fleetwood Dock, Fleetwood""",333286,446779,https://arcg.is/1yDieW,32.67,Not owned by a public authority,,,,,https://publicaccess.wyre.gov.uk/online-applications/,120,120,,. The site is allocated for 120 dwellings in the Fleetwood-Thornotn AAP.,2017-12-15,2018-09-30,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR022,"""Garstang Country Hotel & Golf Club, Garstang Road, Bowgreave""",349572,443681,https://arcg.is/1yDieW,0.29,Not owned by a public authority,,Permissioned,Outline planning permission,2018-01-12,https://publicaccess.wyre.gov.uk/online-applications/,9,9,Yes,. The site is a small parcel of a much larger site with permission for 95 dwellings but mostly greenfield. The PDL section is 0.29 ha.,2017-12-15,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR025,"""Former Fleetwood Health Centre, London Street, Fleetwood""",333581,447879,https://arcg.is/1yDieW,0.2,Not owned by a public authority,,Permissioned,Full planning permisison,2017-12-21,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,. Housing estimate reflects planning permission - Part demolition and part refurbishment to create 19 residential units and 3 dwellings; erection of 4 dwellings and a 12 unit flat development,2018-09-30,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR026,"""Land at Foxes Farm,Hardhorn Road, Poulton""",335255,437468,https://arcg.is/1yDieW,0.31,Not owned by a public authority,,Permissioned,Full planning permisison,2018-01-12,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,. Housing estimate reflects planning permission - Application for the erection of 2 detached dwellings with associated access and landscaping (following the demolition of existing buildings),2018-09-30,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR027,"""Acresfield, 9 Garstang Bypass Road, Garstang""",348969,446537,https://arcg.is/1yDieW,0.01,Not owned by a public authority,,Permissioned,Full planning permisison,2018-05-04,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,. Housing estimate reflects planning permission - Erection of building to form 7 apartments (following demolition of existing dwelling),2018-09-30,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR028,"""15 Newton Drive East, Normoss""",333718,437228,https://arcg.is/1yDieW,0.07,Not owned by a public authority,,Permissioned,Full planning permisison,2018-06-06,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,. Housing estimate reflects planning permission - Erection of 8 apartments following demolition of existing residential dwelling,2018-09-30,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR029,"""Bloomfield Garage, Cockerham Road, Forton""",348565,451971,https://arcg.is/1yDieW,0.37,Not owned by a public authority,,Permissioned,Outline planning permission,2016-06-08,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,. Housing estimate reflects planning permission - Outline application for the erection of four dwellings with access applied for (all other matters reserved)(re-submission of 15/01001/FUL),2018-09-30,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR030,"""Rear 91 Victoria Street, Fleetwood""",333595,448103,https://arcg.is/1yDieW,0.11,Not owned by a public authority,,Permissioned,Outline planning permission,2018-09-28,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,". Housing estimate reflects planning permission - Outline application for demolition of existing garage, warehouse and store buildings and erection of two 2/3 bed mews houses and four 1 bed apartments with associated access (all other matters reserved) (re-submission of 17/00977/OUTMAJ)",2018-09-30,,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR031,"""67-69 Beach Road, Thornton-Cleveley""",331507,443229,https://arcg.is/1yDieW,0.04,Not owned by a public authority,,Permissioned,Full planning permisison,2018-04-06,https://publicaccess.wyre.gov.uk/online-applications/,,,Yes,". Housing estimate reflects planning permission - Change of use from vacant guesthouse to 8 no. residential apartments. Two storey rear extension, front dormer and external alterations",2018-09-30,,
