OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/west-somerset,West Somerset Council,3/21/14/040,"52 The Avenue, Minehead, TA24 5BB",297272,146278,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/52-The-Avenue-Minehead,0.07,not owned by a public authority,,permissioned,full planning permission,26/06/2014,,6,,,,". Conversion of existing multiple occupancy home, (HMO) consisting of 13 rooms and 1 flat, into 7 flats. Demolition of the existing ground and first floor rear extension, and construction of new, smaller extension rebuilt on first floor. Renovation and restoration of original exterior details and associated hard and soft landscaping",31/12/2017,,
http://opendatacommunities.org/id/district-council/west-somerset,West Somerset Council,3/21/14/042,"Rear of 52 The Avenue, Minehead, TA24 5BB",297284,146253,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Rear-of-52-The-Avenue-Minehead,0.04,not owned by a public authority,,permissioned,full planning permission,23/07/2014,,5,,,,". Erection of five ""mews"" houses with associated car parking, refuse store, cycle store and associated hard and soft landscaping",31/12/2017,,
http://opendatacommunities.org/id/district-council/west-somerset,West Somerset Council,3/21/15/113,"The Old Hospital, The Avenue, Minehead, TA24 5LY",296930,146250,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/The-Old-Hospital-The-Avenue-Minehead,0.26,not owned by a public authority,,permissioned,full planning permission,30/09/2016,,4,,,,". Change of use from community hospital (Class C2) to community hub (Class D1), Assembly Room (Class D2), café (Class A3) four apartments (Class C3), associated parking and public open space",31/12/2017,,
http://opendatacommunities.org/id/district-council/west-somerset,West Somerset Council,3/21/16/115,"Tikoh and Rosslea, Bircham Road, Minehead, TA24 6BQ",297810,145027,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Tikoh-and-Rosslea-Bircham-Road-Minehead,0.1,not owned by a public authority,,permissioned,full planning permission,19/04/2017,,10,,,,". Demolition of houses and erection of an assisted housing development to provide 11 self-contained one bedroom living units with housekeeper accommodation, car park and ancillary facilities",31/12/2017,,
http://opendatacommunities.org/id/district-council/west-somerset,West Somerset Council,3/28/16/002,"Land at Union Quarry, Tower Hill, Williton, Taunton, TA4 4JR",308279,140644,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Land-at-Union-Quarry-Tower-Hill-Williton,0.29,not owned by a public authority,,permissioned,full planning permission,29/07/2016,,1,,,,. Erection of dwellinghouse (Class C3) together with provision of garden and manoeuvring area,31/12/2017,,
http://opendatacommunities.org/id/district-council/west-somerset,West Somerset Council,3/32/14/004,"Land at and adjoining 16 Castle Street, Stogursey, Bridgwater, TA5 1TG",320313,142709,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/16-Castle-Street-Stogursey-(1),0.26,not owned by a public authority,,permissioned,full planning permission,06/07/2016,,11,,,,". Demolition of existing bungalow and redundant agricultural building and construction of 12 new dwellings, associated parking and turning and improvements to existing vehicular entrance",31/12/2017,,
http://opendatacommunities.org/id/district-council/west-somerset,West Somerset Council,3/37/08/036,"The Mill, Anchor Street, Watchet, TA23 0AZ",306907,143112,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/The-Mill-Anchor-Street-Watchet,0.94,not owned by a public authority,,permissioned,full planning permission,06/12/2013,,10,,,,". Conversion of commercial units into 10 residential units, erection of a 70 bedroom care home, redesigned access & associated works",31/12/2017,,
http://opendatacommunities.org/id/district-council/west-somerset,West Somerset Council,3/39/16/007,"Land at Larviscombe Road, Williton, TA4 4SA",307810,141514,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Land-at-Larviscombe-Road-Williton,0.13,not owned by a public authority,,permissioned,full planning permission,26/08/2016,,3,,,,. Erection of three terrace dwellings with associated vehicle parking and gardens,31/12/2017,,
http://opendatacommunities.org/id/district-council/west-somerset,West Somerset Council,SHLAAMHD5,"Minehead and Exmoor Caravan and Camping Park, Middlecombe Cross, Minehead, TA24 8SW",295037,145746,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Minehead-and-Exmoor-Caravan-and-Camping-Park-Middl,1.2,,,,,,,20,,,,,,,
http://opendatacommunities.org/id/district-council/west-somerset,West Somerset Council,SHLAAMHD16,"Staunton Quarry, Alcombe, Minehead, TA24 6EE",,,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Staunton-Quarry-Alcombe-Minehead,2.23,,,,,,,50,,,,,,,
http://opendatacommunities.org/id/district-council/west-somerset,West Somerset Council,SHLAAMHD17,"Kingsway Hotel, Ponsford Road, Minehead, TA24 5DY",297326,145691,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Kingsway-Hotel-Ponsford-Road-Minehead,0.1,,,,,,,06-Dec,,,,,,,
http://opendatacommunities.org/id/district-council/west-somerset,West Somerset Council,SHLAAMHD18,"Culvercliffe, Minehead, TA24 5UN",296940,147223,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Culvercliffe-Minehead,1.6,,,,,,,35,,,,,,,
http://opendatacommunities.org/id/district-council/west-somerset,West Somerset Council,SHLAAWW2,"Wansborough Paper Mill, Watchet, TA23 0AY",306209,142722,https://www.westsomersetonline.gov.uk/Docs/Brownfield-Register/Wansborough-Paper-Mill-Watchet,17,,,,,,,510-595,,,,,,,
