OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/doc/unitary-authority/southend,Southend Borough Council,BR1,"""48 Alexandra Street, Southend-On-Sea, Essex, SS1 1BJ""",588114,185316,http://www.southend.gov.uk/downloads/200160/local_planning_framework,0.053,not owned by a public authority,,permissioned,full planning permission,03/03/2016,,9,9,yes,"
""3 x 1 Bed Houses, 6 x 1 Bed Houses""
",31/03/2017,31/03/2017,
http://opendatacommunities.org/doc/unitary-authority/southend,Southend Borough Council,BR4,"""Car Park Centurion Close, Shoeburyness, Essex, SS3 9UT""",593896,185961,http://www.southend.gov.uk/downloads/200160/local_planning_framework,0.42,owned by a public authority,,permissioned,full planning permission,01/03/2017,,9,9,yes,"
""1 x 1 Bed House, 7 x 1 Bed Houses and 1 x 1 Bed House""
",31/03/2017,31/03/2017,
http://opendatacommunities.org/doc/unitary-authority/southend,Southend Borough Council,BR5,"""Chartwell House Chartwell Square (Plaza Centre), Southend-On-Sea, Essex, SS2 5SP""",588202,185893,http://www.southend.gov.uk/downloads/200160/local_planning_framework,0.189,not owned by a public authority,,permissioned,planning permission granted under an order,05/01/2016,,108,108,yes,"
""73 x 1 Bed Houses and 35 x 1 Bed Houses""
",31/03/2017,31/03/2017,
http://opendatacommunities.org/doc/unitary-authority/southend,Southend Borough Council,BR6,"""Part Of Former Keddies Building And Maitland House Chichester Road, Southend-On-Sea, Essex, SS1 2JY""",588283,185741,http://www.southend.gov.uk/downloads/200160/local_planning_framework,0.276,not owned by a public authority,,permissioned,full planning permission,30/06/2011,,98,98,yes,"
""83 x 1 Bed Houses, 10 x 1 Bed Houses and 5 x 1 Bed Houses""
",31/03/2017,31/03/2017,
http://opendatacommunities.org/doc/unitary-authority/southend,Southend Borough Council,BR7,"""8 (Central House) Clifftown Road, Southend-On-Sea, Essex, SS1 1AB""",588231,185515,http://www.southend.gov.uk/downloads/200160/local_planning_framework,0.296,not owned by a public authority,,permissioned,planning permission granted under an order,05/09/2014,,28,28,yes,"
""8 x 1 Bed Houses and 20 x 1 Bed Houses""
",31/03/2017,31/03/2017,
http://opendatacommunities.org/doc/unitary-authority/southend,Southend Borough Council,BR8,"""6 (The Britannia) Eastern Esplanade, Southend-On-Sea, Essex, SS1 2ER""",589103,185028,http://www.southend.gov.uk/downloads/200160/local_planning_framework,0.049,not owned by a public authority,,permissioned,full planning permission,02/03/2017,,9,9,yes,"
""6 x 1 Bed Houses and 4 x 1 Bed Houses""
",31/03/2017,31/03/2017,
http://opendatacommunities.org/doc/unitary-authority/southend,Southend Borough Council,BR9,"""57 - 59 (The Sarah Moore Public House) Elm Road, Leigh-on-Sea, Essex, SS9 1SP""",584132,186135,http://www.southend.gov.uk/downloads/200160/local_planning_framework,0.066,not owned by a public authority,,permissioned,full planning permission,24/01/2017,,6,6,yes,"
""3 x 1 Bed Houses and 3 x 1 Bed Houses""
",31/03/2017,31/03/2017,
http://opendatacommunities.org/doc/unitary-authority/southend,Southend Borough Council,BR10,"""9 Elmer Approach, Southend-On-Sea, Essex, SS1 1NE""",588176,185663,http://www.southend.gov.uk/downloads/200160/local_planning_framework,0.197,not owned by a public authority,,permissioned,planning permission granted under an order,07/02/2017,,140,140,yes,"
""140 x Flats (bedrooms unknown)""
",31/03/2017,31/03/2017,
http://opendatacommunities.org/doc/unitary-authority/southend,Southend Borough Council,BR11,"""Venture House (First Floor) Essex Street, Southend-On-Sea, Essex, SS1 2NY""",588423,185900,http://www.southend.gov.uk/downloads/200160/local_planning_framework,0.009,not owned by a public authority,,permissioned,planning permission granted under an order,13/09/2016,,1,1,yes,"
""1 x 1 Bed House""
",31/03/2017,31/03/2017,
http://opendatacommunities.org/doc/unitary-authority/southend,Southend Borough Council,BR12,"""Venture House (Ground Floor) Essex Street, Southend-On-Sea, Essex, SS1 2NY""",588423,185900,http://www.southend.gov.uk/downloads/200160/local_planning_framework,0.009,not owned by a public authority,,permissioned,planning permission granted under an order,13/09/2016,,1,1,yes,"
""1 x 1 Bed House""
",31/03/2017,31/03/2017,
