OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
E06000041,Wokingham Borough Council,BR024,"Elms Field & The Paddocks, Elms Rd, Wokingham",480928,168468,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,6.6532892,not owned by a public authority,,permissioned,full planning permission,2016-03-30,153125,,,Yes,"
Full application for the erection of mixed use development for Town Centre uses and 126 residential units
",2017-08-18,2018-12-10,
E06000041,Wokingham Borough Council,BR058,Cyber House 2 Molly Millars Lane Wokingham Berkshire RG41 2PX,480564,167874,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,0.1990258,not owned by a public authority,,permissioned,full planning permission,2016-08-16,161689,,,Yes,"
Prior approval submission for the conversion of existing offices (Use Class B1(a)) to 65no residential flats (10no studio and 55no one bedroom)(Use Class C3).
",2017-08-18,2018-12-10,
E06000041,Wokingham Borough Council,BR063,Nigra Building Mulberry Business Park Fishponds Road RG41 2GY,480214,167742,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,0.5472566,not owned by a public authority,,permissioned,full planning permission,2016-07-20,161809,,,Yes,"
Prior approval submission for the conversion of existing office (Use Class B1(a)) to 42no residential apartments (Use Class C3).
",2017-08-18,2018-12-10,
E06000041,Wokingham Borough Council,BR069,Nigra Building Mulberry Business Park Fishponds Road Wokingham RG41 2GY .,480212,167746,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,0.6248813,not owned by a public authority,,permissioned,full planning permission,2017-02-27,162051,,,Yes,"
Full application for the proposed raising of roof height to create a new second floor extension to create 9no self contained residential apartments including a communal garden and upgraded cycle storage and refuse facilities.
",2017-11-29,2018-12-10,
E06000041,Wokingham Borough Council,BR071,"North Wokingham - Matthewsgreen Farm, Phase 2b",480199,170379,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,3.5924144,not owned by a public authority,,permissioned,Reserved Matters Approval,2016-11-14,162140,,,Yes,"
Reserved Matters application pursuant to Outline planning consent O/2014/2242 for Phase 2b of the development involving the erection of 73 residential dwellings
",2017-08-18,2018-12-10,
E06000041,Wokingham Borough Council,BR076,Rosa Building Mulberry Business Park Fishponds Wokingham Berkshire RG41 2GY,480084,167697,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,0.4025304,not owned by a public authority,,permissioned,full planning permission,2016-09-13,162289,,,Yes,"
Prior approval submission for the conversion of existing office (Use Class B1(a)) to 33no residential apartments (Use Class C3).
",2017-08-18,2018-12-10,
E06000041,Wokingham Borough Council,BR077,Ilex House Fishponds Road Wokingham Berkshire RG41 2GY,480111,167646,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,0.5056506,not owned by a public authority,,permissioned,full planning permission,2016-09-21,162421,,,Yes,"
Prior approval submission for the conversion of existing office (Use Class B1(a)) to 45no residential apartments (Use Class C3).
",2017-08-18,2018-12-10,
E06000041,Wokingham Borough Council,BR078,21-26 Tape Lane Hurst RG10 0DP .,479701,173752,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,0.3676262,not owned by a public authority,,permissioned,full planning permission,2016-12-06,162529,,,Yes,"
Full application for the proposed erection of 11no dwellings with associated access, car parking, landscaping and drainage following demolition of existing semi-detached bungalows.
",2017-08-18,2018-12-10,
E06000041,Wokingham Borough Council,BR104,"North Wokingham - Matthewsgreen Farm, Phase 3",480318,170258,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,5.358968,not owned by a public authority,,permissioned,Reserved Matters Approval,2017-07-17,170618,,,Yes,"
Reserved Matters application pursuant to Outline planning consent O/2014/2242  for 74 dwellings
",2017-08-18,2018-12-10,
E06000041,Wokingham Borough Council,BR156,"Land at Market Place, Peach St & Rose St, Wokingham",481295,168630,http://planning.wokingham.gov.uk/FastWebPL/welcome.asp,1.0663726,not owned by a public authority,,permissioned,full planning permission,2015-03-05,F/2014/2637,,,Yes,"
Full application for part redevelopment and part retention and refurbishment of existing buildings to provide a mixed use development for town centre uses including 26 residential units
",2017-08-18,2018-12-10,
