OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0010,"""Adswood Road/Stockholm Road (north of), Stockport, SK3 9QT""",-2.16449504,53.39507311,,0.99,Unknown ownership,Not permissioned,,,,yes,35,35,,,21/12/2017,11/12/2018,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0013,"""Land Off Stockholm Road, Adswood SK3 9QR""",-2.166962999,53.39444071,,0.46,unknown ownership,Permissioned,outline planning permission,20170213,,yes,48,48,,DC/060605,21/12/2017,11/12/2018,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0014,"""Land to rear of Athlone Avenue, Cheadle Hulme SK8 5QP""",-2.177477593,53.39071894,,0.31,unknown ownership,Permissioned,full planning permission,20180329,,yes,12,12,,DC/065603,21/12/2017,11/12/2018,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0024,"""10 Manor Road, Marple, SK6 6PW""",-2.064909528,53.40149591,,0.27,unknown ownership,Permissioned,full planning permission,20170327,,yes,7,7,,DC/064057,21/12/2017,11/12/2018,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0034,"""Thorn Works, Mill Pool Close, Woodley, SK6 1SB""",-2.101240503,53.42958443,,0.3,mixed ownership,Permissioned,full planning permission,20160916,,yes,9,9,,DC/060451,21/12/2017,11/12/2018,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0043,"""70 Range Road, Cale Green SK3 8EE""",-2.163464333,53.39746708,,0.33,unknown ownership,Permissioned,full planning permission,20180104,,yes,21,21,,DC/066642,21/12/2017,11/12/2018,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0044,"""Station Approach, Gorton Road, Reddish, Stockport, SK5 6RL""",-2.156065292,53.44936635,,0.3,Unknown ownership,Not permissioned,,,,yes,12,12,,,21/12/2017,11/12/2018,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0045,"""Land off Stitch Lane, Heaton Norris, Stockport, SK4 1HS""",-2.170098279,53.41521668,,0.34,Unknown ownership,Not permissioned,,,,yes,13,13,,,21/12/2017,11/12/2018,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0046,"""R Bullock & Co, Commercial Garage, Stockport Road, SK8 2AG""",-2.208922957,53.39529674,,0.33,Unknown ownership,Not permissioned,,,,yes,18,18,,,21/12/2017,11/12/2018,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0050,"""Land near 265 Edgeley Road, Edgeley, Stockport""",-2.184630553,53.39893784,,0.48,Unknown ownership,Not permissioned,,,,yes,17,17,,,21/12/2017,11/12/2018,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0051,"""Ash Hotel, 232 Manchester Road, Heaton Norris, Stockport""",-2.166793216,53.4232351,,0.44,Unknown ownership,Not permissioned,,,,yes,17,17,,,21/12/2017,11/12/2018,
http://opendatacommunities.org/id/metropolitan-district-council/stockport,Stockport Council,SKB0053,"""Broadstone Mill, Broadstone Road, Reddish, SK5 7DL""",-2.165234584,53.43498716,,0.61,Unknown ownership,Not permissioned,,,,yes,90,90,,,21/12/2017,11/12/2018,
