OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS001,"ALBERT MILL, WHITWORTH",-2.17781,53.6531,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,1.53,not owned by a public authority,,pending decision,,,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQHI00DT00L,49,,,yes,"2012/0588 outline approved; 2018/0498 full planning application pending consideration. Erection of 31 no. dwellings and 48 self contained apartments, with associated works",15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS003,"HORSE AND JOCKEY HOTEL, 85 MARKET STREET, EDENFIELD",-2.30596,53.6712,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.22,not owned by a public authority,,permissioned,full planning permission,16/10/2015,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NPSKPBNDM1900,10,,,yes,2015/0238. Demolition of the existing Public House and redevelopment of the adjacent car park. Construction of 10 no. family homes.,15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS007,"REED STREET, BACUP",-2.19613,53.7044,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.42,not owned by a public authority,,pending decision,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PD1WOGNDINT00,13,,,yes,"2008/0244  - approved Reserved Matters for 2 blocks of apartments (50 units) expired. New outline planning application submitted for 28 dwellings. Outline Application (including access, appearance, layout and scale): Residential development of 28 terraced properties",15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS009,"HARE AND HOUNDS GARAGE, STACKSTEADS",-2.23197,53.6923,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.15,not owned by a public authority,,not permissioned,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NIUF3UND02K00,9,,,,2015/0030 - outline approval has expired. Demolition of existing workshop/garage and construction of 9 dwellings with access from Four Lane Ends Road,15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS010,BACUP CONSERVATIVE CLUB,-2.19943,53.7031,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.05,not owned by a public authority,,permissioned,full planning permission,24/06/2015,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NL0FGYNDLPC00,4,,,yes,Under construction. Conversion of former Conservative Club to 4 no. flats,15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS011,"FMR COMMERCIAL HOTEL, STACKSTEADS",-2.22431,53.6914,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.04,not owned by a public authority,,not permissioned,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NQGNCUNDM2Y00,7,,,,Planning permission 2015/0261 has expired 12 November 2018. Conversion of public house and two retail units to 7 Apartments,15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS012,"14 DEARDENGATE, HASLINGDEN",-2.32463,53.7062,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.06,not owned by a public authority,,permissioned,full planning permission,24/03/2016,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O0H4WBND02K00,6,,,yes,2016/0001. Conversion of first floor into 6 no. residential flats.,15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS013,LOVECLOUGH WORKING MENS CLUB,-2.28612,53.7399,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.44,not owned by a public authority,,permissioned,full planning permission,11/03/2013,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXANDJV936,10,,,yes,Extant planning permission. Erection of 10 houses,15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS017,"SHADLOCK SKIP, STACKSTEADS",-2.236242,53.690626,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.84,not owned by a public authority,,not permissioned,,,,22,,,,Identified as a potential allocation but no planning history.. Draft Local Plan Publication version proposes to allocate for 22 dwellings,15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS018,FMR BACUP HEALTH CENTRE,-2.19935,53.7036,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.2,not owned by a public authority,,permissioned,reserved matters approval,23/04/2018,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQHH00DT026,22,,,yes,. Reserved Matters Application for Landscaping pursuant to Planning Approval 2017/0100 (erection of 22 no. bedroom care home),15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS019,FMR HASLINGDEN POLICE STATION,-2.32278,53.7024,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.13,not owned by a public authority,,permissioned,full planning permission,03/10/2016,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQFS00DT02X,8,,,yes,"2017/0221 - Section 73 application to vary conditions 4 (construction method statement) and 5 (off-site highway works) pursuant to Planning Approval 2016/0320. Demolition of existing police station and erection of 8 No. dwellings, and construction of access, car parking, landscaping and associated works.",15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS020,"LAND OFF LEES ST, BRITANNIA",-2.18283,53.6919,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.07,not owned by a public authority,,permissioned,reserved matters approval,30/11/2006,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZWVNDJV796,4,,,yes,2006/393 (Reserved Matters) ; 2006/0189.  Houses still awaiting completion.. Erection of 4 dwellings,15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS022,"1 LABURNUM STREET, HASLINGDEN",-2.3284,53.7062,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.04,not owned by a public authority,,not permissioned,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXANDJV096,8,,,,Outline permission (2012/0096) expired.. Conversion from retail shop and warehouse to 8 no. dwellings,15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS024,"BOLTON AND CARR MILLS, COWPE",-2.250402,53.690263,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.22,not owned by a public authority,,not permissioned,,,,11,,,,Identified as a potential allocation but no planning history.. Draft Local Plan Publication version proposes to allocate for housing,15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS028,"GLEN MILL, STACKSTEADS",-2.2407,53.6909,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.18,not owned by a public authority,,permissioned,outline planning permission,01/03/2018,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OMX8STNDGNP00,9,,,yes,"2017/0130. Outline (all matters for approval except landscaping): Demolition of Existing Mill and Erection of 9 No. Residential Units, ( 3 bed dwellings), Associated Parking and Alterations to the Existing Access.",15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS029,"GREENBRIDGE MILL, RAWTENSTALL",-2.27883,53.6997,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,1.24,not owned by a public authority,,not permissioned,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZWWNDJV227,29,29,64,,Identified as a potential allocation but no planning history.. Draft Local Plan Publication version proposes to allocate for 64 dwellings,15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS030,"KNOTT MILL WORKS, MILLAR BARN LANE, WATERFOOT",-2.25074,53.6928,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.06,not owned by a public authority,,not permissioned,,,,5,,,,Identified as a potential allocation but no planning history.. Draft Local Plan Publication version proposes to allocate for 5 dwellings,15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS031,"LAND AT ASHWORTH ROAD, PIERCY (Former Gordon Works)",-2.25017,53.7031,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.07,not owned by a public authority,,permissioned,full planning permission,15/11/2016,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODK4P8NDFZ100,6,,,yes,2016/0440. Erection of 6 no. attached bungalows,15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS032,"LAND AT BLACKWOOD ROAD, STACKSTEADS",-2.23073,53.6884,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,1.23,not owned by a public authority,,not permissioned,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXBNDJV233,31,,,,2011/0548 - Permission expired.. Change of use of former scrap yard to campsite for static and touring caravans with an area for tents including the provision of a welfare block and the use of the on site house for use as a warden house,15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS034,"MAGISTRATES COURT, RAWTENSTALL",-2.29152,53.7003,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.03,not owned by a public authority,,permissioned,full planning permission,16/10/2014,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N5XRCBNDKLH00,11,,,yes,"Under construction. 11 apartments, including rooflights",15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS035,"OLD MARKET HALL, BACUP",-2.20192,53.7021,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.16,not owned by a public authority,,not permissioned,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZXCNDJV042,16,,,,"2010/0101, 2009/0562. Draft Local Plan Publication version proposes to allocate for 16 dwellings",15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS037,REEDSHOLME WORKS,-2.2899,53.7176,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,3.24,not owned by a public authority,,pending decision,,,https://publicaccess.rossendale.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MJLQT100DT035,97,,,yes,"2016/0267 - Outline approved. Application for reserved matters approval (appearance, landscaping, layout and scale) for the erection of 97 dwellings and associated infrastructure (pursuant to outline approval 2016/0267).",15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS038,"WATERSIDE MILL, BACUP",-2.20301,53.7056,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.17,not owned by a public authority,,not permissioned,,,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZX0NDJV060,5,,,,2000/299 - Conversion of mill to 16 no self contained flats. Draft Local Plan Publication version proposes to allocate the site for mixed-use including 39 dwellings,15/12/2017,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS039,"LAND ADJ 444 NEWCHURCH ROAD, STACKSTEADS",-2.229145,53.691275,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.09,not owned by a public authority,,permissioned,full planning permission,26/04/2010,https://publicaccess.rossendale.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZZXBNDJV605&activeTab=summary,4,,,,2010/0123 - extant planning permission. Erection of 2 pairs of semi-detached dwellings with garages,14/12/2018,14/12/2018,
http://opendatacommunities.org/id/district-council/rossendale,Rossendale Borough Council,ROSBS040,"LAND TO SIDE AND REAR OF PETROL STATION, MANCHESTER ROAD",-2.318415,53.700799,https://www.rossendale.gov.uk/downloads/download/10897/brownfield_register,0.16,not owned by a public authority,,not permissioned,,,,6,,,,2004/877. Draft Local Plan Publication version proposes to allocate for 6 dwellings,14/12/2018,14/12/2018,
