OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/hart,15/00275/FUL,"18 Church Road, Fleet, Hampshire, GU51 3RH",-0.840016,51.282478,https://publicaccess.hart.gov.uk/online-applications/,0.08,not owned by a public authority,,permissioned,full planning permission,2015-06-19,,10,10,,Demolition of existing office block at 18 Church Road and erection of 10 apartments,2017-12-22,2017-12-22,2018-12-20
http://opendatacommunities.org/id/district-council/hart,16/00796/PRIOR,"Consort House, 46-48 Albert Street, Fleet, Hampshire, GU51 3RL",-0.839038,51.282567,https://publicaccess.hart.gov.uk/online-applications/,0.04,not owned by a public authority,,permissioned,other,2016-05-26,,6,7,,Change of use from B1 to C3 (7 dwgs). Previous approval 16/00032/PRIOR (6 dwgs) granted 2016-03-15.,2017-12-22,2017-12-22,2018-12-20
http://opendatacommunities.org/id/district-council/hart,17/00828/PRIOR,"115-123 Fleet Road, Fleet, Hampshire, GU51 3PD",-0.8383,51.283972,https://publicaccess.hart.gov.uk/online-applications/,0.14,not owned by a public authority,,permissioned,other,2017-05-30,,6,6,,"Change of use of B1a offices to 6 flats. Previous approval 16/03413/PRIOR for Change of use of ground floor (part), 1st floor (part) and 2nd floor (part) from Use Class B1a offices to 12 flats (8 x 1 bedroom and 4 x 2 bedroom) granted 2017-02-02.",2017-12-22,2017-12-22,2018-12-20
http://opendatacommunities.org/id/district-council/hart,16/03411/PRIOR,"111-113 Fleet Road, Fleet, Hampshire, GU51 3PD",-0.837967,51.284112,https://publicaccess.hart.gov.uk/online-applications/,0.1,not owned by a public authority,,permissioned,other,2017-02-02,,12,12,,Change of use of 1st and 2nd floors from Use Class B1a offices to 12 flats (10 x 1 bedroom and 2 x 2 bedroom),2017-12-22,2017-12-22,2018-12-20
http://opendatacommunities.org/id/district-council/hart,15/00828/FUL,"Former Auxiliary Stores Unit, Former Queen Elizabeth Barracks, Naishes Lane, Church Crookham, Hampshire, GU52 8DB",-0.829882,51.256308,https://publicaccess.hart.gov.uk/online-applications/,0.75,not owned by a public authority,,permissioned,full planning permission,2015-07-31,,16,16,,Redevelopment of the site to provide 16 Dwellings,2017-12-22,2017-12-22,2018-12-20
http://opendatacommunities.org/id/district-council/hart,14/01093/OUT,"Winkworth Business Park, London Road, Hartley Wintney, Hook, Hampshire, RG27 8HY",-0.92314,51.292094,https://publicaccess.hart.gov.uk/online-applications/,0.5,not owned by a public authority,,permissioned,reserved matters approval,2016-01-08,,5,5,,Reserved Matters 15/02201/REM granted for erection of 5 dwellings,2017-12-22,2017-12-22,2018-12-20
http://opendatacommunities.org/id/district-council/hart,15/02225/FUL,"32 Reading Road South, Fleet, Hampshire, GU52 7QL",-0.844255,51.277538,https://publicaccess.hart.gov.uk/online-applications/,0.03,not owned by a public authority,,permissioned,full planning permission,2016-01-12,,6,6,,Conversion of existing B2 premises to 6 apartments,2017-12-22,2017-12-22,2018-12-20
http://opendatacommunities.org/id/district-council/hart,14/02942/FUL,"Land To Rear Of, Chantryland, New Road, Eversley, Hook, Hampshire, RG27 0NX",-0.859831,51.344999,https://publicaccess.hart.gov.uk/online-applications/,0.36,not owned by a public authority,,permissioned,full planning permission,2015-02-24,,6,6,yes,"Demolition of Chantryland and erection of one 5 bedroom, two 4 bedroom and three 2 bedroom houses. Under construction at April 2019.",2017-12-22,2017-12-22,2018-12-20
http://opendatacommunities.org/id/district-council/hart,15/01603/FUL,"Landata House, Station Road, Hook, Hampshire, RG27 9PE",-0.961103,51.278094,https://publicaccess.hart.gov.uk/online-applications/,0.55,not owned by a public authority,,permissioned,full planning permission,2016-03-23,,78,78,,Redevelopment of the site to provide 78 residential flats. Development complete in 2019.,2017-12-22,2017-12-22,2019-11-20
http://opendatacommunities.org/id/district-council/hart,16/03378/FUL,"Bartley House, Station Road, Hook, Hampshire, RG27 9JF",-0.96069,51.277317,https://publicaccess.hart.gov.uk/online-applications/,0.6,not owned by a public authority,,permissioned,full planning permission,2016-05-31,,102,102,yes,Demolition of office building and redevelopment to provide 4 x blocks containing a total of 102 apartments (46 x 1 bed and 56 x 2-bed). Under construction at April 2019.,2017-12-22,2019-11-20,2019-11-20
http://opendatacommunities.org/id/district-council/hart,17/02465/FUL,"Providence House, 2 Bartley Wood Business Park, Bartley Way, Hook, Hampshire, RG27 9XA",-0.917354,51.28749,https://publicaccess.hart.gov.uk/online-applications/,1.69,not owned by a public authority,,permissioned,other,2017-12-19,,107,109,yes,Construction of two additional one bedroom flats within Providence House. Previous approval 16/00883/PRIOR for Change of use from B1 to C3 (107 dwgs) granted 2016-05-24. 107 dwgs complete at April 2019 with the additional 2 under construction.,2017-12-22,2018-12-20,2019-11-20
http://opendatacommunities.org/id/district-council/hart,13/00720/MAJOR,"Winchfield Lodge, Old Potbridge Road, Winchfield, Hook, Hampshire, RG27 8BT",-0.917354,51.28749,https://publicaccess.hart.gov.uk/online-applications/,0.98,not owned by a public authority,,permissioned,full planning permission,2013-12-03,,16,16,yes,Conversion from B1 (office) to 4 residential dwellings plus the erection of 12 additional dwellings. Under construction at April 2019.,2017-12-22,2017-12-22,2019-11-20
http://opendatacommunities.org/id/district-council/hart,13/01215/MAJOR,"Lamb Hotel, High Street, Hartley Wintney, Hook, Hampshire, RG27 8NW",-0.899212,51.307383,https://publicaccess.hart.gov.uk/online-applications/,0.25,not owned by a public authority,,permissioned,full planning permission,2013-09-23,,11,11,,"Conversion and extension of existing hotel buildings to form offices, retail unit, one 2-bedroom flat, one 4-bedroom house and one 3-bedroom house and the erection of one 3-bedroom house, six 2-bedroom houses and one 1-bedroom flat. Development under construction at April 2019 (new build complete).",2017-12-22,2017-12-22,2019-11-20
http://opendatacommunities.org/id/district-council/hart,15/01083/FUL,"Rose Court, Rye Common Lane, Crondall, Farnham, GU10 5DD",-0.878382,51.246721,https://publicaccess.hart.gov.uk/online-applications/,0.3,not owned by a public authority,,permissioned,full planning permission,2015-09-10,,14,14,,"Demolition of office building, car parking and hard standing and erection of new building to create 14 x 2 bed apartments. Development complete at April 2019.",2017-12-22,2017-12-22,2019-11-20
http://opendatacommunities.org/id/district-council/hart,14/00106/MAJOR,"Land Rear Of, 102-108 Fleet Road, Fleet, Hampshire, GU51 4PA",-0.840724,51.2828,https://publicaccess.hart.gov.uk/online-applications/,0.09,not owned by a public authority,,permissioned,reserved matters approval,2015-07-01,,12,12,,Reserved matters 15/00276/REM granted for demolition of existing storage buildings and erection of a single block containing 10 x 1-bed & 2 x 2-bed residential flats. Development complete at April 2019.,2017-12-22,2017-12-22,2019-11-20
