OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BAR/003,-2.341964,53.480512,0.22,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BAR/004,-2.350523,53.476846,0.17,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BAR/009,-2.347790,53.481026,0.23,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BAR/027,-2.355147,53.476297,0.14,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BAR/039,-2.354342,53.481812,0.02,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BAR/057,-2.355428,53.484475,0.05,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BAR/070,-2.351800,53.484126,0.02,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BAR/071,-2.358721,53.481934,0.01,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BAR/075,-2.363126,53.477177,0.17,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BAR/077,-2.356454,53.482185,0.01,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BAR/078,-2.348791,53.483129,0.02,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BAR/079,-2.347496,53.483134,0.01,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BAR/080,-2.352831,53.483493,0.01,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BAR/082,-2.353504,53.482705,0.00,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BAR/083,-2.349004,53.483099,0.02,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BEL/016,-2.411581,53.499522,0.74,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BEL/032,-2.427205,53.486385,0.06,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BEL/033,-2.415370,53.511575,0.02,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BEL/034,-2.410597,53.508335,0.03,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BEL/035,-2.415370,53.511575,0.02,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BRO/004,-2.264023,53.491479,0.48,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BRO/010,-2.267595,53.503597,0.23,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BRO/032,-2.269781,53.498968,0.28,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BRO/043,-2.267828,53.489371,0.42,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BRO/062,-2.267685,53.496610,0.01,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BRO/087,-2.269007,53.501274,0.15,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BRO/090,-2.259148,53.498202,0.03,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BRO/091,-2.258859,53.492770,0.32,2017-12-01,2017-12-01,
http://opendatacommunities.org/id/metropolitan-district-council/salford,S/BRO/092,-2.260281,53.500009,0.05,2017-12-01,2017-12-01,
