OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17003,-1.351488,53.7241,0.31,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17005,-1.359468,53.72734,0.15,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17006,-1.350538,53.724875,0.03,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17007,-1.340105,53.729603,3.85,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17008,-1.322717,53.726255,2.19,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17009,-1.326863,53.726899,6.07,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17010,-1.344479,53.732576,37.15,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17012,-1.346761,53.727708,1.39,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17013,-1.345156,53.728367,3.47,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17014,-1.389921,53.714672,0.26,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17015,-1.321258,53.71715,0.2,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17016,-1.317173,53.723827,0.11,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17017,-1.349633,53.726792,0.02,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17018,-1.364261,53.719511,0.42,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17019,-1.350635,53.727063,0.6,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17020,-1.343547,53.715737,0.07,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17021,-1.370318,53.718869,4.64,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17022,-1.360677,53.729293,7.86,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17023,-1.353956,53.72797,2.91,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17024,-1.321599,53.717828,0.12,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17029,-1.355792,53.681685,0.08,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/metropolitan-district-council/wakefield,BLR17030,-1.353956,53.677518,0.1,2017-12-31,2017-12-31,
