OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR039,-0.176847,51.54532,0.05,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR034,-0.133417,51.535213,0.03,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR040,-0.122366,51.523068,0.02,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR002,-0.133963,51.528558,10.6,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR077,-0.106024,51.519873,0.03,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR046,-0.148889,51.555982,0.08,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR038,-0.138714,51.524479,0.03,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR054,-0.130193,51.536958,0.36,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR033,-0.142157,51.547923,0.04,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR004,-0.184201,51.54788,1.56,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR015,-0.136356,51.540214,0.27,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR001,-0.141617,51.532861,5.3,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR079,-0.144128,51.560555,0.84,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR043,-0.175726,51.543723,0.02,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR042,-0.142163,51.54634,0.06,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR062,-0.150047,51.543632,0.03,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR028,-0.120197,51.520852,2.02,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR066,-0.16637,51.552418,0.29,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR048,-0.14085,51.538118,0.11,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR083,-0.131227,51.532603,2.07,,,2017-12-22,2019-10-20,
http://opendatacommunities.org/id/london-borough-council/camden,LBCBLR006,-0.134759,51.538372,1.54,,,2017-12-22,2019-10-20,
