OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,PP3223,4036328,-11534,0.04,03/10/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,PP4203,4037159,-10685,0.02,03/10/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,PP4204,4037035,-12385,0.04,03/10/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,PP4262,4037484,-9731,0.02,03/10/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,PP4411,4036874,-12228,0.02,03/10/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,PP4452,4036388,-14642,0.02,03/10/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,PP4482,4035876,-10914,0.03,03/10/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,PP4588,4036332,-13233,0.07,03/10/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,PP4653,4036680,-12573,0.07,03/10/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,PP5220,4035925,-15328,0.17,03/10/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLA893899,4036446,-9852,0.36,03/10/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0001,4037937,-7428,2.34,18/09/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0003,4038204,-7342,11.52,26/09/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0004,4038381,-7470,5.33,18/09/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0014,4035636,-8530,1.96,18/09/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0027,4037416,-8858,0.6,26/09/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0028,4037393,-9209,0.07,26/09/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0030,4037164,-9470,0.79,18/09/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0032,4037315,-9359,1.8,26/09/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0034,4036336,-12094,0.15,26/09/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0041,4036368,-15131,0.32,26/09/2017,18/12/2017,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA0045,4037148,-12632,1.6,26/09/2017,18/12/2017,
