OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/dover,Dover District Council,BR60-16,Barwick Road Dover,1.28273,51.131444,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR60-16.pdf,2.62,Not in public ownership,,Permissioned,Outline planning permission,2014-12-12,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_219038,220,220,Yes,Forms part of a wider allocated site (LA8 - land in Coombe Valley),2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,Dover District Council,BR61-16,"Coombe Valley Road, Dover",1.294884,51.132883,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR61-16.pdf,0.74,Not in public ownership,,Permissioned,Full planning permission,2013-10-04,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_221339,24,24,Yes,Not Started - forms part of a wider allocated site (LA8 - land in Coombe Valley),2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,Dover District Council,BR65-16,"Upper Street, Kingsdown",1.401499,51.185194,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR65-16.pdf,0.29,Not in public ownership,,Permissioned,Full planning permission,2015-01-28,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_223269,4,4,Yes,Not Started - allocated in the Land Allocations Local Plan (LA38) on the 28/01/2015,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,Dover District Council,BR68-16,Land north of River Stour & including part of Sandwich Industrial Estate,1.347032,51.276269,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR68-16.pdf,12.2,Not in public ownership,,Permissioned,Full planning permission,2003-07-10,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_148512,303,303,Yes,Under Construction,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,Dover District Council,BR71-16,"Old Folkestone Road, Aycliffe",1.293275,51.113292,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR71-16.pdf,0.15,Not in public ownership,,Permissioned,,2007-06-21,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_205044,18,18,Yes,,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,Dover District Council,BR72-16,"1-7 Cowgate Hill, Dover",1.311494,51.124453,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR72-16.pdf,0.03,Not in public ownership,,Permissioned,Full planning permission,2013-04-03,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_220098,8,8,Yes,Not Started,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,Dover District Council,BR75-16,"Dorman Avenue South, Aylesham",1.202892,51.224374,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR75-16.pdf,0.27,Not in public ownership,,Permissioned,Full planning permission,2014-03-20,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_218354,6,6,Yes,Not Started,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,Dover District Council,BR77-16,"Hammill, Woodnesborough",1.285159,51.254708,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR77-16.pdf,0.38,Not in public ownership,,Permissioned,Hybrid planning permission,2016-06-17,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_219646,25,25,Yes,Under Construction,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,Dover District Council,BR78-16,"149-156 Snargate Street, Dover",1.311117,51.122377,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR78-16.pdf,0.11,Not in public ownership,,Permissioned,Reserved matters,2014-08-01,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_223099,9,9,Yes,Not Started,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,Dover District Council,BR84-16,"Strand Street, Sandwich",1.340191,51.276662,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR84-16.pdf,0.05,Not in public ownership,,Permissioned,Renewal - full planning permission,2015-03-27,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_222309,6,6,Yes,Not Started,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,Dover District Council,BR87-16,"Discovery Park, Ramsgate Road, Sandwich",1.34516,51.287413,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR87-16.pdf,72.3,Not in public ownership,,Permissioned,Outline planning permission,2015-09-02,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_223268,500,500,Yes,Not Started - the housing on this site forms part of a wider mixed use application on a predominatly brownfield site,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,Dover District Council,BR89-16,"Former council yard, Molland Lea, Ash",1.277028,51.282659,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR89-16.pdf,0.16,Public ownership,,Not Permissioned,,,,5,5,Yes,,2016-06-20,2016-06-20,
http://opendatacommunities.org/id/district-council/dover,Dover District Council,BR129-16,"The Old Sorting Office, Charlton Green, Dover, CT16 1AP",1.307303,51.13201,http://dover.gov.uk/Planning/Planning-Policy/Brownfield-Land-Register/Site-Plans/BR129-16.pdf,0.69,Not in public ownership,,Permissioned,Outline planning permission,2016-10-07,https://planning.dover.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_229059,65,65,Yes,Not Started,2016-06-20,2016-06-20,
