OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0001,-0.275767,51.413782,0.13,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0002,-0.257769,51.405429,0.10,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0003,-0.257263,51.404129,0.04,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0004,-0.254240,51.394015,0.06,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0005,-0.266856,51.426832,0.16,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0006,-0.277536,51.413458,0.08,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0007,-0.310112,51.384609,0.21,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0008,-0.268233,51.421604,0.32,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0009,-0.307373,51.397178,0.05,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0010,-0.255059,51.415984,0.14,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0011,-0.302852,51.382849,0.25,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0012,-0.266789,51.400828,0.08,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0013,-0.274493,51.425507,0.06,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0014,-0.253741,51.418035,0.11,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0015,-0.300193,51.398876,0.04,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0016,-0.275926,51.414112,0.13,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0017,-0.298538,51.390085,0.05,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0018,-0.278244,51.418708,0.24,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0019,-0.262161,51.427279,0.21,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0020,-0.300623,51.415288,0.06,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0021,-0.265517,51.413191,0.12,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0022,-0.246313,51.380676,0.03,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0023,-0.266529,51.419098,0.12,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0024,-0.256298,51.420001,0.22,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0025,-0.301030,51.380624,0.06,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0026,-0.256238,51.400784,0.16,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0027,-0.267878,51.424627,0.25,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0028,-0.287444,51.412790,0.15,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0029,-0.296982,51.404523,0.16,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0030,-0.257111,51.405790,0.12,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0031,-0.302773,51.408428,1.10,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0032,-0.302120,51.393774,0.06,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0033,-0.259275,51.406564,0.07,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0034,-0.288950,51.412562,0.03,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0035,-0.288751,51.412664,0.04,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0036,-0.270060,51.424463,0.18,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0037,-0.297972,51.388466,0.04,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0038,-0.300699,51.378517,0.23,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0039,-0.300957,51.411122,0.04,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0040,-0.294038,51.401019,0.64,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0041,-0.298982,51.414036,0.05,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0042,-0.303916,51.409781,2.09,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0043,-0.284967,51.416095,0.10,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0044,-0.300799,51.390379,0.30,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0045,-0.307419,51.403920,0.06,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0046,-0.262966,51.425936,0.16,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0047,-0.263355,51.425890,0.19,,,2017-12-12,2017-12-12,
http://opendatacommunities.org/doc/london-borough-council/kingston,RBK0048,-0.287425,51.415768,0.28,,,2017-12-12,2017-12-12,
