OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,CFS11,Barn at Little Longs Chatham Green Little Waltham Chelmsford Essex,571489,215179,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,0.03,,not permissioned,,,,yes,1,,,,2017-10-24,2017-10-24,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,CFS197,Former Industrial Site Rignals Lane Galleywood Chelmsford,571381,203001,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,1.64,not owned by a public authority,not permissioned,,,,yes,20,,,,2017-10-24,2017-10-24,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,CFS262,Land North West of Lockside Marina Hill Road South Chelmsford,571575,206596,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,0.71,not owned by a public authority,not permissioned,,,,yes,100,,,,2017-10-24,2017-10-24,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,CFS263,Baddow Road Car Park Baddow Road Chelmsford,571293,206313,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,0.029999999999999916,owned by a public authority,not permissioned,,,,yes,70,,,,2017-10-24,2017-10-24,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,CFS266,Waterhouse Lane Depot and Nursery Waterhouse Lane Chelmsford,569577,206572,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,0.84,owned by a public authority,not permissioned,,,,yes,10,,,,2017-10-24,2017-10-24,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,CFS267,Essex Police HQ and Sports Ground New Court Road Chelmsford,572318,207362,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,4.63,owned by a public authority,not permissioned,,,,yes,200,,,,2017-10-24,2017-10-24,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,CFS274,Bell Works Well Lane Danbury Chelmsford,577412,205078,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,0.58,not owned by a public authority,not permissioned,,,,yes,10,,,,2017-10-24,2017-10-24,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,CFS276,Former St Peters College Fox Crescent Chelmsford,569454,208018,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-new-local-plan/new-local-plan/call-for-sites-slaa-and-parish-maps/,11.19,owned by a public authority,not permissioned,,,,yes,100,,,,2017-10-24,2017-10-24,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,13/00690/ETL,Land north west of Essex County Cricket Ground New Writtle Street Chelmsford,570616,206486,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,1.12,not owned by a public authority,permissioned,full planning permission,2013-09-17,,yes,,,,,2017-10-30,,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,14/01692/FUL,24 Duke Street Chelmsford,570680,207001,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.38,not owned by a public authority,permissioned,full planning permission,2018-05-18,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,12/00833/FUL,Royal Mail Sorting Office 30 Victoria Road Chelmsford,571034,207180,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,1.26,unknown ownership,permissioned,full planning permission,2013-04-08,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,16/01012/OUT,Land north of Galleywood Reservoir Beehive Lane Galleywood,570557,203053,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.65,not owned by a public authority,pending descision,,,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,17/00142/FUL,Burrows Electrical Wholesalers Railway Street Chelmsford,570414,207170,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.06,not owned by a public authority,permissioned,full planning permission,2017-06-28,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,16/01145/FUL,47 Broomfield Road Chelmsford,570317,207315,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.11,not owned by a public authority,permissioned,full planning permission,2016-09-30,,yes,,,,Site stalled,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,14/01360/FUL,Site rear of 30-34 Broomfield Road,570415,207239,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.02,mixed ownership,permissioned,full planning permission,2014-11-17,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,15/00838/FUL,Garages rear of 24 Cherry Garden Road Great Waltham,569387,213242,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.46,owned by a public authority,permissioned,full planning permission,2015-11-11,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,16/01563/FUL,Workshop Main Road Woodham Ferrers Chelmsford,579868,199001,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.1,not owned by a public authority,permissioned,full planning permission,2016-10-25,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,17/00240/FUL,Boreham Village Store Main Road Boreham,575314,210039,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.16,not owned by a public authority,permissioned,full planning permission,2017-05-05,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,15/01989/FUL,Haven Orchard Goat Hall Lane Chelmsford,569706,202926,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.49,not owned by a public authority,permissioned,full planning permission,2016-07-15,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,17/01118/FUL,Site at 71 to 73 Wood Street Chelmsford,570049,205067,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.06,not owned by a public authority,permissioned,full planning permission,2017-08-10,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,16/01482/FUL,Land Rear of 43-43A Broomfield Road Chelmsford,570345,207286,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.01,not owned by a public authority,permissioned,full planning permission,2016-11-10,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,16/02157/FUL,Site rear of 139 to 141 Springfield Road Chelmsford,571410,206999,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.03,not owned by a public authority,permissioned,full planning permission,2017-02-01,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,15/01094/FUL,Land Adjacent 44 Mildmay Road Chelmsford Essex,570962,206232,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.01,not owned by a public authority,permissioned,full planning permission,2015-09-30,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,12/00917/FUL,Land South East of Riverbank Court Shrublands Close Chelmsford,571250,206918,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.08,not owned by a public authority,permissioned,full planning permission,2012-07-25,,yes,,,,Site stalled,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,15/00774/FUL,32-33 New Street Chelmsford,570885,207165,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.02,not owned by a public authority,permissioned,full planning permission,2015-08-23,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,17/00207/FUL,Roadstar Tyre and Exhaust Centre New Writtle Street Chelmsford,570714,206334,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.06,mixed ownership,permissioned,full planning permission,2017-06-16,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,15/01231/FUL,22A Duke Street Chelmsford,570720,206997,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.02,not owned by a public authority,permissioned,full planning permission,2015-11-03,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,15/01038/FUL,185 New London Road Chelmsford,570389,206088,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.18,not owned by a public authority,permissioned,full planning permission,2015-12-07,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,16/01622/FUL,299 Broomfield Road Chelmsford,570634,208958,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.1,not owned by a public authority,permissioned,full planning permission,2016-12-15,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,17/00777/FUL,Land rear of 269A and 269B Broomfield Road Chelmsford,570513,208764,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.02,not owned by a public authority,permissioned,full planning permission,2017-06-28,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,16/01881/OUT,Site at Hyde Farm Nursery Hyde Lane Danbury,579880,203593,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.2,not owned by a public authority,permissioned,outline planning permission,2016-12-22,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,15/01117/FUL,86 Main Road Danbury Chelmsford,577774,205352,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.2,not owned by a public authority,permissioned,full planning permission,2015-09-16,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,14/01240/FUL,Woodend Cat Hotel 77 Hopping Jacks Lane Danbury Chelmsford,578969,205616,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.15,not owned by a public authority,permissioned,full planning permission,2015-08-12,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,15/01900/OUT,Chamberlains Farm Sporhams Lane Sandon,576127,203968,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,1.51,not owned by a public authority,permissioned,outline planning permission,2016-06-15,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,15/01208/OUT,Buildings rear of Spread Eagle Church Lane Ford End,567951,216705,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.24,not owned by a public authority,permissioned,outline planning permission,2015-09-09,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,17/00335/FUL,63 and 65 Brock Hill Runwell Wickford,574385,195187,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.16,not owned by a public authority,permissioned,full planning permission,2017-07-11,,yes,,,,Site stalled,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,17/00905/FUL,Land Rear of 132 Brock Hill Runwell,574238,195600,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.18,not owned by a public authority,permissioned,full planning permission,2017-08-10,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,17/00722/FUL,Land and Garages at 71 School Road Downham,572525,196128,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.03,not owned by a public authority,permissioned,full planning permission,3017-06-07,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,17/00079/FUL,Site at Park Lane Riding School Park Lane Ramsden Heath,571152,195226,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.38,not owned by a public authority,permissioned,full planning permission,2017-07-12,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,17/00312/FUL,Land Adjacent Woodside Dowsett Lane Ramsden Heath,570957,196928,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.38,not owned by a public authority,permissioned,full planning permission,2017-04-26,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,16/01683/FUL,Land at the Grange Stock Road Stock,568744,197485,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.15,not owned by a public authority,permissioned,full planning permission,2016-11-18,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,17/00987/FUL,The Grange Stock Road Stock,568768,197453,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.35,not owned by a public authority,permissioned,full planning permission,2017-08-09,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,15/00777/FUL,Land North of 5 to 7 Baron Road South Woodham Ferrers,581193,197347,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.2,not owned by a public authority,permissioned,full planning permission,2016-03-17,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,16/02272/FUL,Templeton House Templeton Park Bakers Lane West Hanningfield,570859,201274,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.08,not owned by a public authority,permissioned,full planning permission,2017-03-29,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,17/01049/FUL,Buildings rear of Oxney Grove Ongar Road West Writtle,566093,205893,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.06,not owned by a public authority,permissioned,full planning permission,2017-10-24,,yes,,,,,2017-10-30,2017-10-30,
http://opendatacommunities.org/id/district-council/chelmsford,Chelmsford City Council,17/01074/FUL,Site at Crowsheath Farm Hawkswood Road Downham,571794,197011,https://publicaccess.chelmsford.gov.uk/online-applications/search.do,0.45,not owned by a public authority,permissioned,full planning permission,2017-11-02,,yes,,,,,2017-11-06,2017-11-14,
