OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/london-borough-council/greenwich,Royal Borough Of Greenwich,RBG-01,"“Thomas St phases 3 & 4, Thomas St, Woolwich New Rd & Wellington St Woolwich“",,,,1.82,Unknown ownership,Permissioned,Outline planning permission,2007-07-27,,Yes,,,,"""Of the 960 total dwellings permitted, 259 dwellings completed 14/03/2014 in Phase 1 (10/2440/R).""",2017-12-22,2017-12-22,
http://opendatacommunities.org/id/london-borough-council/greenwich,Royal Borough Of Greenwich,RBG-02,"“64 & rear of, Plumstead High St Plumstead“",0.088441,51.488379,,0.09,Unknown ownership,Permissioned,Full planning permission,2007-10-29,,Yes,,,,"“Started""",2017-12-22,2017-12-22,
http://opendatacommunities.org/id/london-borough-council/greenwich,Royal Borough Of Greenwich,RBG-03,"“Former Greenwich District Hospital site, Vanbrugh Hill Greenwich“",0.009127,51.485358,,2.2,Unknown ownership,Permissioned,Full planning permission,2009-03-31,,Yes,,,,"“Started""",2017-12-22,2017-12-22,
http://opendatacommunities.org/id/london-borough-council/greenwich,Royal Borough Of Greenwich,RBG-04,"“The Academy (former Royal Military Academy), Academy Rd Woolwich“",0.058655,51.475956,,4.41,Unknown ownership,Permissioned,Full planning permission,2009-07-10,,Yes,,,,"“Started""",2017-12-22,2017-12-22,
http://opendatacommunities.org/id/london-borough-council/greenwich,Royal Borough Of Greenwich,RBG-05,"“Kidbrooke Village Phase 2, Kidbrooke Park Rd Kidbrooke“",0.02368,51.460441,,5.04,Unknown ownership,Permissioned,Reserved matters approval,2010-03-24,,Yes,,,,"“Started""",2017-12-22,2017-12-22,
http://opendatacommunities.org/id/london-borough-council/greenwich,Royal Borough Of Greenwich,RBG-06,“92-94 Shooters Hill Rd Charlton“,0.025765,51.474685,,0.07,Unknown ownership,Permissioned,Full planning permission,2010-08-02,,Yes,,,,"“Started""",2017-12-22,2017-12-22,
http://opendatacommunities.org/id/london-borough-council/greenwich,Royal Borough Of Greenwich,RBG-07,"“Former Millers PH & newsagent, 83-87 Greenwich High Rd Greenwich“",-0.018096,51.476379,,0.03,Unknown ownership,Permissioned,Full planning permission,2011-07-11,,Yes,,,,"“Started""",2017-12-22,2017-12-22,
http://opendatacommunities.org/id/london-borough-council/greenwich,Royal Borough Of Greenwich,RBG-08,"“Alcatel-Lucent, Christchurch Way Greenwich“",0.006515,51.490178,,3.6,Unknown ownership,Permissioned,Full planning permission,2012-03-03,,Yes,,,,"“Started""",2017-12-22,2017-12-22,
http://opendatacommunities.org/id/london-borough-council/greenwich,Royal Borough Of Greenwich,RBG-09,"“Hilton's Wharf, 30-52 Norman Rd Greenwich“",-0.017159,51.479727,,0.13,Unknown ownership,Permissioned,Full planning permission,2012-03-27,,Yes,,,,"“Started""",2017-12-22,2017-12-22,
http://opendatacommunities.org/id/london-borough-council/greenwich,Royal Borough Of Greenwich,RBG-10,"“Mast Quay Phase 2, Woolwich Church St Woolwich“",0.059252,51.494012,,0.76,Unknown ownership,Permissioned,Full planning permission,2012-03-29,,Yes,,,,"“Not started.""",2017-12-22,2017-12-22,
