OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/york,BR-022,York Barbican Paragon Street,-1.074263,53.953425,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.96,not owned by a public authority,,permissioned,full planning permission,2017-08-24,https://www.york.gov.uk/SearchPlanningApplications,0,0,yes,"13/02135/FULM. Erection of 1 no. part 4/part 5 storey building comprising 175no. apartments and 1 no. 3 storey building comprising 12no. apartments with associated access, parking and landscaping",2017-12-21,,
http://opendatacommunities.org/id/unitary-authority/york,BR-013,Garage Court Site at Challoner Road,-1.118166,53.934619,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.12,owned by a public authority,,permissioned,full planning permission,2014-08-08,https://www.york.gov.uk/SearchPlanningApplications,0,0,yes,14/01191/FUL. Residential development to include 6no. apartments and 2no. houses with associated parking and landscaping,2017-12-21,,
http://opendatacommunities.org/id/unitary-authority/york,BR-014,1-12 Kensal Rise,-1.073002,53.949101,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.15,not owned by a public authority,,permissioned,full planning permission,2015-01-09,https://www.york.gov.uk/SearchPlanningApplications,0,0,yes,"14/01857/FUL. Additional floor to accommodate 6no. roof top apartments with three new staircase pods and associated cycle stores, bin stores and parking to 1-12 Kensal Rise",2017-12-21,,
http://opendatacommunities.org/id/unitary-authority/york,BR-025,"Hungate Development Site (Blocks D, F, G & H)",-1.075113,53.959076,https://www.york.gov.uk/downloads/download/4172/brownfield_register,4.1,not owned by a public authority,,permissioned,outline planning permission,2006-07-18,https://www.york.gov.uk/SearchPlanningApplications,0,0,yes,"15/01709/OUTM. Outline application for Blocks G and H comprising either use class C3 or C2 and flexible commercial uses. Full application for Block D (186 residential units); and Block F (101 residential units), community centre (use class D1) and multi-storey car park",2017-12-21,,
http://opendatacommunities.org/id/unitary-authority/york,BR-003,Car Parking Area Holgate Road,-1.094808,53.953959,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.03,not owned by a public authority,,permissioned,full planning permission,2016-03-01,https://www.york.gov.uk/SearchPlanningApplications,0,0,yes,15/02295/FUL. Erection of 3 storey block of 6 no. Apartments,2017-12-21,,
http://opendatacommunities.org/id/unitary-authority/york,BR-009,26-30 Swinegate,-1.081185,53.960156,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.06,not owned by a public authority,,permissioned,full planning permission,2016-10-07,https://www.york.gov.uk/SearchPlanningApplications,0,0,yes,"16/01532/FUL. Conversion of upper floors of 4-6 Church Street and 26-30 Swinegate (use Class B1a) to form 8no. apartments, bin/recycling storage at ground floor and alterations to ground floor shop front",2017-12-21,,
http://opendatacommunities.org/id/unitary-authority/york,BR-001,Mack & Lawler Builders Ltd 2a Low Ousegate,-1.083357,53.957719,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.02,not owned by a public authority,,permissioned,other,2017-03-06,https://www.york.gov.uk/SearchPlanningApplications,0,0,yes,16/02710/ORC. Proposed change of use from offices to flats (use class C3) under Class J Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015 (resubmission),2017-12-21,,
http://opendatacommunities.org/id/unitary-authority/york,BR-024,The Cocoa Works Haxby Road,-1.07857,53.974409,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2.35,not owned by a public authority,,permissioned,full planning permission,2017-09-14,https://www.york.gov.uk/SearchPlanningApplications,0,0,yes,17/00284/FULM. Conversion and extension of the former Confectionery blocks to 258no. apartments; demolition of buildings and extension to accommodate concierge and community room; erection of convenience store,2017-12-21,,
http://opendatacommunities.org/id/unitary-authority/york,BR-010,The Fleeting Arms 54 Gillygate,-1.083612,53.964174,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.07,not owned by a public authority,,permissioned,full planning permission,2017-10-06,https://www.york.gov.uk/SearchPlanningApplications,0,0,yes,17/00580/FULM. Conversion of ground floor public house (use class A4) to retail (use class A1) with new shop front and change of use of first and second floors to student residential accommodation (18no. studio apartments) with first floor rear extension,,,
http://opendatacommunities.org/id/unitary-authority/york,BR-017,Ryedale House 58-60 Piccadilly,-1.077393,53.955876,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.24,not owned by a public authority,,permissioned,other,2016-12-23,https://www.york.gov.uk/SearchPlanningApplications,0,0,yes,16/02022/ORC. Proposed change of use from offices to 73 apartments (use class C3) under Class O Part 3 Schedule 2 of Article 3 of The Town and Country Planning (General Permitted Development) Order 2015,,,
http://opendatacommunities.org/id/unitary-authority/york,BR-021,Hudson House Toft Green,-1.090775,53.957218,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.55,not owned by a public authority,,permissioned,full planning permission,2017-08-23,https://www.york.gov.uk/SearchPlanningApplications,0,0,yes,"17/00576/FULM. Erection of 4 no. buildings comprising 127no. flats (C3), office (B1a) use and office or restaurant (B1 or A3)  uses following the demolition of existing office building (B1a)",,,
http://opendatacommunities.org/id/unitary-authority/york,BR-015,Coal Yard 11 Mansfield Street,-1.071915,53.961676,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.16,not owned by a public authority,,permissioned,full planning permission,2016-11-23,https://www.york.gov.uk/SearchPlanningApplications,0,0,yes,15/01571/FULM. Erection of four storey block for student accommodation (84 units) following demolition of existing building,,,
