OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/scarborough,BR-001,-0.387427,54.284113,0.04,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-002,-0.395287,54.283011,0.19,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-003,-0.395221,54.283956,0.03,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-006,-0.405525,54.280884,0.06,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-007,-0.415162,54.292732,0.08,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-009,-0.406369,54.2813,0.08,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-011,-0.401834,54.273842,0.05,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-012,-0.268613,54.158407,0.68,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-013,-0.394273,54.266461,0.14,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-014,-0.392839,54.263845,0.18,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-017,-0.411774,54.279753,0.02,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-018,-0.416333,54.272595,0.06,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-019,-0.409098,54.292607,1.1,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-020,-0.400072,54.280084,0.08,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-022,-0.619381,54.484327,0.14,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-023,-0.616602,54.488016,0.14,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-024,-0.625737,54.489971,0.14,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-026,-0.410554,54.284293,0.34,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-027,-0.28992,54.212202,0.18,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-028,-0.294131,54.211255,0.2,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-029,-0.412059,54.282327,0.5,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-030,-0.409328,54.284242,0.6,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-032,-0.399002,54.283908,0.03,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-033,-0.403342,54.282113,0.09,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-034,-0.399484,54.26591,2.41,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-035,-0.330221,54.220587,1.61,2017-12-18,2018-01-21,
http://opendatacommunities.org/id/district-council/scarborough,BR-036,-0.392419,54.264774,0.77,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-037,-0.418473,54.273657,0.32,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-038,-0.399048,54.286299,0.06,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-039,-0.404633,54.278113,0.83,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-040,-0.429811,54.28406,0.43,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-041,-0.436554,54.284085,4.62,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-043,-0.628771,54.487417,1.45,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-045,-0.611225,54.479038,0.7,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-046,-0.294638,54.210858,0.3,2017-12-18,2017-12-18,
http://opendatacommunities.org/id/district-council/scarborough,BR-049,-0.40937,54.28942,0.03,2018-09-05,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,BR-050,-0.40003,54.28111,0.03,2017-12-18,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,BR-051,-0.39896,54.28357,0.01,2018-09-05,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,BR-052,-0.61805,54.49009,0.02,2018-09-05,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,BR-053,-0.39532,54.23947,0.39,2018-09-05,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,BR-054,-0.39385,54.26444,0.19,2018-09-05,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,BR-056,-0.44207,54.2951,1.49,2018-09-05,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,BR-057,-0.42527,54.29479,0.17,2018-09-05,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,BR-059,-0.405644,54.284543,0.48,2017-12-18,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,BR-060,-0.330164,54.222375,2.4,2017-12-18,2018-09-05,
http://opendatacommunities.org/id/district-council/scarborough,BR-061,-0.288006,54.209164,0.19,2019-11-12,2019-11-12,
http://opendatacommunities.org/id/district-council/scarborough,BR-062,-0.551104,54.227165,0.1,2019-11-12,2019-11-12,
http://opendatacommunities.org/id/district-council/scarborough,BR-063,-0.442005,54.29638,0.08,2019-11-12,2019-11-12,
http://opendatacommunities.org/id/district-council/scarborough,BR-064,-0.405259,54.280997,0.01,2019-11-12,2019-11-12,
http://opendatacommunities.org/id/district-council/scarborough,BR-065,-0.403743,54.281274,0.01,2019-11-12,2019-11-12,
