OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/torbay,PNPH13,-3.56194,50.4361,1.33,60,182,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,PNPH14,-3.56367,50.4352,0.27,25,50,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,PNPH15,-3.56708,50.4347,0.04,3,6,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,PNPH16,-3.56444,50.4333,2.94,50,100,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,PNPH19,-3.55896,50.4314,0.24,11,22,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,PNPH20,-3.55537,50.4309,0.36,25,50,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,PNPH21,-3.55639,50.4298,0.04,5,10,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,PNPH23,-3.5901,50.4243,2.98,20,40,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,PNPH26,-3.57704,50.4137,0.37,5,10,2016-06-24,2017-12-13,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH01,-3.55064,50.4936,1.47,23,45,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH02,-3.54834,50.4934,6.34,75,150,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH07,-3.56189,50.4823,0.29,6,12,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH08,-3.56017,50.481,0.45,9,18,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH10,-3.55581,50.474,1.39,10,20,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH11,-3.517,50.474,0.1,5,10,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH12,-3.54509,50.472,0.21,5,9,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH13,-3.53463,50.4724,0.09,3,6,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH14,-3.50406,50.4727,0.71,35,137,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH15,-3.54159,50.4714,0.09,4,8,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH16,-3.52758,50.4711,0.18,4,8,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH17,-3.53816,50.4701,0.1,33,6,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH18,-3.55021,50.4691,0.27,10,20,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH19,-3.5365,50.4695,0.16,19,19,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH20,-3.53669,50.4691,0.04,7,7,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH22,-3.53889,50.4686,0.05,6,6,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH23,-3.52685,50.469,0.11,4,8,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH24,-3.5271,50.4682,0.24,30,59,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH25,-3.50539,50.4681,0.23,5,9,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH26,-3.53046,50.4677,0.02,6,12,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH27,-3.52998,50.4664,0.61,65,130,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH28,-3.52704,50.4662,0.25,15,30,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH30,-3.52995,50.4654,0.06,71,71,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH31,-3.52832,50.4654,0.23,15,30,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH32,-3.5273,50.4652,0.06,7,13,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH33,-3.52664,50.4657,0.08,5,10,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH34,-3.52539,50.4652,0.35,25,50,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH35,-3.52803,50.465,0.02,6,12,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH36,-3.53287,50.464566,0.25,11,11,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH37,-3.52634,50.4639,0.09,15,30,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH39,-3.52517,50.4634,0.03,4,8,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH41,-3.52603,50.46311,0.05,5,10,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH43,-3.52516,50.4623,0.81,13,25,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH44,-3.52539,50.4613,0.18,6,12,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH45,-3.51963,50.4616,1.11,18,35,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH47,-3.54301,50.459,0.15,4,7,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,TNPH49,-3.54424,50.4558,0.11,7,7,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,C1222,-3.5257,50.4632,0.03,9,9,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,C1261,-3.53995,50.4652,0.08,8,8,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,C1265,-3.52578,50.4637,0.03,9,9,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,C453,-3.53591,50.4677,0.23,9,9,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,R792,-3.52586,50.4619,0.07,10,10,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,,-3.56729,50.4352,0.15,32,32,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,,-3.50531,50.4657,0.1,12,12,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,,-3.51434,50.387,0.27,10,10,2016-06-24,2017-12-20,
http://opendatacommunities.org/id/unitary-authority/torbay,,-3.53557,50.4785,0.16,12,12,2016-06-24,2017-12-20,
