OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR001,"Site of Box Trees Mill, Boy Lane, Wheatley, Halifax",-1.899038,53.740233,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR001,1.54,not owned by a public authority,,permissioned,full planning permission,2013-11-06,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,87,87,,05/01672/FUL - Construction of 87 residential dwellings. Granted 06.11.13,2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR002,"Site of Sports Club, 78 to 82 Backhold Lane, Siddal, Halifax.",-1.852276,53.699735,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR002,0.04,not owned by a public authority,,permissioned,full planning permission,2016-12-22,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,8,8,yes,16/00894/FUL - Demolish existing building and re build on similar footprint to form 8 apartments,2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR006,"467-475 Elland Road, Elland",-1.817846,53.698269,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR006,0.23,not owned by a public authority,,permissioned,full planning permission,2014-08-19,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,10,10,yes,15/01439/FUL - Amendments to plots 1 to 5 on approved scheme 10/01534/FUL to utilise void beneath buildings. Granted 23.6.16. 10/01534 - Proposed ten houses on site of previously approved building. Granted 19.8.14.,2017-12-20,2020-05-31,2019-06-30
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR007,"Land opposite, Tetrodena Kennels, Break Neck Lane, Hipperholme, Halifax.",-1.828126,53.727504,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR007,0.32,not owned by a public authority,,permissioned,full planning permission,2017-07-07,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,4,4,yes,17/00021/FUL - Residential development of four detached houses (As permitted on application 13/01101). Granted 07.07.17.,2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR008,"Land At Whitehouse Farm, Holmfield, Halifax",-1.877852,53.758053,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR008,0.67,not owned by a public authority,,permissioned,reserved matters approval,2017-06-29,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,23,23,yes,17/00423/RES - Construction of 23 dwellings with associated access and landscaping works (Reserved matters pursuant to planning application 14/00058/OUT). Granted 29.06.17. 14/00058/OUT - Residential Development of 27 Dwellings (Outline. Granted 24.06.14,2017-12-20,2020-05-31,2019-08-29
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR009,"Jubilee Works, Jubilee Street North, Ovenden, Halifax",-1.879312,53.743223,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR009,0.17,not owned by a public authority,,permissioned,full planning permission,2015-11-09,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,6,6,,18/00300/FUL - Residential development for five terraced houses. Granted 17.05.18. 15/01121/FUL - Formation of 6 New Dwellings. Granted 09.11.15. Site had previously been split - BLR009 and BLR089. Boundary redrawn around whole site. Two planning applica,2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR010,"Site of former Hope MIlls, Alma Road, Walsden, Todmorden.",-2.103299,53.696954,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR010,0.31,not owned by a public authority,,permissioned,full planning permission,2016-08-12,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,11,11,yes,15/01671/FUL - 11 No holiday cottages and 5 No craftshop workshop studios. Granted 12.08.16. 09/00836/OUT - Construction of 17 residential houses to amend approved application 05/01473/OUT (Outline). Granted 15.9.09.,2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR011,"Site of High Level Works, Pellon Lane, Pellon, Halifax",-1.882379,53.729375,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR011,0.38,not owned by a public authority,,not permissioned,,,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,34,34,,Lapsed Permssion - 16/00160/OUT Demolition of vacant industrial units and construction of 34 dwellings (outline). This site has been allocated as a New Housing Site in the Local Plan Publication Draft LP0164.,2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR013,"Ryburn Polythene Limited, Oldham Road, Ripponden, Sowerby Bridge.",-1.948255,53.667911,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR013,0.08,not owned by a public authority,,permissioned,full planning permission,2015-12-08,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,13,13,yes,15/00822/FUL - Conversion of existing mill to form 13 apartments (amended plan). Granted 08.12.15.,2020-01-31,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR014,"Site of Scar Bottom Mill, Scar Bottom Lane, Greetland, Elland",-1.885918,53.687754,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR014,0.17,not owned by a public authority,,permissioned,full planning permission,2011-07-20,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,6,6,,"10/00753/FUL - Residential development of six dwellings (Amended part scheme relating to 00/00916/FUL). Granted 20.07.11. 00/00916 - Demolition of mill and construction of eight dwellings,. Granted 22.09.00",2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR015,"Victoria Works, Dean Street, West Vale, Elland",-1.857572,53.685499,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR015,0.07,not owned by a public authority,,permissioned,full planning permission,2015-11-18,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,7,7,yes,15/00823/FUL - Residential development of seven dwellings. Granted 18.11.15.,2017-12-20,2020-05-31,2019-04-12
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR017,"Baxter Lane Works, Baxter Lane, Northowram, Halifax",-1.833344,53.74036,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR017,0.05,not owned by a public authority,,permissioned,full planning permission,2014-03-04,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,5,5,,13/01351 /CON- Conversion of disused Engineering Works to form 5 dwellings and extension to South elevation. Granted 04.03.14,2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR018,"Wheatley Wells Inn, 106-112 Wheatley Road, Wheatley, Halifax",-1.885914,53.735846,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR018,0.02,not owned by a public authority,,permissioned,full planning permission,2013-06-28,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,5,5,,13/00499/CON - Conversion of former public house to form 5 dwellings. Granted 28.06.13,2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR019,"8-12 Cross Hills, Halifax",-1.860338,53.72698,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR019,0.02,not owned by a public authority,,permissioned,full planning permission,2014-01-28,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,27,27,yes,12/01365/CON - Conversion of former restaurant to 27 bedsits and construction of stairway.Granted 28.01.14,2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR020,"Basement, Dodgeholme Court, Mixenden, Halifax.",-1.902061,53.746947,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR020,0.03,not owned by a public authority,,permissioned,full planning permission,2018-05-21,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,5,5,yes,18/00388/FUL - Conversion of existing basement into five self contained flats. Granted 21.05.18.,2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR021,"Exley Park PH, Park Lane, Siddal, Halifax",-1.850614,53.699998,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR021,0.1,not owned by a public authority,,permissioned,full planning permission,2016-04-15,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,7,7,yes,16/00226/FUL - Demolition of former public house to facilitate residential development of seven townhouses. Granted 15.04.16. This site had also been allocated as a New Housing Site in the Local Plan Publication Draft LP0171.,2017-12-20,2020-05-31,2019-12-06
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR022,"Land North West Of Illingworth Moor Methodist Church, Keighley Road, Illingworth, Halifax.",-1.896202,53.757173,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR022,2.22,not owned by a public authority,,permissioned,reserved matters approval,2019-10-09,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,83,83,yes,"19/00824/RES - Construction of eighty three dwellings (Reserved matters pursuant to 18/01481/OUT). Granted 09.10.19. 18/01481/OUT - Outline application for residential development consisting of 84 new dwellings, associated new highways and access and in",2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR024,"Central Ironworks, Claremount Road, Boothtown, Halifax.",-1.864971,53.73758,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR024,1.01,not owned by a public authority,,permissioned,full planning permission,2018-08-22,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,46,46,yes,"18/00558/FUL - Demolition of the former Titan Iron works and the  construction of 46 new build residential dwellings with associated refuse storage, car parking and hard and soft landscaping. Granted 22.08.18",2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR026,"Lindwell Methodist Church, Lindwell, Halifax",-1.860923,53.690483,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR026,0.08,not owned by a public authority,,permissioned,full planning permission,2015-02-04,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,5,5,yes,14/00848/FUL - Conversion of redundant chapel to five apartments. Granted 04.02.15/,2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR028,"Walsden Methodist Church, Rochdale Road, Todmorden",-2.101022,53.694419,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR028,0.04,not owned by a public authority,,permissioned,full planning permission,2016-07-20,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,13,13,yes,"18/01101/REM - Removal of condition 1 on application 15/00869,  substitute approved drawings to make internal changes and removal of previously approved extension. Granted 30.11.18. 15/00869/CON - Conversion and alterations to derelict church to create 1",2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR029,"Upper floors, 20 to 26 Commercial Street, Halifax.",-1.861344,53.722505,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR029,0.04,not owned by a public authority,,permissioned,full planning permission,2018-11-13,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,5,5,yes,18/01062/FUL - Change of use of 1st and 2nd floor of Toyland to 5 flats (C3). Granted 13.11.18,2020-01-31,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR031,"5 Clare Road, Halifax",-1.859104,53.720393,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR031,0.11,not owned by a public authority,,permissioned,full planning permission,2015-09-17,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,18,18,,15/00828/CON  -  Conversion of lower and ground floors from Restaurant (A3) to three apartments (C3). Granted 17.09.15. 14/57019 - Prior approval application for a change of use from Offices (B1a) to 15 apartments (C3). Granted 10.02.15.,2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR033,"1st, 2nd, 3rd and 4th floors, Southgate House, Wards Ends, Halifax",-1.860122,53.721258,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR033,0.09,not owned by a public authority,,permissioned,other,2016-10-27,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,51,51,yes,16/56014/CLAS3O - Prior approval application for a change of use from office (B1a) to 51 apartments (C3). Granted 27.10.16,2017-12-20,2020-05-31,2019-12-31
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR034,"3rd & 4th Floors, 39-47 Commerical Street, Halifax",-1.861583,53.72163,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR034,0.03,not owned by a public authority,,not permissioned,,,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,9,9,,Lapsed Permission - 15/56020 - Prior approval for a change of use from offices (B1a) to nine apartments (C3),2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR035,"Kingfisher House, Portland Place, Halifax",-1.860102,53.719533,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR035,0.05,not owned by a public authority,,not permissioned,,,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,12,12,,Lapsed Permission - 16/00055/FUL - Change of use from commercial premises to twelve apartments,2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR036,"Fountain Chambers, 22 Fountain Street, Halifax",-1.862265,53.721376,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR036,0.03,not owned by a public authority,,permissioned,other,2016-08-26,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,7,7,yes,16/56013/CLAS3O - Prior approval application for a change of use from office (B1a) to seven apartments (C3). Granted 26.08.16,2017-12-20,2020-05-31,2019-03-31
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR038,"Land east of 11 Gooder Lane, Brighouse",-1.780548,53.697874,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR038,0.02,not owned by a public authority,,permissioned,full planning permission,2015-07-15,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,5,5,yes,15/00647/FUL - Residential development of 5 one bedroom apartments. Granted 15.07.15,2017-12-20,2020-05-31,
http://opendatacommunities.org/id/metropolitan-district-council/calderdale,BLR039,"Slade Lane Works, Slade Lane, Brighouse",-1.796711,53.682714,https://maps.calderdale.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CScripts%5CBrownfield%20Land%20Register%202020.AuroraScript%24&nocache=b3a8172e-c974-a20b-e60c-877a0098b807&resize=always&inspect_query=BLR2020&inspect_value=BLR039,0.2,not owned by a public authority,,permissioned,full planning permission,2015-12-15,https://portal.calderdale.gov.uk/online-applications/search.do?action=advanced,10,10,yes,15/00584/FUL - Demolition of existing building and construction of 10 No dwellings and associated external works (Amended Plans). Majority of site built.,2017-12-20,2020-05-31,2020-04-30
